Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
Xiaoyu HUXuebin YU,12,49erFX,21.0,G,17,,267.0,232.0,World Championship 2022,Q6
Megan BRICKWOODStephanie ORTON,12,49erFX,19.0,G,18,,274.0,241.0,World Championship 2022,Q6
Alexandra TEN HOVEMariah MILLEN,12,49erFX,27.0,G,19,,300.0,266.0,World Championship 2022,Q6
Lara GRANIERAmélie RIOU,12,49erFX,15.0,G,20,,309.0,272.0,World Championship 2022,Q6
Marla BERGMANNHanna WILLE,12,49erFX,13.0,G,21,,304.0,272.0,World Championship 2022,Q6
Shasha CHENMengting WANG,12,49erFX,(37.0),G,22,,315.0,278.0,World Championship 2022,Q6
Maru SCHEELFreya FEILCKE,12,49erFX,(33.0),G,23,,347.0,314.0,World Championship 2022,Q6
Sarah STEYAERTCharline PICON,12,49erFX,7.0,G,24,,363.0,326.0,World Championship 2022,Q6
Tess LLOYDDervla DUGGAN,12,49erFX,18.0,G,25,,358.0,329.0,World Championship 2022,Q6
Olivia PRICEEvie HASELDINE,12,49erFX,20.0,G,26,,360.0,331.0,World Championship 2022,Q6
Carlotta OMARISveva CARRARO,12,49erFX,22.0,G,27,,365.0,333.0,World Championship 2022,Q6
Arianna PASSAMONTIGiulia FAVA,12,49erFX,31.0,G,28,,385.0,348.0,World Championship 2022,Q6
Misaki TANAKASera NAGAMATSU,12,49erFX,26.0,G,29,,392.0,355.0,World Championship 2022,Q6
Nadine BÖHMLena Marie WEIßKICHEL,12,49erFX,12.0,G,30,,393.0,359.0,World Championship 2022,Q6
Lucy WILMOTErika REINEKE,12,49erFX,17.0,G,31,,408.0,371.0,World Championship 2022,Q6
Anna YAMAZAKIN/A,12,49erFX,28.0,G,32,,415.0,378.0,World Championship 2022,Q6
Marija Andela de MICHELI-VITTURIMihaela de MICHELI VITTURI,12,49erFX,30.0,G,33,,446.0,411.0,World Championship 2022,Q6
