Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
Tim FISCHERFabian GRAF,4,49er,18.0,G,2,,95.0,70.0,European Championship 2021,Q3
Łukasz PRZYBYTEKPaweł KOŁODZIŃSKI,4,49er,1.0,G,3,,114.0,95.0,European Championship 2021,Q3
Maxime BACHELINArno de PLANTA,4,49er,19.0,G,4,,126.0,105.0,European Championship 2021,Q3
Kévin FISCHERNoé DELPECH,4,49er,17.0,G,5,,140.0,108.0,European Championship 2021,Q3
Bart LAMBRIEXFloris van de WERKEN,4,49er,3.0,G,6,,141.0,119.0,European Championship 2021,Q3
Andrew MOLLERUSIan MACDIARMID,4,49er,2.0,G,7,,152.0,120.0,European Championship 2021,Q3
Erwan FISCHERClément PEQUIN,4,49er,5.0,G,8,,152.0,127.0,European Championship 2021,Q3
Yannick LEFÈBVRETom PELSMAEKERS,4,49er,14.0,G,9,,151.0,133.0,European Championship 2021,Q3
Chris TAYLORRhos HAWES,4,49er,17.0,G,10,,158.0,137.0,European Championship 2021,Q3
Keanu PRETTNERJakob FLACHBERGER,4,49er,12.0,G,11,,164.0,138.0,European Championship 2021,Q3
Dominik BUKSAKSzymon WIERZBICKI,4,49er,15.0,G,12,,164.0,138.0,European Championship 2021,Q3
Andrés BARRIO GARCIAAntonio TORRADO MARTINEZ,4,49er,20.0,G,13,,170.0,144.0,European Championship 2021,Q3
Nick ROBINSSam BATTEN,4,49er,11.0,G,14,,169.0,148.0,European Championship 2021,Q3
Jakob MEGGENDORFERAndreas SPRANGER,4,49er,10.0,G,15,,168.0,149.0,European Championship 2021,Q3
Martin WIZNERPablo GARCIA PORTELA,4,49er,13.0,G,16,,192.0,163.0,European Championship 2021,Q3
Valentin MÜLLERMoritz FIEBIG,4,49er,13.0,G,17,,188.0,168.0,European Championship 2021,Q3
Albert TORRESElias ARETZ,4,49er,8.0,G,18,,194.0,169.0,European Championship 2021,Q3
Jack HAWKINSChris THOMAS,4,49er,11.0,G,19,,196.0,170.0,European Championship 2021,Q3
Joshua RICHNERNilo SCHÄRER,4,49er,1.0,G,20,,194.0,171.0,European Championship 2021,Q3
Adam GŁOGOWSKIMaciej KRUSIEC,4,49er,7.0,G,21,,195.0,172.0,European Championship 2021,Q3
Théo REVILTimothee DEPERY,4,49er,9.0,G,22,,207.0,183.0,European Championship 2021,Q3
Daniel NYBORGSebastian WRIGHT OLSEN,4,49er,18.0,G,23,,215.0,183.0,European Championship 2021,Q3
