Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
Galen RICHARDSONMadeline GILLIS,,Nacra17,27.0,G,31,,457.0,422.0,World Championship 2022,Q4
Cam FARRAHHenry LEE,,Nacra17,29.0,G,32,,490.0,455.0,World Championship 2022,Q4
Zoe ROOSENNicolas TOSI,,Nacra17,33.0,G,33,,511.0,476.0,World Championship 2022,Q4
Maya HEIDENREICHNoah ADLER,,Nacra17,34.0,G,34,,537.0,502.0,World Championship 2022,Q4
Ruggero TITACaterina BANTI,,Nacra17,1.0,G,1,,46.0,26.0,World Championship 2022,Q5
Gianluigi UGOLINIMaria GIUBILEI,,Nacra17,2.0,G,2,,115.0,86.0,World Championship 2022,Q5
Sinem KURTBAYAkseli KESKINEN,,Nacra17,7.0,G,3,,115.0,101.0,World Championship 2022,Q5
John GIMSONAnna BURNET,,Nacra17,5.0,G,4,,122.0,104.0,World Championship 2022,Q5
Jason WATERHOUSELisa DARMANIN,,Nacra17,14.0,G,5,,157.0,136.0,World Championship 2022,Q5
Vittorio BISSAROMaelle FRASCARI,,Nacra17,3.0,G,6,,168.0,142.0,World Championship 2022,Q5
Emil JÄRUDDHanna JONSSON,,Nacra17,13.0,G,7,,165.0,146.0,World Championship 2022,Q5
Laila van der MEERBjarne BOUWER,,Nacra17,11.0,G,8,,175.0,147.0,World Championship 2022,Q5
Micah WILKINSONErica DAWSON,,Nacra17,8.0,G,9,,174.0,150.0,World Championship 2022,Q5
Mateo MAJDALANIEugenia BOSCO,,Nacra17,4.0,G,10,,188.0,163.0,World Championship 2022,Q5
Billy BESSONNoa ANCIAN,,Nacra17,18.0,G,11,,210.0,189.0,World Championship 2022,Q5
Tim MOURNIACLou BERTHOMIEU,,Nacra17,(35.0),G,12,,233.0,198.0,World Championship 2022,Q5
Ida SVENSSONMarcus DACKHAMMAR,,Nacra17,6.0,G,13,,241.0,206.0,World Championship 2022,Q5
Natacha Violet SAOUMA-PEDERSENMathias BRUUN BORRESKOV,,Nacra17,9.0,G,14,,234.0,210.0,World Championship 2022,Q5
Laura FARESEMatthäus ZÖCHLING,,Nacra17,16.0,G,15,,241.0,214.0,World Championship 2022,Q5
Sarah NEWBERRYDavid LIEBENBERG,,Nacra17,15.0,G,16,,251.0,216.0,World Championship 2022,Q5
Samuel ALBRECHTGabriela NICOLINO de SÁ,,Nacra17,12.0,G,17,,258.0,223.0,World Championship 2022,Q5
Riley GIBBSLara DALLMAN-WEISS,,Nacra17,19.0,G,18,,254.0,225.0,World Championship 2022,Q5
Brin LIDDELLRhiannan BROWN,,Nacra17,21.0,G,19,,282.0,258.0,World Championship 2022,Q5
Joao SIEMSENMarina ARNDT,,Nacra17,17.0,G,20,,293.0,265.0,World Championship 2022,Q5
Jake LIDDELLLucy COPELAND,,Nacra17,10.0,G,21,,299.0,268.0,World Championship 2022,Q5
Xuezhe YANGXiaoxiao HU,,Nacra17,24.0,G,22,,295.0,269.0,World Championship 2022,Q5
Lukas HABERLTanja FRANK,,Nacra17,20.0,G,23,,339.0,304.0,World Championship 2022,Q5
Margaux BILLYThilbault JULIEN,,Nacra17,23.0,G,24,,345.0,310.0,World Championship 2022,Q5
Huicong MAILinlin CHEN,,Nacra17,22.0,G,25,,378.0,347.0,World Championship 2022,Q5
Shibuki IITSUKACapiglia Oura NISHIDA,,Nacra17,28.0,G,26,,389.0,357.0,World Championship 2022,Q5
Huancheng ZHAOSaibo WANG,,Nacra17,25.0,G,27,,406.0,371.0,World Championship 2022,Q5
Ben ROSENBERGKaleigh MORGAN,,Nacra17,30.0,G,28,,415.0,383.0,World Championship 2022,Q5
