Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
,,KAMAN SHAH/NOOR JAMALI,,470,7.0,G,43,,178.0,149.0,World Championship 2023,Race 8 Silver
,,BRISTOW/TAYLOR,,470,18.0,G,38,,137.0,116.0,World Championship 2023,Race 8 Silver
,,PAWLOWSKA/SZLIJA,,470,1.0,G,46,,193.0,160.0,World Championship 2023,Race 8 Silver
,,WORNALL/STREET,,470,30.0,G,57,,257.0,225.0,World Championship 2023,Race 8 Silver
,,PAPPA/MICHALOPOULOS,,470,4.0,G,39,,158.0,134.0,World Championship 2023,Race 8 Silver
,,PHELAN/BASTIAN,,470,26.0,G,63,,290.0,257.0,World Championship 2023,Race 8 Silver
,,FAHRNI/SCHUPBACH,,470,12.0,G,40,,163.0,138.0,World Championship 2023,Race 8 Silver
,,COWLES/HUGHES,,470,20.0,G,55,,239.0,206.0,World Championship 2023,Race 8 Silver
,,VERMA/SHARMA,,470,22.0,G,52,,218.0,190.0,World Championship 2023,Race 8 Silver
,,PAPPA/MICHALOPOULOS,,470,24.0,G,39,,158.0,134.0,World Championship 2023,Race 1 Blue
,,WRIGLEY/HARRIS,,470,33.0,G,15,,148.0,115.0,World Championship 2023,Race 1 Blue
,,TAVELLA/DIETRICH,,470,2.0,G,33,,259.0,226.0,World Championship 2023,Race 1 Blue
,,SCOTT/HUME,,470,27.0,G,53,,224.0,192.0,World Championship 2023,Race 1 Blue
,,OKADA/YOSHIOKA,,470,1.0,G,1,,74.0,50.0,World Championship 2023,Race 1 Blue
,,ZEGERS/van VUGT,,470,25.0,G,35,,116.0,87.0,World Championship 2023,Race 1 Blue
,,FAHRNI/SCHUPBACH,,470,11.0,G,40,,163.0,138.0,World Championship 2023,Race 1 Blue
,,CINAR/ASLAN,,470,17.0,G,22,,184.0,155.0,World Championship 2023,Race 1 Blue
,,TULCALI/DANISMEND,,470,15.0,G,31,,235.0,202.0,World Championship 2023,Race 1 Blue
,,WANSER/AUTENRIETH,,470,21.0,G,9,,135.0,114.0,World Championship 2023,Race 1 Blue
,,ISOZAKI/SEKI,,470,6.0,G,3,,112.0,91.0,World Championship 2023,Race 1 Blue
,,le CLECH/RETORNAZ,,470,3.0,G,30,,227.0,196.0,World Championship 2023,Race 1 Blue
,,GAGO/PIRES,,470,12.0,G,34,,111.0,86.0,World Championship 2023,Race 1 Blue
,,DONNER/HABERL,,470,22.0,G,45,,179.0,151.0,World Championship 2023,Race 1 Blue
,,BRISTOW/TAYLOR,,470,13.0,G,38,,137.0,116.0,World Championship 2023,Race 1 Blue
