Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
,,Silvia MAS DEPARESNicolás  RODRÍGUEZ GARCÍA-PAZ ,,470,5,G,5,,90,72,European Championship 2022,4
,,Silvia MAS DEPARESNicolás  RODRÍGUEZ GARCÍA-PAZ ,,470,8,G,5,,90,72,European Championship 2022,5
,,Silvia MAS DEPARESNicolás  RODRÍGUEZ GARCÍA-PAZ ,,470,9,O,5,,90,72,European Championship 2022,6
,,Silvia MAS DEPARESNicolás  RODRÍGUEZ GARCÍA-PAZ ,,470,1,O,5,,90,72,European Championship 2022,7
,,Silvia MAS DEPARESNicolás  RODRÍGUEZ GARCÍA-PAZ ,,470,(18),O,5,,90,72,European Championship 2022,8
,,Silvia MAS DEPARESNicolás  RODRÍGUEZ GARCÍA-PAZ ,,470,5,O,5,,90,72,European Championship 2022,9
,,Silvia MAS DEPARESNicolás  RODRÍGUEZ GARCÍA-PAZ ,,470,10,O,5,,90,72,European Championship 2022,10
,,Silvia MAS DEPARESNicolás  RODRÍGUEZ GARCÍA-PAZ ,,470,17,O,5,,90,72,European Championship 2022,11
,,Silvia MAS DEPARESNicolás  RODRÍGUEZ GARCÍA-PAZ ,,470,10,Medal Race,5,,90,72,European Championship 2022,12
,,Nitai HASSONNoa  LASRY ,,470,9,G,6,,90,73,European Championship 2022,1
,,Nitai HASSONNoa  LASRY ,,470,3,G,6,,90,73,European Championship 2022,2
,,Nitai HASSONNoa  LASRY ,,470,3,G,6,,90,73,European Championship 2022,3
,,Nitai HASSONNoa  LASRY ,,470,5,G,6,,90,73,European Championship 2022,4
,,Nitai HASSONNoa  LASRY ,,470,6,G,6,,90,73,European Championship 2022,5
,,Nitai HASSONNoa  LASRY ,,470,(17),O,6,,90,73,European Championship 2022,6
,,Nitai HASSONNoa  LASRY ,,470,14,O,6,,90,73,European Championship 2022,7
,,Nitai HASSONNoa  LASRY ,,470,6,O,6,,90,73,European Championship 2022,8
,,Nitai HASSONNoa  LASRY ,,470,11,O,6,,90,73,European Championship 2022,9
,,Nitai HASSONNoa  LASRY ,,470,7,O,6,,90,73,European Championship 2022,10
,,Nitai HASSONNoa  LASRY ,,470,5,O,6,,90,73,European Championship 2022,11
,,Nitai HASSONNoa  LASRY ,,470,4,Medal Race,6,,90,73,European Championship 2022,12
,,Malte WINKELAnastasiya WINKEL ,,470,8,G,7,,91,74,European Championship 2022,1
,,Malte WINKELAnastasiya WINKEL ,,470,4,G,7,,91,74,European Championship 2022,2
,,Malte WINKELAnastasiya WINKEL ,,470,10,G,7,,91,74,European Championship 2022,3
,,Malte WINKELAnastasiya WINKEL ,,470,3,G,7,,91,74,European Championship 2022,4
,,Malte WINKELAnastasiya WINKEL ,,470,5,G,7,,91,74,European Championship 2022,5
,,Malte WINKELAnastasiya WINKEL ,,470,4,O,7,,91,74,European Championship 2022,6
,,Malte WINKELAnastasiya WINKEL ,,470,4,O,7,,91,74,European Championship 2022,7
,,Malte WINKELAnastasiya WINKEL ,,470,(17),O,7,,91,74,European Championship 2022,8
,,Malte WINKELAnastasiya WINKEL ,,470,2,O,7,,91,74,European Championship 2022,9
,,Malte WINKELAnastasiya WINKEL ,,470,15,O,7,,91,74,European Championship 2022,10
,,Malte WINKELAnastasiya WINKEL ,,470,13,O,7,,91,74,European Championship 2022,11
,,Malte WINKELAnastasiya WINKEL ,,470,6,Medal Race,7,,91,74,European Championship 2022,12
,,Luise WANSERPhilipp AUTENRIETH ,,470,5,G,8,,105,83,European Championship 2022,1
,,Luise WANSERPhilipp AUTENRIETH ,,470,1,G,8,,105,83,European Championship 2022,2
,,Luise WANSERPhilipp AUTENRIETH ,,470,6,G,8,,105,83,European Championship 2022,3
,,Luise WANSERPhilipp AUTENRIETH ,,470,4,G,8,,105,83,European Championship 2022,4
,,Luise WANSERPhilipp AUTENRIETH ,,470,1,G,8,,105,83,European Championship 2022,5
,,Luise WANSERPhilipp AUTENRIETH ,,470,6,O,8,,105,83,European Championship 2022,6
,,Luise WANSERPhilipp AUTENRIETH ,,470,8,O,8,,105,83,European Championship 2022,7
,,Luise WANSERPhilipp AUTENRIETH ,,470,(22),O,8,,105,83,European Championship 2022,8
,,Luise WANSERPhilipp AUTENRIETH ,,470,8,O,8,,105,83,European Championship 2022,9
,,Luise WANSERPhilipp AUTENRIETH ,,470,5,O,8,,105,83,European Championship 2022,10
,,Luise WANSERPhilipp AUTENRIETH ,,470,19,O,8,,105,83,European Championship 2022,11
,,Luise WANSERPhilipp AUTENRIETH ,,470,20,Medal Race,8,,105,83,European Championship 2022,12
,,Martin WRIGLEYEilidh MCINTYRE ,,470,1,G,9,,106,89,European Championship 2022,1
,,Martin WRIGLEYEilidh MCINTYRE ,,470,4,G,9,,106,89,European Championship 2022,2
,,Martin WRIGLEYEilidh MCINTYRE ,,470,10,G,9,,106,89,European Championship 2022,3
,,Martin WRIGLEYEilidh MCINTYRE ,,470,3,G,9,,106,89,European Championship 2022,4
,,Martin WRIGLEYEilidh MCINTYRE ,,470,13,G,9,,106,89,European Championship 2022,5
,,Martin WRIGLEYEilidh MCINTYRE ,,470,7,O,9,,106,89,European Championship 2022,6
,,Martin WRIGLEYEilidh MCINTYRE ,,470,7,O,9,,106,89,European Championship 2022,7
,,Martin WRIGLEYEilidh MCINTYRE ,,470,STP11,O,9,,106,89,European Championship 2022,8
,,Martin WRIGLEYEilidh MCINTYRE ,,470,(17),O,9,,106,89,European Championship 2022,9
,,Martin WRIGLEYEilidh MCINTYRE ,,470,11,O,9,,106,89,European Championship 2022,10
,,Martin WRIGLEYEilidh MCINTYRE ,,470,8,O,9,,106,89,European Championship 2022,11
,,Martin WRIGLEYEilidh MCINTYRE ,,470,14,Medal Race,9,,106,89,European Championship 2022,12
,,Tina  MRAKJakob BOZIC ,,470,11,G,10,,118,96,European Championship 2022,1
