Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
Antonio Bonito,,Ilca 7,22,O,23,,216,192,Central and South American Championship 2022,R1
Stefano Caiafa,,Ilca 7,21,O,24,,247,212,Central and South American Championship 2022,R1
Juan Martín Outeiro,,Ilca 7,30,O,25,,262,227,Central and South American Championship 2022,R1
Enrique Feliú,,Ilca 7,28,O,26,,258,227,Central and South American Championship 2022,R1
Bruno Grunwaldt,,Ilca 7,27,O,27,,264,234,Central and South American Championship 2022,R1
Tomas Varela,,Ilca 7,29,O,28,,280,248,Central and South American Championship 2022,R1
Andres Ruvertoni,,Ilca 7,31,O,29,,287,252,Central and South American Championship 2022,R1
Ariel Zerpa,,Ilca 7,32,O,30,,289,254,Central and South American Championship 2022,R1
Juan Grunwaldt,,Ilca 7,26,O,31,,298,263,Central and South American Championship 2022,R1
Arturo Mitnik,,Ilca 7,25,O,32,,298,263,Central and South American Championship 2022,R1
Mateo Vidal,,Ilca 7,33,O,33,,320,285,Central and South American Championship 2022,R1
Gabriel Martin,,Ilca 7,34,O,34,,326,291,Central and South American Championship 2022,R1
Clemente Seguel Lacámara,,Ilca 7,2,O,1,,36,24,Central and South American Championship 2022,R2
Bruno Fontes,,Ilca 7,3,O,2,,37,29,Central and South American Championship 2022,R2
Stefano Peschiera,,Ilca 7,5,O,3,,41,33,Central and South American Championship 2022,R2
Francisco Guaragna Rigonat,,Ilca 7,1,O,4,,42,34,Central and South American Championship 2022,R2
Matias Dyck,,Ilca 7,8,O,5,,59,47,Central and South American Championship 2022,R2
Juan Pablo Cardozo,,Ilca 7,7,O,6,,65,51,Central and South American Championship 2022,R2
Philipp Grochtmann,,Ilca 7,6,O,7,,65,56,Central and South American Championship 2022,R2
Juan Ignacio Biava,,Ilca 7,4,O,8,,84,72,Central and South American Championship 2022,R2
Felipe Fraquelli,,Ilca 7,9,O,9,,105,80,Central and South American Championship 2022,R2
Renzo Sanguineti,,Ilca 7,10,O,10,,124,89,Central and South American Championship 2022,R2
Mathias Reimer,,Ilca 7,12,O,11,,112,97,Central and South American Championship 2022,R2
Gustavo Nascimento,,Ilca 7,13,O,12,,118,101,Central and South American Championship 2022,R2
Erick Carpes,,Ilca 7,16,O,13,,147,124,Central and South American Championship 2022,R2
Andres Cloos,,Ilca 7,11,O,14,,164,134,Central and South American Championship 2022,R2
Stefano Viale,,Ilca 7,15,O,15,,159,136,Central and South American Championship 2022,R2
Ricardo Seguel Lacámara,,Ilca 7,[21],O,16,,159,138,Central and South American Championship 2022,R2
Mauro Pretto,,Ilca 7,17,O,17,,159,140,Central and South American Championship 2022,R2
Pedro Lepecki Madureira,,Ilca 7,14,O,18,,186,151,Central and South American Championship 2022,R2
Mateo Maldonado,,Ilca 7,20,O,19,,182,153,Central and South American Championship 2022,R2
Alejandro Cloos,,Ilca 7,18,O,20,,205,174,Central and South American Championship 2022,R2
Matías Blanco,,Ilca 7,19,O,21,,202,175,Central and South American Championship 2022,R2
Sebastián Leri,,Ilca 7,[UFD - 35],O,22,,218,183,Central and South American Championship 2022,R2
Antonio Bonito,,Ilca 7,[24],O,23,,216,192,Central and South American Championship 2022,R2
Stefano Caiafa,,Ilca 7,28,O,24,,247,212,Central and South American Championship 2022,R2
Juan Martín Outeiro,,Ilca 7,26,O,25,,262,227,Central and South American Championship 2022,R2
Enrique Feliú,,Ilca 7,22,O,26,,258,227,Central and South American Championship 2022,R2
Bruno Grunwaldt,,Ilca 7,27,O,27,,264,234,Central and South American Championship 2022,R2
Tomas Varela,,Ilca 7,29,O,28,,280,248,Central and South American Championship 2022,R2
Andres Ruvertoni,,Ilca 7,23,O,29,,287,252,Central and South American Championship 2022,R2
Ariel Zerpa,,Ilca 7,30,O,30,,289,254,Central and South American Championship 2022,R2
Juan Grunwaldt,,Ilca 7,31,O,31,,298,263,Central and South American Championship 2022,R2
Arturo Mitnik,,Ilca 7,25,O,32,,298,263,Central and South American Championship 2022,R2
Mateo Vidal,,Ilca 7,32,O,33,,320,285,Central and South American Championship 2022,R2
Gabriel Martin,,Ilca 7,33,O,34,,326,291,Central and South American Championship 2022,R2
Clemente Seguel Lacámara,,Ilca 7,3,O,1,,36,24,Central and South American Championship 2022,R3
Bruno Fontes,,Ilca 7,6,O,2,,37,29,Central and South American Championship 2022,R3
Stefano Peschiera,,Ilca 7,4,O,3,,41,33,Central and South American Championship 2022,R3
Francisco Guaragna Rigonat,,Ilca 7,2,O,4,,42,34,Central and South American Championship 2022,R3
Matias Dyck,,Ilca 7,1,O,5,,59,47,Central and South American Championship 2022,R3
Juan Pablo Cardozo,,Ilca 7,5,O,6,,65,51,Central and South American Championship 2022,R3
Philipp Grochtmann,,Ilca 7,[9],O,7,,65,56,Central and South American Championship 2022,R3
Juan Ignacio Biava,,Ilca 7,8,O,8,,84,72,Central and South American Championship 2022,R3
Felipe Fraquelli,,Ilca 7,7,O,9,,105,80,Central and South American Championship 2022,R3
Renzo Sanguineti,,Ilca 7,10,O,10,,124,89,Central and South American Championship 2022,R3
Mathias Reimer,,Ilca 7,14,O,11,,112,97,Central and South American Championship 2022,R3
Gustavo Nascimento,,Ilca 7,16,O,12,,118,101,Central and South American Championship 2022,R3
Erick Carpes,,Ilca 7,12,O,13,,147,124,Central and South American Championship 2022,R3
Andres Cloos,,Ilca 7,18,O,14,,164,134,Central and South American Championship 2022,R3
Stefano Viale,,Ilca 7,11,O,15,,159,136,Central and South American Championship 2022,R3
Ricardo Seguel Lacámara,,Ilca 7,13,O,16,,159,138,Central and South American Championship 2022,R3
Mauro Pretto,,Ilca 7,[19],O,17,,159,140,Central and South American Championship 2022,R3
Pedro Lepecki Madureira,,Ilca 7,15,O,18,,186,151,Central and South American Championship 2022,R3
Mateo Maldonado,,Ilca 7,17,O,19,,182,153,Central and South American Championship 2022,R3
Alejandro Cloos,,Ilca 7,20,O,20,,205,174,Central and South American Championship 2022,R3
Matías Blanco,,Ilca 7,25,O,21,,202,175,Central and South American Championship 2022,R3
Sebastián Leri,,Ilca 7,21,O,22,,218,183,Central and South American Championship 2022,R3
Antonio Bonito,,Ilca 7,22,O,23,,216,192,Central and South American Championship 2022,R3
Stefano Caiafa,,Ilca 7,26,O,24,,247,212,Central and South American Championship 2022,R3
Juan Martín Outeiro,,Ilca 7,32,O,25,,262,227,Central and South American Championship 2022,R3
Enrique Feliú,,Ilca 7,[31],O,26,,258,227,Central and South American Championship 2022,R3
Bruno Grunwaldt,,Ilca 7,[30],O,27,,264,234,Central and South American Championship 2022,R3
Tomas Varela,,Ilca 7,29,O,28,,280,248,Central and South American Championship 2022,R3
Andres Ruvertoni,,Ilca 7,28,O,29,,287,252,Central and South American Championship 2022,R3
Ariel Zerpa,,Ilca 7,27,O,30,,289,254,Central and South American Championship 2022,R3
Juan Grunwaldt,,Ilca 7,33,O,31,,298,263,Central and South American Championship 2022,R3
Arturo Mitnik,,Ilca 7,24,O,32,,298,263,Central and South American Championship 2022,R3
Mateo Vidal,,Ilca 7,23,O,33,,320,285,Central and South American Championship 2022,R3
Gabriel Martin,,Ilca 7,34,O,34,,326,291,Central and South American Championship 2022,R3
Clemente Seguel Lacámara,,Ilca 7,2,O,1,,36,24,Central and South American Championship 2022,R4
Bruno Fontes,,Ilca 7,1,O,2,,37,29,Central and South American Championship 2022,R4
Stefano Peschiera,,Ilca 7,4,O,3,,41,33,Central and South American Championship 2022,R4
Francisco Guaragna Rigonat,,Ilca 7,6,O,4,,42,34,Central and South American Championship 2022,R4
Matias Dyck,,Ilca 7,3,O,5,,59,47,Central and South American Championship 2022,R4
Juan Pablo Cardozo,,Ilca 7,10,O,6,,65,51,Central and South American Championship 2022,R4
Philipp Grochtmann,,Ilca 7,9,O,7,,65,56,Central and South American Championship 2022,R4
Juan Ignacio Biava,,Ilca 7,5,O,8,,84,72,Central and South American Championship 2022,R4
Felipe Fraquelli,,Ilca 7,7,O,9,,105,80,Central and South American Championship 2022,R4
Renzo Sanguineti,,Ilca 7,8,O,10,,124,89,Central and South American Championship 2022,R4
Mathias Reimer,,Ilca 7,12,O,11,,112,97,Central and South American Championship 2022,R4
Gustavo Nascimento,,Ilca 7,11,O,12,,118,101,Central and South American Championship 2022,R4
Erick Carpes,,Ilca 7,13,O,13,,147,124,Central and South American Championship 2022,R4
Andres Cloos,,Ilca 7,15,O,14,,164,134,Central and South American Championship 2022,R4
Stefano Viale,,Ilca 7,18,O,15,,159,136,Central and South American Championship 2022,R4
Ricardo Seguel Lacámara,,Ilca 7,17,O,16,,159,138,Central and South American Championship 2022,R4
Mauro Pretto,,Ilca 7,19,O,17,,159,140,Central and South American Championship 2022,R4
Pedro Lepecki Madureira,,Ilca 7,14,O,18,,186,151,Central and South American Championship 2022,R4
Mateo Maldonado,,Ilca 7,16,O,19,,182,153,Central and South American Championship 2022,R4
Alejandro Cloos,,Ilca 7,22,O,20,,205,174,Central and South American Championship 2022,R4
Matías Blanco,,Ilca 7,21,O,21,,202,175,Central and South American Championship 2022,R4
Sebastián Leri,,Ilca 7,24,O,22,,218,183,Central and South American Championship 2022,R4
Antonio Bonito,,Ilca 7,20,O,23,,216,192,Central and South American Championship 2022,R4
Stefano Caiafa,,Ilca 7,25,O,24,,247,212,Central and South American Championship 2022,R4
Juan Martín Outeiro,,Ilca 7,23,O,25,,262,227,Central and South American Championship 2022,R4
Enrique Feliú,,Ilca 7,27,O,26,,258,227,Central and South American Championship 2022,R4
Bruno Grunwaldt,,Ilca 7,26,O,27,,264,234,Central and South American Championship 2022,R4
Tomas Varela,,Ilca 7,[32],O,28,,280,248,Central and South American Championship 2022,R4
Andres Ruvertoni,,Ilca 7,29,O,29,,287,252,Central and South American Championship 2022,R4
Ariel Zerpa,,Ilca 7,31,O,30,,289,254,Central and South American Championship 2022,R4
Juan Grunwaldt,,Ilca 7,33,O,31,,298,263,Central and South American Championship 2022,R4
Arturo Mitnik,,Ilca 7,28,O,32,,298,263,Central and South American Championship 2022,R4
Mateo Vidal,,Ilca 7,30,O,33,,320,285,Central and South American Championship 2022,R4
Gabriel Martin,,Ilca 7,34,O,34,,326,291,Central and South American Championship 2022,R4
Clemente Seguel Lacámara,,Ilca 7,4,O,1,,36,24,Central and South American Championship 2022,R5
Bruno Fontes,,Ilca 7,[8],O,2,,37,29,Central and South American Championship 2022,R5
Stefano Peschiera,,Ilca 7,1,O,3,,41,33,Central and South American Championship 2022,R5
Francisco Guaragna Rigonat,,Ilca 7,3,O,4,,42,34,Central and South American Championship 2022,R5
Matias Dyck,,Ilca 7,9,O,5,,59,47,Central and South American Championship 2022,R5
Juan Pablo Cardozo,,Ilca 7,7,O,6,,65,51,Central and South American Championship 2022,R5
Philipp Grochtmann,,Ilca 7,5,O,7,,65,56,Central and South American Championship 2022,R5
Juan Ignacio Biava,,Ilca 7,[12],O,8,,84,72,Central and South American Championship 2022,R5
Felipe Fraquelli,,Ilca 7,2,O,9,,105,80,Central and South American Championship 2022,R5
Renzo Sanguineti,,Ilca 7,6,O,10,,124,89,Central and South American Championship 2022,R5
Mathias Reimer,,Ilca 7,10,O,11,,112,97,Central and South American Championship 2022,R5
Gustavo Nascimento,,Ilca 7,16,O,12,,118,101,Central and South American Championship 2022,R5
Erick Carpes,,Ilca 7,13,O,13,,147,124,Central and South American Championship 2022,R5
Andres Cloos,,Ilca 7,11,O,14,,164,134,Central and South American Championship 2022,R5
Stefano Viale,,Ilca 7,17,O,15,,159,136,Central and South American Championship 2022,R5
Ricardo Seguel Lacámara,,Ilca 7,15,O,16,,159,138,Central and South American Championship 2022,R5
Mauro Pretto,,Ilca 7,18,O,17,,159,140,Central and South American Championship 2022,R5
Pedro Lepecki Madureira,,Ilca 7,20,O,18,,186,151,Central and South American Championship 2022,R5
Mateo Maldonado,,Ilca 7,21,O,19,,182,153,Central and South American Championship 2022,R5
Alejandro Cloos,,Ilca 7,24,O,20,,205,174,Central and South American Championship 2022,R5
Matías Blanco,,Ilca 7,14,O,21,,202,175,Central and South American Championship 2022,R5
Sebastián Leri,,Ilca 7,19,O,22,,218,183,Central and South American Championship 2022,R5
Antonio Bonito,,Ilca 7,23,O,23,,216,192,Central and South American Championship 2022,R5
Stefano Caiafa,,Ilca 7,22,O,24,,247,212,Central and South American Championship 2022,R5
Juan Martín Outeiro,,Ilca 7,26,O,25,,262,227,Central and South American Championship 2022,R5
Enrique Feliú,,Ilca 7,27,O,26,,258,227,Central and South American Championship 2022,R5
Bruno Grunwaldt,,Ilca 7,25,O,27,,264,234,Central and South American Championship 2022,R5
Tomas Varela,,Ilca 7,30,O,28,,280,248,Central and South American Championship 2022,R5
Andres Ruvertoni,,Ilca 7,31,O,29,,287,252,Central and South American Championship 2022,R5
Ariel Zerpa,,Ilca 7,29,O,30,,289,254,Central and South American Championship 2022,R5
Juan Grunwaldt,,Ilca 7,32,O,31,,298,263,Central and South American Championship 2022,R5
Arturo Mitnik,,Ilca 7,28,O,32,,298,263,Central and South American Championship 2022,R5
Mateo Vidal,,Ilca 7,33,O,33,,320,285,Central and South American Championship 2022,R5
Gabriel Martin,,Ilca 7,34,O,34,,326,291,Central and South American Championship 2022,R5
Clemente Seguel Lacámara,,Ilca 7,2,O,1,,36,24,Central and South American Championship 2022,R6
Bruno Fontes,,Ilca 7,1,O,2,,37,29,Central and South American Championship 2022,R6
Stefano Peschiera,,Ilca 7,[8],O,3,,41,33,Central and South American Championship 2022,R6
Francisco Guaragna Rigonat,,Ilca 7,5,O,4,,42,34,Central and South American Championship 2022,R6
Matias Dyck,,Ilca 7,[12],O,5,,59,47,Central and South American Championship 2022,R6
Juan Pablo Cardozo,,Ilca 7,4,O,6,,65,51,Central and South American Championship 2022,R6
Philipp Grochtmann,,Ilca 7,6,O,7,,65,56,Central and South American Championship 2022,R6
Juan Ignacio Biava,,Ilca 7,7,O,8,,84,72,Central and South American Championship 2022,R6
Felipe Fraquelli,,Ilca 7,20,O,9,,105,80,Central and South American Championship 2022,R6
Renzo Sanguineti,,Ilca 7,3,O,10,,124,89,Central and South American Championship 2022,R6
Mathias Reimer,,Ilca 7,10,O,11,,112,97,Central and South American Championship 2022,R6
Gustavo Nascimento,,Ilca 7,9,O,12,,118,101,Central and South American Championship 2022,R6
Erick Carpes,,Ilca 7,15,O,13,,147,124,Central and South American Championship 2022,R6
Andres Cloos,,Ilca 7,17,O,14,,164,134,Central and South American Championship 2022,R6
Stefano Viale,,Ilca 7,16,O,15,,159,136,Central and South American Championship 2022,R6
Ricardo Seguel Lacámara,,Ilca 7,18,O,16,,159,138,Central and South American Championship 2022,R6
Mauro Pretto,,Ilca 7,14,O,17,,159,140,Central and South American Championship 2022,R6
Pedro Lepecki Madureira,,Ilca 7,13,O,18,,186,151,Central and South American Championship 2022,R6
Mateo Maldonado,,Ilca 7,11,O,19,,182,153,Central and South American Championship 2022,R6
Alejandro Cloos,,Ilca 7,19,O,20,,205,174,Central and South American Championship 2022,R6
Matías Blanco,,Ilca 7,[27],O,21,,202,175,Central and South American Championship 2022,R6
Sebastián Leri,,Ilca 7,23,O,22,,218,183,Central and South American Championship 2022,R6
Antonio Bonito,,Ilca 7,22,O,23,,216,192,Central and South American Championship 2022,R6
Stefano Caiafa,,Ilca 7,28,O,24,,247,212,Central and South American Championship 2022,R6
Juan Martín Outeiro,,Ilca 7,26,O,25,,262,227,Central and South American Championship 2022,R6
Enrique Feliú,,Ilca 7,24,O,26,,258,227,Central and South American Championship 2022,R6
Bruno Grunwaldt,,Ilca 7,29,O,27,,264,234,Central and South American Championship 2022,R6
Tomas Varela,,Ilca 7,31,O,28,,280,248,Central and South American Championship 2022,R6
Andres Ruvertoni,,Ilca 7,21,O,29,,287,252,Central and South American Championship 2022,R6
Ariel Zerpa,,Ilca 7,30,O,30,,289,254,Central and South American Championship 2022,R6
Juan Grunwaldt,,Ilca 7,25,O,31,,298,263,Central and South American Championship 2022,R6
Arturo Mitnik,,Ilca 7,[DNC - 35],O,32,,298,263,Central and South American Championship 2022,R6
Mateo Vidal,,Ilca 7,32,O,33,,320,285,Central and South American Championship 2022,R6
Gabriel Martin,,Ilca 7,33,O,34,,326,291,Central and South American Championship 2022,R6
Clemente Seguel Lacámara,,Ilca 7,6,O,1,,36,24,Central and South American Championship 2022,R7
Bruno Fontes,,Ilca 7,2,O,2,,37,29,Central and South American Championship 2022,R7
Stefano Peschiera,,Ilca 7,5,O,3,,41,33,Central and South American Championship 2022,R7
Francisco Guaragna Rigonat,,Ilca 7,4,O,4,,42,34,Central and South American Championship 2022,R7
Matias Dyck,,Ilca 7,7,O,5,,59,47,Central and South American Championship 2022,R7
Juan Pablo Cardozo,,Ilca 7,1,O,6,,65,51,Central and South American Championship 2022,R7
Philipp Grochtmann,,Ilca 7,3,O,7,,65,56,Central and South American Championship 2022,R7
Juan Ignacio Biava,,Ilca 7,12,O,8,,84,72,Central and South American Championship 2022,R7
Felipe Fraquelli,,Ilca 7,10,O,9,,105,80,Central and South American Championship 2022,R7
Renzo Sanguineti,,Ilca 7,8,O,10,,124,89,Central and South American Championship 2022,R7
Mathias Reimer,,Ilca 7,9,O,11,,112,97,Central and South American Championship 2022,R7
Gustavo Nascimento,,Ilca 7,11,O,12,,118,101,Central and South American Championship 2022,R7
Erick Carpes,,Ilca 7,[23],O,13,,147,124,Central and South American Championship 2022,R7
Andres Cloos,,Ilca 7,18,O,14,,164,134,Central and South American Championship 2022,R7
Stefano Viale,,Ilca 7,22,O,15,,159,136,Central and South American Championship 2022,R7
Ricardo Seguel Lacámara,,Ilca 7,14,O,16,,159,138,Central and South American Championship 2022,R7
Mauro Pretto,,Ilca 7,15,O,17,,159,140,Central and South American Championship 2022,R7
Pedro Lepecki Madureira,,Ilca 7,17,O,18,,186,151,Central and South American Championship 2022,R7
Mateo Maldonado,,Ilca 7,19,O,19,,182,153,Central and South American Championship 2022,R7
Alejandro Cloos,,Ilca 7,13,O,20,,205,174,Central and South American Championship 2022,R7
Matías Blanco,,Ilca 7,16,O,21,,202,175,Central and South American Championship 2022,R7
Sebastián Leri,,Ilca 7,20,O,22,,218,183,Central and South American Championship 2022,R7
Antonio Bonito,,Ilca 7,21,O,23,,216,192,Central and South American Championship 2022,R7
Stefano Caiafa,,Ilca 7,25,O,24,,247,212,Central and South American Championship 2022,R7
Juan Martín Outeiro,,Ilca 7,24,O,25,,262,227,Central and South American Championship 2022,R7
Enrique Feliú,,Ilca 7,26,O,26,,258,227,Central and South American Championship 2022,R7
Bruno Grunwaldt,,Ilca 7,27,O,27,,264,234,Central and South American Championship 2022,R7
Tomas Varela,,Ilca 7,30,O,28,,280,248,Central and South American Championship 2022,R7
Andres Ruvertoni,,Ilca 7,28,O,29,,287,252,Central and South American Championship 2022,R7
Ariel Zerpa,,Ilca 7,29,O,30,,289,254,Central and South American Championship 2022,R7
Juan Grunwaldt,,Ilca 7,[DNF - 35],O,31,,298,263,Central and South American Championship 2022,R7
Arturo Mitnik,,Ilca 7,DNC - 35,O,32,,298,263,Central and South American Championship 2022,R7
Mateo Vidal,,Ilca 7,[DNF - 35],O,33,,320,285,Central and South American Championship 2022,R7
Gabriel Martin,,Ilca 7,31,O,34,,326,291,Central and South American Championship 2022,R7
Clemente Seguel Lacámara,,Ilca 7,[12],O,1,,36,24,Central and South American Championship 2022,R8
Bruno Fontes,,Ilca 7,4,O,2,,37,29,Central and South American Championship 2022,R8
Stefano Peschiera,,Ilca 7,1,O,3,,41,33,Central and South American Championship 2022,R8
Francisco Guaragna Rigonat,,Ilca 7,[8],O,4,,42,34,Central and South American Championship 2022,R8
Matias Dyck,,Ilca 7,3,O,5,,59,47,Central and South American Championship 2022,R8
Juan Pablo Cardozo,,Ilca 7,[14],O,6,,65,51,Central and South American Championship 2022,R8
Philipp Grochtmann,,Ilca 7,5,O,7,,65,56,Central and South American Championship 2022,R8
Juan Ignacio Biava,,Ilca 7,10,O,8,,84,72,Central and South American Championship 2022,R8
Felipe Fraquelli,,Ilca 7,[25],O,9,,105,80,Central and South American Championship 2022,R8
Renzo Sanguineti,,Ilca 7,19,O,10,,124,89,Central and South American Championship 2022,R8
Mathias Reimer,,Ilca 7,[15],O,11,,112,97,Central and South American Championship 2022,R8
Gustavo Nascimento,,Ilca 7,[17],O,12,,118,101,Central and South American Championship 2022,R8
Erick Carpes,,Ilca 7,6,O,13,,147,124,Central and South American Championship 2022,R8
Andres Cloos,,Ilca 7,[30],O,14,,164,134,Central and South American Championship 2022,R8
Stefano Viale,,Ilca 7,9,O,15,,159,136,Central and South American Championship 2022,R8
Ricardo Seguel Lacámara,,Ilca 7,21,O,16,,159,138,Central and South American Championship 2022,R8
Mauro Pretto,,Ilca 7,7,O,17,,159,140,Central and South American Championship 2022,R8
Pedro Lepecki Madureira,,Ilca 7,22,O,18,,186,151,Central and South American Championship 2022,R8
Mateo Maldonado,,Ilca 7,[29],O,19,,182,153,Central and South American Championship 2022,R8
Alejandro Cloos,,Ilca 7,[31],O,20,,205,174,Central and South American Championship 2022,R8
Matías Blanco,,Ilca 7,27,O,21,,202,175,Central and South American Championship 2022,R8
Sebastián Leri,,Ilca 7,13,O,22,,218,183,Central and South American Championship 2022,R8
Antonio Bonito,,Ilca 7,20,O,23,,216,192,Central and South American Championship 2022,R8
Stefano Caiafa,,Ilca 7,2,O,24,,247,212,Central and South American Championship 2022,R8
Juan Martín Outeiro,,Ilca 7,16,O,25,,262,227,Central and South American Championship 2022,R8
Enrique Feliú,,Ilca 7,24,O,26,,258,227,Central and South American Championship 2022,R8
Bruno Grunwaldt,,Ilca 7,26,O,27,,264,234,Central and South American Championship 2022,R8
Tomas Varela,,Ilca 7,18,O,28,,280,248,Central and South American Championship 2022,R8
Andres Ruvertoni,,Ilca 7,34,O,29,,287,252,Central and South American Championship 2022,R8
Ariel Zerpa,,Ilca 7,11,O,30,,289,254,Central and South American Championship 2022,R8
Juan Grunwaldt,,Ilca 7,33,O,31,,298,263,Central and South American Championship 2022,R8
Arturo Mitnik,,Ilca 7,28,O,32,,298,263,Central and South American Championship 2022,R8
Mateo Vidal,,Ilca 7,32,O,33,,320,285,Central and South American Championship 2022,R8
Gabriel Martin,,Ilca 7,23,O,34,,326,291,Central and South American Championship 2022,R8
Clemente Seguel Lacámara,,Ilca 7,2,O,1,,36,24,Central and South American Championship 2022,R9
Bruno Fontes,,Ilca 7,8,O,2,,37,29,Central and South American Championship 2022,R9
Stefano Peschiera,,Ilca 7,3,O,3,,41,33,Central and South American Championship 2022,R9
Francisco Guaragna Rigonat,,Ilca 7,1,O,4,,42,34,Central and South American Championship 2022,R9
Matias Dyck,,Ilca 7,4,O,5,,59,47,Central and South American Championship 2022,R9
Juan Pablo Cardozo,,Ilca 7,7,O,6,,65,51,Central and South American Championship 2022,R9
Philipp Grochtmann,,Ilca 7,9,O,7,,65,56,Central and South American Championship 2022,R9
Juan Ignacio Biava,,Ilca 7,11,O,8,,84,72,Central and South American Championship 2022,R9
Felipe Fraquelli,,Ilca 7,6,O,9,,105,80,Central and South American Championship 2022,R9
Renzo Sanguineti,,Ilca 7,[UFD - 35],O,10,,124,89,Central and South American Championship 2022,R9
Mathias Reimer,,Ilca 7,10,O,11,,112,97,Central and South American Championship 2022,R9
Gustavo Nascimento,,Ilca 7,5,O,12,,118,101,Central and South American Championship 2022,R9
Erick Carpes,,Ilca 7,14,O,13,,147,124,Central and South American Championship 2022,R9
Andres Cloos,,Ilca 7,12,O,14,,164,134,Central and South American Championship 2022,R9
Stefano Viale,,Ilca 7,16,O,15,,159,136,Central and South American Championship 2022,R9
Ricardo Seguel Lacámara,,Ilca 7,13,O,16,,159,138,Central and South American Championship 2022,R9
Mauro Pretto,,Ilca 7,15,O,17,,159,140,Central and South American Championship 2022,R9
Pedro Lepecki Madureira,,Ilca 7,[DNC - 35],O,18,,186,151,Central and South American Championship 2022,R9
Mateo Maldonado,,Ilca 7,17,O,19,,182,153,Central and South American Championship 2022,R9
Alejandro Cloos,,Ilca 7,18,O,20,,205,174,Central and South American Championship 2022,R9
Matías Blanco,,Ilca 7,19,O,21,,202,175,Central and South American Championship 2022,R9
Sebastián Leri,,Ilca 7,20,O,22,,218,183,Central and South American Championship 2022,R9
Antonio Bonito,,Ilca 7,21,O,23,,216,192,Central and South American Championship 2022,R9
Stefano Caiafa,,Ilca 7,[DNC - 35],O,24,,247,212,Central and South American Championship 2022,R9
Juan Martín Outeiro,,Ilca 7,24,O,25,,262,227,Central and South American Championship 2022,R9
Enrique Feliú,,Ilca 7,25,O,26,,258,227,Central and South American Championship 2022,R9
Bruno Grunwaldt,,Ilca 7,22,O,27,,264,234,Central and South American Championship 2022,R9
Tomas Varela,,Ilca 7,26,O,28,,280,248,Central and South American Championship 2022,R9
Andres Ruvertoni,,Ilca 7,27,O,29,,287,252,Central and South American Championship 2022,R9
Ariel Zerpa,,Ilca 7,[DNC - 35],O,30,,289,254,Central and South American Championship 2022,R9
Juan Grunwaldt,,Ilca 7,23,O,31,,298,263,Central and South American Championship 2022,R9
Arturo Mitnik,,Ilca 7,DNC - 35,O,32,,298,263,Central and South American Championship 2022,R9
Mateo Vidal,,Ilca 7,DNC - 35,O,33,,320,285,Central and South American Championship 2022,R9
Gabriel Martin,,Ilca 7,[DNC - 35],O,34,,326,291,Central and South American Championship 2022,R9
Clemente Seguel Lacámara,,Ilca 7,1,O,1,,36,24,Central and South American Championship 2022,R10
Bruno Fontes,,Ilca 7,3,O,2,,37,29,Central and South American Championship 2022,R10
Stefano Peschiera,,Ilca 7,7,O,3,,41,33,Central and South American Championship 2022,R10
Francisco Guaragna Rigonat,,Ilca 7,6,O,4,,42,34,Central and South American Championship 2022,R10
