,Rating
HERMANN TOMASGAARD,1252.185470104601
LOIC QUEYROUX,1317.7025660163813
LUDVIG LINDQVIST,1320.069480227167
ZENO GREGORIN,1338.2865428595908
DIMITRIS PAPADIMITRIOU,1340.2464886496534
MAXIME MAZARD,1342.4961656142673
BALAZS TOMAI,1350.6330319352203
BOS DUKO,1350.722526908476
MATTEO PAULON,1351.6681995404485
ILIJA MARKOVIC,1353.0654941576988
THEO PEYRE,1353.9669912584388
JUAN PABLO CARDOZO,1368.945430048263
PHILIP WALKENBACH,1370.4749729073421
TADEUSZ KUBIAK,1372.816713615575
MALINOWSKI PIOTR,1375.1871722575145
RYAN ANDERSON,1376.5247337700193
AGUSTIN VIDAL,1381.515896891093
BEN FLOWER,1382.6876046610407
ARTHIT MIKHAIL ROMANYK,1382.7611035779798
ANASTASIOS PANAGIOTIDIS,1382.9801249709888
FILLAH KARIM,1383.1875267069684
JOAQUIN BLANCO,1387.5398327003868
LUKE CASHMORE,1388.471447903977
MAOR BEN HAROSH,1392.7595452580435
JIANAN WU,1393.4232359354507
HENRY WETHERELL,1394.6855970743663
MATIAS DYCK CORDOVA,1396.2900954248992
JANSEN LARS,1397.6918189759542
PAUL HAMEETEMAN,1397.7898119375277
ANDERSON RYAN,1398.6914136204507
MATEJ VALIC,1398.7833614179215
FREDERIKSEN KENNETH,1400.0521608020606
JESPER STALHEIM,1400.945358818103
CHEVRIER LUC,1401.2950161416252
ALEXANDR DENISIUC,1401.4050983435764
STIJN PAARDEKOOPER,1402.422453684472
ADONIS BOUGIOURIS,1402.9905496097394
ROBERT DAVIS,1403.1401055353178
YANG YANG,1404.2221798710084
MATIAS DYCK,1404.8138552310572
NICOLO VILLA,1405.7359041409234
VAN OFWEGEN THOMAS,1406.0502164419925
MAREK ZALESKI,1406.2880508637634
LEO BARRETO HASCHKE,1406.5346347702728
EMMA PLASSCHAERT,1406.5611643510356
JESUS ROGEL,1406.8824096500805
JAKUB RODZIEWICZ,1406.9360970443151
PHILIPP GROCHTMANN,1407.0488716638984
CARLOS MUNIZ,1408.1755090155834
LIAM GLYNN,1408.387219332531
MARKOVIC ILIJA,1409.1112092962094
BARTH JUSTIN,1409.5677395772418
ALEKSI TAPPER,1409.9357661520244
TIRIL BUE,1411.358981663137
ARTIUKH NAZAR,1411.5695480933302
JUHASZ JAMES,1411.722084843802
BRUNO GASPIC,1412.5762056472036
LINDQVIST LUDDE,1412.6844002193673
BOEKHOLT DAAN,1413.0561733603836
EVANGELOS CHIMONAS,1413.1939056345204
ALEXANDRE KOWALSKI,1413.2387874443225
MAURICIO RODRIGUEZ,1414.1212508562044
LUKE RUITENBERG,1414.2181774014716
FELIPE FRAQUELLI,1414.8478915851013
CESARE BARABINO,1415.6321017720238
BUHL PHILIPP,1415.9519218724683
TATIANA DROZDOVSKAYA,1416.154106375836
SHINYA SAKURAI,1416.1878434621667
WALKENBACH PHILIP,1416.8288128969277
CHEN HUICHAO,1416.8786147293629
ONUR BILGEN,1417.1204229103732
MADONICH OSKAR,1417.2335635372472
KIRILL EVFIMYEVSKIY,1417.3853099866144
PEDRO LUIS FERNANDEZ GAMBOA,1417.9465759884197
VERHULST GAUTHIER,1418.6267983184714
NIKOLA CHURKOSKI,1419.3466751206286
GAUTREY GEORGE,1419.4195055283321
GONZALVEZ FONS JORGE,1419.4913659067406
JUAN IGNACIO BIAVA,1420.0524100272642
OMAR METWALLY,1420.1734662814245
WILLIAM SARGENT,1420.2978229405446
KARIM FILLAH,1420.895911273044
SILVIA ZENNARO,1420.946698752223
HUPE LOUIS,1420.9962063635446
ELIOT MERCERON,1421.1095250586932
