,Rating
WUNIU AYU,1476.9987265054647
"RAVINDRA KUMAR VERMA, SHRADDHA SHARMA",1477.5387745606279
WAI-YAN NGAI,1478.4148209987534
AIMEE BRIGHT,1479.4790390286673
JOHANN EMMER,1479.9034032704235
BRUNA MELLO,1482.2305981148936
NAVEE THAMSOONTORN,1482.2679356577023
FUJIKO ONISHI,1482.9715640905783
MERVE VATAN VATAN,1483.2860842317737
RAFAL POGORZELSKI,1484.6323830109552
KAROLINA LIPINSKA,1486.3705901089604
HEDVIG LILJEGREN,1486.9967566349972
RINA  NIIJIMA,1488.2793764074
DEREK SCOTT,1489.3610678487926
JIE DU,1489.807906162597
NOY DRIHAN,1490.0344793216093
KRISTYNA PINOSOVA,1491.0035779297273
EMILY HALL,1491.353586906502
LAURA PUKROPSKI,1491.7253279832976
EMMA VIKTORIA MILLEND,1492.8940984592866
LU YUNXIU,1493.0663586991925
JENNIE ROBERTS,1493.2705117715875
ROSA DONNER,1494.0895483792794
JULIANA DUQUE,1496.4537403851418
SHACHAR RESHEF,1498.6901409301488
AGNIESZKA PAWLOWSKA,1498.817915354756
SIMON DIESCH,1501.182084645244
ZHENG MANJIA,1501.8940606071703
CAROLA  COLASANTO,1503.3104694127258
ZOFIA KORSAK,1503.5462596148582
ZOFIA NOCETI-KLEPACKA,1504.9762487785488
ANNA SAGULENKO,1505.1152391376183
JULIA JACOBSEN,1505.9104516207206
DU JIE,1506.7371655757156
NATASA LAPPA,1507.0540823732726
MIKA KAFRI,1507.5700472632757
"DEFNE TULCALI, EFE DANISMEND",1508.2746720167024
RENNA SOFIA,1509.364322791639
MUHAMMAD FAUZI KAMAN SHAH,1510.6389321512074
PILAR LAMADRID-TRUEBA,1512.7417143751748
LOMANE VALADE,1513.0032433650028
KATERINA ALTMANNOVA,1513.256997355795
NEEV ROBINSON,1514.7943098281853
HANNAH BRISTOW,1515.3676169890448
MELINA PAPPA,1517.7320643422977
LINA EREN,1518.0500918093153
"JINGSA DONG, WENJU WANG",1520.0965967295765
CATRIN WILLIAMS,1522.4415685838408
"ODYSSEAS-EMMANOUIL SPANAKI, ARIADNE-PARASKEVI SPANAKIS",1522.4612254393721
MANCHON BLANCA,1522.9780518004811
MING XU,1524.8259617417104
MALTE WINKEL,1527.1908168860002
MANON PENNANEAC'H,1529.5558020988888
ODA SVERRE,1529.8991504985258
BLANCA ALABAU,1531.8106765472255
"YANI XU, JIANYONG XU",1531.9209285821332
HENRIQUE HADDAD,1534.2862075104965
THERESA-MARIE STEINLEIN,1535.625636351462
QIAN FU,1536.6516500296163
DAICHI TAKAYAMA,1539.0172672539315
KWAN-CHING MA,1539.4411861726785
NIA JERWOOD,1541.3830702645803
ADI MILLO,1543.0480603720175
NEEVE ROBINSON,1543.2574116434173
AI YOSHIDA,1543.749070107342
ANDREA TORRES FULLANA,1544.3545382855064
MANJIA ZHENG,1544.80035228653
MA KWAN CHING,1545.1713656816287
"LUKAS VADLAU, LARA MAEHR",1546.115277790589
ZOFIA TERESA NOCETI KLEPACKA,1546.6200923642402
DENIZ CINAR,1548.481704283228
TAN XIALING,1548.960179140766
GIBSON ALYSIA,1549.9921932507498
JOHANNA HJERTBERG,1550.7072437250586
STUART MCNAY,1550.8483605126974
SARAH-QUITA OFFRINGA,1550.8922305864771
SOFIA RENNA,1552.368715809826
ALISA ENGELMANN,1552.3928809691763
JORDI XAMMAR,1553.2152573629446
TETSUYA ISOZAKI,1555.5824056724548
YVES MERMOD,1557.9498162322593
"RODOLFO GAGO, BEATRIZ PIRES",1560.3174997840101
ZANGJUN XU,1562.6854670180303
"MATTI DAHNKE, THERES CIPRA",1565.0537285714206
LAERKE BUHL-HANSEN,1567.034446728529
NITAI HASSON,1567.4222950261603
INGRID PUUSTA,1567.588979965371
LUCIE BELBEOCH,1567.9831591753095
"CAROLINA COSTA, DIOGO JOAO",1569.7911769072418
ZOFIA NOCETI KLEPACKA,1570.2936109591417
MARIA BELEN BAZO,1570.9444562239269
GIACOMO FERRARI,1572.1603846808325
NATASHA BRYANT,1572.5401353614277
ALYSIA GIBSON,1573.821704947699
"PHILIPP WANSER, LUISE AUTENRIETH",1574.5299287524624
ANTON DAHLBERG,1576.8998194652095
NOCETI KLEPACKA ZOFIA,1578.471498269989
MANON PIANAZZA,1579.0531776713435
CAMILLE LECOINTRE,1579.2700670979557
YUNXIU LU,1582.2915696743305
KATERINA SVIKOVA,1582.6527391049488
COUTURIER MARION,1589.5379448168671
MAJA KUCHTA,1590.6902008796226
WENNEKES SARA,1595.562284835181
HUANG XIANTING,1596.5899214912283
PILAR LAMADRID TRUEBA,1602.7401861046526
NICOLE VAN-DER-VELDEN,1604.4773066128164
DOMINIQUE STATER,1604.9232103122124
XIANTING HUANG,1605.658509486343
MARIANA AGUILAR CHAVEZ PEON,1607.8016078422354
MARION COUTURIER,1614.0773405409768
IMOGEN SILLS,1616.0050421583219
NICOLE VAN DER VELDEN VIZCAYA,1616.1900303904208
ANDREA TORRES,1616.4291709142096
NAAMA GAZIT,1617.7305273366387
 AGUILAR CHAVEZ PEON,1619.5561138120095
PILAR GONZALEZ DE LA MADRID TRUEBA,1620.0787852490253
LILIAN DE GEUS,1623.5810900024123
ZHENG YAN,1625.348823853515
ALICE READ,1630.3035114053398
MARIA BAZO GERMAN,1632.1935268138457
XIALING TAN,1634.5683218780182
BARBORA SVIKOVA,1634.8512938188178
KWAN CHING MA,1635.647392652099
MARIANA AGUILAR-CHAVEZ-PEON,1639.8984802769924
MAYA GYSLER,1643.625422119774
MARIA BELEN BAZO GERMAN,1651.4816929296371
TUVA OPPEDAL,1651.924424434377
HELLE OPPEDAL,1662.0216097941277
TAMAR STEINBERG,1671.5447141808459
GIORGIA SPECIALE,1673.940731350145
SASKIA SILLS,1674.21617425651
HELENE NOESMOEN,1685.3898800173502
LENA ERDIL,1698.4791330279916
THERESA MARIE STEINLEIN,1703.4520375196632
VEERLE TEN HAVE,1703.8811376557562
DANIELA PELEG,1705.9954869808919
SHARON KANTOR,1713.0614412437653
MARION MORTEFON,1716.913934249786
NICOLE VAN DER VELDEN,1717.7379812485433
DELPHINE COUSIN,1718.2922812398178
SARA WENNEKES,1719.1916205365378
SHAHAR RESHEF,1727.9088931914964
PALMA CARGO,1735.9962765152768
EMMA WILSON,1745.2214069285756
MINA MOBEKK,1749.9920134098313
ISLAY WATSON,1755.909254760786
MARTA MAGGETTI,1778.8975282685906
SHAHAR TIBI,1790.9880136257773
MAYA MORRIS,1799.081104028822
MAJA DZIARNOWSKA,1820.5517417084336
KATY SPYCHAKOV,1824.0718802637668
LOLA SORIN,1842.4111013723839
