,Rating
MAI KAKIMOTO,1300.9705825349492
SOPHIA MORGAN,1323.0650208601949
YUURI YAMAMOTO,1328.8985733499817
KELLY MCMURRAY,1342.2422902449023
SOFIIA NAUMENKO,1345.6520369173936
LIJIA XU,1346.5643096066647
TALIA HAMLIN,1350.3555614859
STRANSKY MARA,1350.7019161987316
HONOKA MIURA,1352.7190846525268
AOIFE HOPKINS,1362.7346967645965
MAURA DEWEY,1363.5419693734575
INES ANTONI,1367.589609998343
KLARA HIMMELOVA,1368.9154644454152
AGUSTINA JORDAN VON APPEN,1369.5697088668287
CRISTINA CASTELLANOS,1369.720018580865
BOUCKAERT LAURA,1370.923504759191
LINDA DOKOUPILOVA,1379.3772829635611
ERICA PARTANEN,1379.675820794087
ANNA POHLAK,1381.6576289389925
VLACHOU MARIA,1384.15218316429
MARLENE RIQUELME ANTONETTI,1385.7674139945095
LUKAS FANGMEYER,1395.4338340269928
LARS KREILAUS,1395.5449889617873
ELIZABETH YIN,1396.7326144099602
ISABELLA MAEGLI AGUERO,1396.7742892182503
CORALIE VITTECOQ,1398.0942493947164
BENINI FLORIANI CHIARA,1398.601621610966
DANIELA RIVERA,1400.5856193388192
CHRISTA ANN GEORGESON,1401.3681372589372
CANNELLE OPSTAELE,1403.6426151798125
BROOKE BOGDAN,1403.8109842057436
TALLURI MATILDA,1404.6776885810536
KELLY-ANN ARRINDELL,1404.8397311238891
RIZZARDI CARLOTTA,1404.8587992623063
MATTHEW WEARN,1406.3014534621577
GESA PAPENTHIN,1407.3272936025223
MARIELA MORAGA,1409.4425766260097
MARLENE BRANDIS,1410.360108936906
PHILIPP BUHL,1410.4874575922217
ALDERS KULYNYCH-IRVIN,1411.1358467976013
DIANA MARKOVA,1411.9920708537397
INES GMATI,1412.352260841283
ANNALISE MURPHY,1412.3632079566191
PLASSCHAERT EMMA,1412.7625186611097
JULIAN MARIA DUARTE ARGERICH,1413.0368586621728
RUBEI YUAN,1413.5359141442534
KAILEY WARRIOR,1413.5762877925695
HERNANDEZ PENA ISABEL,1413.6554091739965
HERMANN TOMASGAARD,1414.671291253241
LUCIANA ANDREA CARDOZO,1415.426895802084
LIN PLETIKOS,1416.0250168986581
PAULINE LIEBIG,1416.1990476640904
MARIA JOSE PONCELL MAURIN,1416.5576908549276
MARINA ESCUDERO NEGRON,1417.1185606257502
VICENTE FRANCISCO CURZI GHDINI,1417.8164870275068
GINTARE VOLUNGEVICIUTE SCHEIDT,1417.8909500781522
"ATHANASIA_x000D_
  FAKIDI",1418.376404933812
AVERY BALDWIN,1418.4554842051832
GRAVELY CLARA,1418.7101585501216
ROSINE BAUDET,1418.9530102513559
ANNA VASILIEVA,1419.036749134635
CRISTINA PUJOL,1419.4728156415322
STEPHANIE DEVAUX-LOVELL,1420.0675397891375
AGUSTINA CANCLINI,1420.2056439420533
HEEGAARD JOSEPHINE,1420.4170797005872
NICLAS PERBAND,1420.4806865539592
ADRIANA PENRUDDOCKE,1420.5637393911336
ARMANDO MORENO,1420.7135727436716
