,Rating
"CRAIG KEENAN, GAVIN NINNES",1293.0166142397647
"JONAS WARRER, JAKOB PRECHT JENSEN",1294.059530254373
"JIAN XIANG, DAOKUN DENG",1298.263441579449
"RODOLFO PIRES, GONCALO PIRES",1307.048177854379
"NARENDRA SINGH, SAKTHIVEL SEKAR",1308.721561356989
"KEVIN FISCHER, JAUVIN YANN",1310.4402254040367
"BRIJRAJ VERMA, PANKAJ KUMAR",1313.933311038398
"BEN PATERSON, SEAN PATERSON",1319.1338328802242
"ENZO LOBRY, LOUIS RAYNAL",1324.5487888938528
"LEWIS ANDERSON, REECE CAULFIELD",1324.581567606724
"MUSAB AL HADI, WALEED AL KINDI",1329.0461720378837
"SANDIP JAIN, MUNNA PANDIT",1329.502155573339
"DYLAN JONES, JONATHAN KELLY",1332.0810356104998
"JOHN PINK, STUART BITHELL",1332.1532701513577
"HAENSSLER MAX, HAENSSLER FRED",1339.6802319012588
"PAVLOS KAGIALIS, IOANNIS ORFANOS",1340.5572673722513
"XIN WANG, CHAO XIANG",1344.9765516321706
"STUART BITHELL, JOHN PINK",1345.4899610935956
"ANAND THAKUR, VISHAL THAKUR",1350.1148770340685
"MUSAB AL HADI, YANN ROCHERIEUX",1352.5721492383957
"NAEL GWENDAL, GAUTIER GUEVEL",1355.2437330723342
"MARTIN WIZNER, JAIME WIZNER",1356.309535658042
"VICTOR SILEN, CHRISTOFFER SILEN",1356.4722594813957
"THOMAS STAPLES, WILLIAM STAPLES",1365.384880208157
"ZIHE LI, DIANJI LI",1365.4741012685306
"JUHO KOTIRANTA, ROBIN BERNER",1366.6152229754343
"ALAIN SIGN, DYLAN FLETCHER",1367.0865997650067
"REED LORIMER, CASEY CABOT",1367.9632486166638
"AHMED AL HASANI, ABDULRAHMAN AL MASHARI",1369.3967556695957
"FYNN STERRITT, JAMES PETERS",1369.8784570154792
"ZAIDING WEN, TAO ZHANG",1370.5761530634945
"MALTHE EBDRUP, CLEMENT AASHOLM-BRADLEY",1370.839308296521
"KJELL HASCHEN, IVEN FROMM",1371.269190527151
"PPIRAZSYEBCYKTIE, KJ,A CLEUKKSSZ",1372.5904830705174
"FISCHER KEVIN, JAUVIN YANN, BESSE",1373.0269966545504
"SAM MORGAN, PAT MORGAN",1374.2460275752396
"BARROWS, HENKEN",1374.4971660253173
"ANDRE REGUERO, ANDRE GUARAGNA",1375.3483337149523
"RUAL LUCAS, AMOROS EMILE, CLUB",1375.3942929361563
"SYLVAN CARL, ANJEMARK MARCUS",1378.714693545983
"JAKOB_x000D_
SSATZZTAS ONAIRUWCLFH,I ,SMJIAGKKODUTAABJN S/ KKS",1379.3364446416535
"GUSTAV AASHOLM-BRADLEY, FREDERIK RAGAN MELBYE",1379.424366042102
"HENRY LLOYD WILLIAMS, WILL ALLOWAY",1379.7121688402142
"LEVI SLAP, MAX SLAP",1381.4582715626007
"MATTEO PILATI, FRANCESCO RUBAGOTTI",1381.9993839140884
"WESTBERG HANNES, TBC, ROYAL",1382.2431603242915
"MATEUSZ GWOZDZ, LUKASZ MACHOWSKI",1383.4973609398814
"BENJI DANIEL, ALEX BURGER",1383.6715821381547
"DE VOS, JANSSEN",1384.7078152160186
"FANTELA, FANTELA",1384.8324106527998
"RYAN SEATON ,  MATT MCGOVERN",1384.929560520691
"JOHN COOLEY, THOMAS CUNICH",1385.0954573531628
"VALENTIN JELL, PATRICK RUESS",1385.6346798163052
GARCIA PORTELA FERNANDEZ FUERTES,1385.6649647409924
"NATHAN HOUSBERG, MALCOLM LAMPHERE",1385.7674731719876
"WERKEN_x000D_
PRRAESCK,H TF RJEEDNERSIKEN,",1386.077359218614
"KIM, BAE",1387.3874198154801
"FISCHER TIM, GRAF FABIAN",1387.909519535398
"PIOTR SZLACHCIC, LUKASZ WLOCH",1388.9946379045896
"STALHEIM JESPER, CHRISTENSSEN HUGO",1389.0850799988814
"FIN ARMSTRONG, EWAN GRIBBIN",1389.305631537601
"JUSTUS SCHMIDT ,  MAX BOEHME",1389.4690750172458
"WILL PHILLIPS, SAM PHILLIPS",1389.479110758604
"RYAN LITTLECHILD, JACK HILDEBRAND",1389.716986787329
"BACON, ROCHFORD",1389.7808056025192
"ZAIDING WEN, TIAN LIU",1389.8457336437468
"GANAPATHY KELAPANDA CHENGAPPA, VARUN ASHOK THAKKAR",1390.0129263341762
"WARRER JONAS, KDY PRECHT JENSEN",1391.9385830140477
"ANDER BELAUSTEGUIGOITIA, DANEL BELAUSTEGUIGOITIA",1392.3170537937594
"OSCAR GUNN, LOGAN DUNNING-BECK",1392.378090265769
"ALONSO TELLECHEA FEDERICO, ALONSO TELLECHEA ARTURO",1392.5016118887613
"EDVIN GIPPERTH, DENNIS FONSECA KARLSSON",1392.8988040543936
"INSUB KIM, KWON JINKYUNG",1394.1252856793826
"MATHIAS BERTHET, JEPPE NILSEN",1395.1248756471286
"FABIAN SCHREINER, LAURA SCHREINER",1395.7499750172888
EDVIN GIPPERTH,1396.695904663329
"JASPER STEFFENS ,  TOM LENNART BRAUCKMANN",1397.1377345277367
"SHIMAKURA, KAMISONODA",1397.6319405018876
"TOM PELSMAEKERS, YANNICK LEFEBVRE",1398.3407507775917
"ERWAN FISCHER, YOUENN BERTIN",1398.5742327355522
"BEN CRIPTON, RAFAEL PEDRO",1399.2512576599008
"LFLAOMRBIRSI, EVXA, NB ADRET",1399.3189970083235
"AKER JOSTEIN, UNDRUM JACOB",1399.3357779988455
"JAN PERNARCIC, GIOVANNI SANDRINI",1399.7604716617311
"HUGO FEDRIGUCCI ,  VIRGIL AUBRIOT",1400.131739637851
"FREDERIK MELSON, CARL EMIL BAAD NIELSEN",1400.1546686079412
"DON WHITCRAFT, DYLAN WHITCRAFT",1400.1602115201354
"FREDERIKJUST MELSON, ANDERS BIGUM JOHANSEN",1400.5429530819179
"ROISLAND MORTEN, SKJONBERG STEFFEN",1400.8207755571914
"PONTUS DACKHAMMAR, MARCUS HOGLANDER",1400.9877185400046
"PETROS KONSTANTINIDIS, VAGELIS DOLIANITIS",1402.058159289732
"AMAN MOHAN VYAS, SHUBHAM PILLAI",1402.3041908031817
"PIETZCKER PAUL, VON OPPEN LINUS",1402.7496263961768
"LUKAS KAMMERER, PAUL EBENBICHLER",1402.7855648107434
"OLE KUCK ,  MATS LUDWIG",1403.1246647714868
"LIAM WALZ, ABIE GRIGGS",1403.5324523513016
"MAXIMILIAN STINGELE, LUKAS SCHAPER",1403.779642262868
"DUNCAN GREGOR, FREDDIE LONSDALE",1403.8194172637425
"PETER LIN JANEZIC, ANZE PODLOGAR",1404.3877141421272
"CERDAN MING VERNON, TORRADO MARTINEZ ANTONIO",1404.813693707846
"NICLAS LEHMANN, NIKLAS HABERL",1405.3372648508025
"DENIS SHCHEGLOV, PAVEL KARACHOV",1405.6067195574235
"TOM FYFE, JAMES WILSON",1406.0712471641016
"TOMI OIKKONEN ,  RISTO PESOLA",1406.1165389724079
"ROYLA PHILIPP, KIELER HEINRICH TOM",1406.162033066038
"MARTIN EDUARDO CUBRIA, EDUARDO ANDRES LOPEZ SEGURA",1406.3902222394863
"JAMES OLSSON, HENRIK ERIKSSON",1407.402718716078
"LAW, DINGEMANS",1407.7465897020586
"PEACH MORGAN, HAWES RHOS",1407.816396667972
"MARKO SMOLIC, JURAJ RADACIC",1407.888061443112
"PHILLIP LYNGBEK, LAURITS JENSEN",1408.0214175366173
"LEHMANN, NICLAS / HABERL, NIKLAS",1408.6591987075155
"PRZYBYTEK, PIASECKI",1408.783635528773
"WUNDERLE MANUEL, WIELAND FELIX",1408.8046222554126
"DAVE EVANS ,  ED POWYS",1408.8581335208808
"BERTHET, NILSEN",1408.946274386475
"MAX MARCOUR ,  DOMINIC FRITZE",1409.1073915640825
"ANDERSSON, BRORSSON",1409.3066136067
"HESSE LUKAS, SEVERENS LEON",1409.5730489687628
"JENS-CHRISTIAN DEHN-TOFTEHOJ, MADS FUGLBJERG",1410.0581542095538
"EVAN SJOSTEDT, GARRETT BROWN",1410.3164665112697
"MARTIN MIKKOLA, MARKUS IHAMUOTILA",1410.4354748090416
"KJELL HASCHEN, IVEN ANTON FROMM",1410.4379716474048
"BONGJIN CHAE, DONGWOOK KIM",1410.4740878191642
"DYLAN JONES, EDWARD COLEMAN",1410.668872239986
"JOAKIM SALSKOV-IVERSEN, MARCUS BAY",1411.0239550998126
"MORITZ DORAU, RIKO ROCKENBAUCH",1411.2162426783411
"ROYLA, PHILIPPHEINRICH, TOM",1412.0518604711388
"SAM CURTIS, BEN CLEGG",1412.0706870148924
"JOHN JACK GOGAN, HUNTER HOY",1412.0843939311553
"HASSETT MARK, O'DRISCOLL OISIN",1412.307553099445
"MARCINIAK JAN, JAROCKI ROBERT",1412.7936365109722
"EDOARDO CAMPOLI, LORENZO CIANCHI",1412.8489044902285
"REGNAULT MERIK, GASQUET ARISTIDE",1412.982725520349
"NIKOLAJ HOFFMANN BUHL, MATHIAS BERTHET",1412.9870126689152
"MAX BOEHME, JUSTUS SCHMIDT",1413.017980038002
"MATTHEW GRAHAM, ALEXANDER HUME",1413.6094346397526
"UBERTO CRIVELLI VISCONTI, LEONARDO CHISTE",1414.4186790738804
"STEPHEN MORRISON, ED POWYS",1414.5558749887516
"MARK HASSETT, OISIN O DRISCOLL",1414.6434091018984
"MARCEL MARCINIAK, PATRYK ROZAK",1414.7577746880634
"OSCAR SILEN ,  ARTHUR THERMAN",1415.086150569837
"LOUIS CHAMBET, ENZO LOBRY",1415.261719798017
"EMIL JARUDD, JULIUS HALLSTROM",1415.909057212581
"JESPER BAHR, FYNN KAUFHOLD",1415.981123442276
"BEDIA JUAN EMIGDIO, PEREZ VICTOR",1416.3911145766156
"DOLIANITIS, GIOTOPOULOS",1416.6918081180384
"DAVID AMES, PJ BUHLER",1416.9010424115568
"HUGO FEDRIGUCCI, VIRGIL AUBRIOT",1417.2172664287596
"DYLAN JANUS, CONOR HAY",1417.333129535025
"TOBIAS HEMDORFF, SEBASTIAN BYRSTING",1417.4595984147643
"DANIEL BJORNHOLT, NICKLAS HEIDE-JORGENSEN",1417.6739340505242
"MAX STINGELE ,  LUKAS SCHAPER",1418.0741169655591
"EMIL KJAER, CARL LAURITS SCHOUW NIELSEN",1418.0825566949377
"JUSTUS SCHMIDT, JUSTUS SCHMIDT, MAX BOEHME",1418.635672169607
"CMOARSCDIIAN,I , GPIIAENTRMOARCO",1418.833868369003
"THAKUR, RANGAD",1419.248583023651
"KURT HANSEN, HARRY MORTON",1419.4218202217746
"JOAKIM SALSKO, V-IVERSEN, MARCUS BAY",1419.7454567614088
"MIKKOLA MARTIN, HSS IHAMUOTILA MARKUS",1419.7982684171138
"WILLIAM BRIDGE, JOSHUA SLOMAN",1419.831548259732
"TERUAKI SHIMAKURA, KAMISONODA SHINTARO SEIJI",1420.0302523741839
"MICHAEL SABOURIN, ANDREW PERSON",1420.1913208011802
"JORDAN JANOV, GRANT JANOV",1420.622902503119
"JAMES OLSSON ,  HENRIK ERIKSSON",1421.0611817005777
"JACOB CLASEN, JOHANNES DREESEN",1421.8772033756268
"MICKEY MARTIN, ARNE BOHM",1421.896135741598
"ROIHU JUUSO, ROIHU HENRI",1421.9985150565703
"KMEANRNTIISN,H ,A MNAATLOOLE",1422.2232946724027
"TELIS ATHANASOPOULOS YOGO, GEORGE TSOULFAS",1422.2873493254724
"HAYDEN BROWN, MACKENZIE BIRD",1422.3294580072625
"GILLIES MUNRO, DANIEL HARRIS",1422.49661315138
"GASTON TERRAB, FEDERICO GARCIA",1422.7135687184677
"ENRIQUE LUJAN MORA, ANTONIO TORRADO",1423.2042397287635
"ALEXANDER HEINZEMANN, CLIFTON KARTNER",1423.4803011113809
"EETU KOTIRANTA ,  TOM WENDT",1424.0473753888948
"BEAU JUNK, ALEXANDER MARINELLI",1424.8268687252603
"ED POWYS, DAVID EVANS",1425.278269597554
"PETAR CUPAC, PAVLE KOSTOV",1425.3001386613969
"KOSTIS KAZANTZIS, ANGELOS BOUMPOURAS",1425.4547510603918
"SAMUEL CURTIS, BENJAMIN CRAGG",1425.4916616278051
"BGEORUTLIONN, ,Y COOUREENNNTIN",1425.61172327029
"BARRIO GARCIA NUNEZ, TORRES FRAN",1426.609081589274
"MARKUS SOMERVILLE, AARON HUME-MERRY",1426.7896548872125
"JACOB CLASEN ,  JOHANNES DREESEN",1427.0327288800877
"HAYDEN HARDING, CASEY BATES",1427.3237904189687
"COSTA, BOLINA",1428.0023786436795
"TAL SADE, ELY REUVENY",1428.121845764797
"ALEC ANDERSON, CHRISTOPHER BROCKBANK",1428.2287412617816
"BENJAMIN JOSE GREZ AHRENS, CRISTOBAL GREZ AHRENS",1428.6300729615214
"SALSKOV-IVERSEN JOAKIM, HEIDE-JORGENSEN NICKLAS",1428.7320869468044
"SCBOHHNIANGEJ, I NBSOANNGGMJIINN,",1428.9991951455436
"JOLBERT VAN DIJK, PIM VAN VUGT",1429.104573420005
"STYLIANOS SOTIRIOU, DIMITRIOS BENAKIS",1429.7264623785945
"ENGSTROM OSCAR, WESTBERG HUGO",1430.012847450342
"SAMUEL CURTIS ,  BENJAMIN CLEGG",1430.0172732514652
"VALENTIN MULLER, MORITZ FIEBIG",1430.2010560641017
"JAKOB PORTHUN, MALTE JACOBS",1430.807437166944
"GRAEME WILLCOX, ANDREW TARBOTON",1430.864021781833
"WEI HONG, ZHIBO ZHOU",1431.227071211998
"JAMES OLSSON, HENRIK MERGED ERIKSSON MERGED",1431.2436451350152
"PIRMIN SABLATNIG, JOHANNES SABLATNIG",1431.2488640187971
"RHYS MARA, DAVID GILMOUR",1431.5784490161425
"ALEXANDER HEINZEMANN, JUSTIN BARNES",1431.7184054103673
"PHILLIP HADAMCZIK, JONAS VON MAYDELL",1431.7866342047635
"MARK HASSETT, OISIN O'DRISCOLL",1432.1353553350036
"KOARGFIAANLOISS,,  IPOAAVLNONSIS",1432.3857516162564
"AL HADI MUSAB, AL RAHSDI HASHIM",1432.7126890550328
"DENIS SHCHEGLOV, MICHAIL POPOV",1432.715998926691
"ALVES, ALVES",1432.8429133581215
"CHARLIE HIBBEN, SCOTT RASMUSSEN",1432.9976008054423
"TOM METHVEN ,  WILLIAM ALLOWAY",1433.0010398001637
"WADE WADDELL, IAN MACDIARMID",1433.339771340616
"OLIVER MANTON, JACK LLOYD",1433.5738472483772
"FREDERICK STRAMMER, MICHAEL KUSCHNER",1433.6418109739088
"JOHANNES SCHEFFOLD, NICK FEDERSPIEL",1434.478358429108
"BUKSAK DOMINIK, WIERZBICKI SZYMON",1434.4945182763468
"BRADLEY FUNK, SAMUEL HODGES",1434.5437430956308
"THEO WILLIAMS, DREW BARNES",1434.9511681391905
"EMILE AMOROS, BREWAL NAEL",1435.0729789679647
"NILS CARSTENSEN, JAN FRIGGE",1435.26312686617
"MAOR ABU, YAM WIRTHEIM",1435.409002292159
"JOSE PEDRO CHIFFLET, FEDERICO RADOVITZKY",1435.500249927742
"KOH, TAN",1435.505086203241
"NICKLAS HOJEGAARD, VICTOR LOMHOLT",1435.5791814565102
"CARLOS PAZ, LUIS BUGALLO ARRIOLA",1435.6027500130763
"KKBIYAMOE U, KNSYGAODNUUGKNWGOODUK,",1435.7714343219661
"DOUGLAS LEUNG, AUGUSTIN CLOT",1435.8921758031022
"RYAN WOOD, ANDREW WOOD",1435.9348301629602
"ISAAC KALE MCHARDIE, WILLIAM MCKENZIE",1435.9757663416822
"GRAEME WILLCOX ,  ANDREW TARBOTON",1435.9840600350867
"AKIRA SAKAI, RUSSELL ALYSWORTH",1436.2422483745356
"CAMPBELL STANTON, WILL SHAPLAND",1436.5504295550513
"MAS I ROMERO NIL, ALEGRE SANTIAGO",1436.8173667484266
"ANAND THAKUR, SATYAM RANGAD",1437.0273243446877
"ALEXANDER HEINZEMANN, EDWARD COLEMAN",1437.253231104828
"MIN GYU JEONG, JOONOH JIN",1437.4309376186582
"PETERS, STERRITT",1437.6748301933817
"JOHANNES REDER, PAUL LUCAN",1437.7070612990433
"LOGAN DUNNING BECK, OSCAR GUNN",1437.885685399099
"SOLUNE ROBERT, VALENTIN SIPAN",1438.1147990766
"MALTHE EBDRUP, SEBASTIAN WRIGHT OLSEN",1438.4335012142726
"ARUMAOLR, OLSU,C AESMILE",1438.4658189091206
"STYLIANOS SOTIRIOU, ALFONSO PANAGIOTIDIS",1438.776165967229
"JOLBERT VAN DIJK, PIM VAN VUGHT",1438.900753738488
"VICTOR SILEN ,  CHRISTOFFER SILEN",1438.9663656687292
"SANTIAGO SILVEIRA, PHILIPP UMPIERRE",1439.0079661922302
"BELAUSTEGUIGOITIA, BELAUSTEGUIGOITIA",1439.1347112022818
"FNROABNLCE,I SP,R IMNCAENU",1439.1562852096656
"JOAKIM SALSKO, V-IVERSEN, ANDERS JOHANSEN",1439.359059287696
"HANS HENKEN, JUDGE RYAN",1439.5955225308367
"NAUDY YANNIS, AUBRIOT VIRGIL",1440.2182288044223
"DING MINGLIANG, ZHANG WENWEI",1440.2438376778273
"JAMES WIERZBOWSKI, WILLIAM PHILLIPS",1440.761952785167
"LINUS RINDSFUSER, CEDRIC SCHENK",1440.9349983588722
"SEAN DONNELLY, TADGH DONNELLY",1441.7660160479352
"LARS VAN STEKELENBORG ,  FLORIS VAN DE WERKEN",1441.9479886089268
"STAPLES, STAPLES",1442.2222326979877
"DMEO LVIOASK,O WV,I EABLREAKNSDANDER",1442.5403465196105
"IVAN ZOTOV, IVAN ZOTOV",1442.7270535382866
"TOMASZ JANUSZEWSKI ,  JACEK NOWAK",1443.0020905002875
"JOHN FERGUSON, ARTHUR FERGUSON",1443.1887154830933
"IOANNIS ORFANOS, PAVLOS SERAFEIM KAGIALIS",1443.4954772883923
"ANTONIS TSIBOUKELIS, STYLIANOS NOUTSOS",1443.5419659171232
"CAMPOLI EDOARDO, CIANCHI LORENZO",1443.6182320638932
"XIN WANG, TIANYU QI",1443.773852088144
"PANAGIOTIS KAMPOURIDIS, STELIOS NOUTSOS",1444.1725242653833
"TYTUS BUTOWSKI, BORYS PODUMIS",1444.2807369719635
"DONG GYU LEE, WONJAE LEE",1444.3654987852358
"CLAUDIO DE FONTES, GIOVANNI SANFILIPPO",1444.4394596630264
"BUGALLO ARRIOLA LUIS, LORENZO ROMAN JORGE",1444.646148416571
"WESTERLIND, ARONSSON",1445.2735309077789
"PEDRO COSTA, JOAO BOLINA",1445.516585378367
"KELAPANDA, THAKKAR",1445.788694600024
"LHIITLTDLEEBCRHAINLDD,,  JRAYCAKN",1445.9236607709017
"CARL EMIL SLOTH, ANDREAS HOFFMANN-PETERSEN",1446.053525451789
"JONATHAN GOLDSBERRY, CHAD FREITAS",1446.4695114958718
"SHINGEN FURUYA, AKIRA TAKAYANAGI",1446.5208185826637
"NICO DELLE - KARTH, NIKOLAUS RESCH",1446.7007650554417
"KAMBOURIDIS NOUTSOS, NOUTSOS STYLIANOS",1447.0174315889783
"HARRISON SLY, THOMAS DWYER",1447.2827775970566
"MACIEJ KRUSIEC, ADAM GLOGOWSKI",1447.5374994459899
"CHRISTOPHER WILLIFORD, DUNCAN WILLIFORD",1447.8258921675097
"TIM FISCHER ,  FABIAN GRAF",1447.9093149666162
"SARAH ROECK, JULIAN GABRIEL",1447.9710888987797
"GUSTAVO ABDULKLECH, NICOLAS BERNAL",1448.3158980170329
"STEFAN SCHNEIDMADEL, LUKAS MEIER",1448.574007896005
"YI NIAN KOH, JEN-E TAN",1448.5922789420142
"WWIIZZNNEERR,,  JMAAIRMTIEN",1449.3062707468841
"KALINCHEV PAVEL, KARACHOV PAVEL",1449.7492706347268
"BENJAMIN GREZ, EXEQUIEL GREZ AHRENS",1450.0030948575798
"CARLOS PAZ, ALVARO DEL ARCO",1450.3755671336532
"HUW EDWARDS, ROWAN EDWARDS",1450.7608336096384
"VICTOR PAYA CANAL ,  ENRIQUE ORTIZ RAPALO",1450.8890831005701
"MANU DYEN, MARC MALLARET",1451.075041862669
"MARIUS WESTERLIND, OLLE ARONSSON",1451.1304367630546
"MATHISEN TOMAS, MATHISEN MADS",1451.2189628954548
"KLAES MEIE, R-ANDERSEN, CARL EMIL NIELSEN",1451.3895015525902
"WEI HONG, WANG LIUHAN",1451.578766179647
"BERTRAM RADICH, JONATHAN WEIMANN",1451.6951521252847
"AHMED AL HASANI, ABDUL RAHMAN AL MAASHRI",1451.6960389084709
"YAN CHEKH, IVAN ZOTOV",1451.8219086290462
"SIMON HEINDL, CONRAD JACOBS",1452.3494081067224
"BART LAMBRIEX, PIM VAN VUGT",1452.5707982907938
"HASSON, HARDEE",1452.5856540642187
"MEIER-ANDERSEN KLAES, NIELSEN CARL EMIL",1452.5956475717057
"HARRY PRICE, HARRY MORTON",1453.0280267633443
"GLOGOWSKI, KRUSIEC",1453.7087946553781
"HARRY MELGES IV, WILLIAM ROWE",1453.7943598381428
"LENNART FROHMANN, MAGNUS FROHMANN",1453.8396105156041
"KIM NICLAS HOLSTE ,  YANNIK HOLSTE",1453.8682979567675
"TOM SIGANTO, JOEL TURNER",1454.0054730057088
"TIMOTHEE DEPERY, GOULON CORENTIN",1455.619319036203
"POL MARSANS BALCELLS, JOSE MANUEL RUIZ IBANEZ",1455.985807539592
"BMEURNGKSBTYR, OAMX,E LFREDRIK",1456.0695502386357
"GRUMMETT, JONES",1456.1372971970507
"DANIEL NYBORG, SEBASTIAN EMIL WRIGHT OLSEN",1456.1988420397045
"KLAES MEIE, R-ANDERSEN, CARL EMIL BAAD NIELSEN",1456.2019693703267
"ARIE MOFFAT, HUNTER HOY",1456.3813550454313
"MARIO SEGERS ,  FEDERICO VILLAMBROSA",1456.846992292155
"SEAN DONNELLY, MARCUS OLEARY",1457.064111782201
"ALEXANDR MOSKVICHEV, KIRILL ELCHANINOV",1457.0791419689392
