,Rating
MAI KAKIMOTO,1211.1865535695392
YUURI YAMAMOTO,1238.574333218757
SOPHIA MORGAN,1240.4215380508986
KELLY MCMURRAY,1243.719982149272
LIJIA XU,1254.5270838050783
STRANSKY MARA,1265.1474107845474
TALIA HAMLIN,1267.4405109316638
SOFIIA NAUMENKO,1271.6775875335134
HONOKA MIURA,1278.6447192861237
INES ANTONI,1281.0931129294188
AGUSTINA JORDAN VON APPEN,1281.3041921124552
BOUCKAERT LAURA,1289.3648603704848
LINDA DOKOUPILOVA,1304.3245439218244
KLARA HIMMELOVA,1307.0035106511914
ERICA PARTANEN,1307.3317498236356
MARLENE RIQUELME ANTONETTI,1308.547409073784
VLACHOU MARIA,1310.1512793570244
LARS KREILAUS,1316.6134136156368
LUKAS FANGMEYER,1318.1035908194112
BENINI FLORIANI CHIARA,1318.1946609181064
MAURA DEWEY,1320.7268431296782
ELIZABETH YIN,1323.7168425000164
CHRISTA ANN GEORGESON,1325.9922340854691
CRISTINA CASTELLANOS,1328.889432458788
BROOKE BOGDAN,1330.3641671740052
ANNA POHLAK,1331.2260524018734
CANNELLE OPSTAELE,1331.7279233542208
ISABELLA MAEGLI AGUERO,1333.2368172692927
MATTHEW WEARN,1334.0080261104802
MARIELA MORAGA,1340.20108684413
PHILIPP BUHL,1341.3067347053702
ALDERS KULYNYCH-IRVIN,1343.4478431350763
JULIAN MARIA DUARTE ARGERICH,1344.0557757548345
MARLENE BRANDIS,1345.5315015058352
HERNANDEZ PENA ISABEL,1346.1465424271132
KAILEY WARRIOR,1347.7987400187942
LUCIANA ANDREA CARDOZO,1348.3761432854672
HERMANN TOMASGAARD,1348.5848476096287
RIZZARDI CARLOTTA,1348.7563815522171
AOIFE HOPKINS,1350.225617641796
MARIA JOSE PONCELL MAURIN,1350.7021178114505
DANIELA RIVERA,1351.1016602376149
PLASSCHAERT EMMA,1352.4251881156326
VICENTE FRANCISCO CURZI GHDINI,1352.692110867342
MARINA ESCUDERO NEGRON,1354.2013804959727
GINTARE VOLUNGEVICIUTE SCHEIDT,1355.8472273316834
HEEGAARD JOSEPHINE,1355.921021190023
"ATHANASIA_x000D_
  FAKIDI",1355.9298969583667
TALLURI MATILDA,1355.9313343324789
NICLAS PERBAND,1356.0749401731912
GRAVELY CLARA,1356.3273702684355
AVERY BALDWIN,1356.4857436356215
AGUSTINA CANCLINI,1357.003780851403
ANNA VASILIEVA,1357.694937696934
JOAQUIN BLANCO,1358.5697375529958
MIURA HONOKA,1358.6191843037473
TODOROVA YOANA,1359.107720317179
GESA PAPENTHIN,1359.1239377693576
DIANA MARKOVA,1359.2847383184185
MARENDIC PETRA,1359.9420869697121
INES GMATI,1360.8644199763683
STEPHANIE DEVAUX-LOVELL,1360.9883402206656
MARCELO FREZZA,1361.3112574360982
RHEANNA PAVEY,1362.9621958322264
MOEKA SUZUKI,1363.1044397595435
JUSTIN NORTON,1363.2564359950693
SCHIFFMAN HALLIE,1363.3075724556254
MANESTAR NIKA,1363.9346029294738
ENGDAHL SISSEL,1363.9599463870097
MINA FERGUSON,1364.8469281112111
ODILE GINAID,1365.0153313569053
JUAN CRUZ PALOMBO,1365.6146466275238
NAOKO KEMMOKU,1366.210100344309
KARLA SAVAR,1367.2310465803275
MARCO GALLO,1367.9383226437703
KELLY-ANN ARRINDELL,1368.2716616935195
RUBEI YUAN,1368.45540002957
TODOROVA STANISLAVA,1368.756375518815
ANDREA NORDQUIST,1368.829678516505
"JOSEFIN_x000D_
  OLSSON",1369.3728434849572
MARCELO ADOLFO GONZALEZ PONDAL,1369.914056198279
JILLIAN LEE,1369.9254766947936
MARTA LIVA RUPENHEITE,1370.9336898061997
VEERAVAMSHAM VAISHNAVI,1371.066576850498
HATLOY MARINA,1371.9863602851804
FILLAH KARIM,1372.6155364470071
ANA WINTHER,1372.7764652693197
ANNALISE MURPHY,1372.9498623659426
FELIX MINEUR,1373.4292055810834
DE CARINA CARLA,1373.5731910437041
MARIA JOSE PONCELL,1373.803992776693
ROSINE BAUDET,1373.995793114399
THOMAS VIVES POTTHOFF,1374.2095956450569
ROCA DE TOGORES ASCENSION,1374.3911426281472
INI BEATRICE,1374.712873514129
ANNA BRZOZOWSKA,1375.3099099276224
CRISTINA PUJOL,1375.73065156291
ARMANDO MORENO,1375.8118427671927
NISSEN FREDERIKKE TAUL,1375.9950749471673
MAGDALENA KWASNA,1376.6512164801293
GEORGE AULICH,1377.107787221966
ZENO GREGORIN,1377.2882187451637
NORSELL MICHALA,1377.3831804614272
ANA PAULA ROJAS,1377.7579630959838
MARIA LILI ZAMIT,1377.8567454420006
KARINA JANGAZOVA,1377.969530473627
AUDREY FOLEY,1378.1226670909675
AISLING KELLER,1378.2734416433707
DEURINGER GIORGIA,1378.3852051713677
SABRINA FERRARA,1378.5013761449588
EGAO SUNAGA,1378.6120899581344
VITTECOQ CORALIE,1379.8584275581989
NIEZABITOWSKA LILLY MAY,1380.000903552693
PARODI NINA,1380.4056289851655
PETEH TEA,1380.6264729622562
RAAMAT ELIISE,1380.9212791739283
DEWEY MAURA,1381.4518487772336
"MARLENA_x000D_
  BERZINA",1381.6233868028469
YANIC GENTRY,1381.9565132050857
MIRANDA PAPADAKI,1382.7447955514497
MARTIN IGLESIAS,1382.7895105106356
HANNA KOBA,1382.9846609507933
ISABELLA BOYD,1383.2262942493076
CORAILE VITTECOQ,1383.7339860856416
FRANSSEN LUCIE,1384.003929169853
AYA EL-ZEINY,1384.8012897313342
COMPANY BLANCA,1386.092119408918
IGOR LES,1386.6205657521487
SVEA SAHLIN,1387.0419201024329
FACUNDO ALFARO JAIME,1387.0741131442567
TIRIL BUE,1387.197072207766
LOTTA GISSELMANN,1387.730146786206
NALBANTOGLU LARA,1387.995464978899
JUELL-BERGAN NANNA SOFIE,1388.0042360040557
EMIRI KOYA,1388.8173874353463
LARA HIMMES HIMMES,1389.1302552430013
AMAYA ESCUDERO,1389.4168941526673
