Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Descarte,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
Tetiana NIKITENKOVA,,ilca 6,1.0,0,GERAL,1,,3.0,3.0,Internacional. Laser-Kuhschellenregatta 2023,1
Tetiana NIKITENKOVA,,ilca 6,1.0,0,GERAL,1,,3.0,3.0,Internacional. Laser-Kuhschellenregatta 2023,2
Tetiana NIKITENKOVA,,ilca 6,1.0,0,GERAL,1,,3.0,3.0,Internacional. Laser-Kuhschellenregatta 2023,3
Katharina SCHOCH,,ilca 6,6.0,0,GERAL,2,,12.0,12.0,Internacional. Laser-Kuhschellenregatta 2023,1
Katharina SCHOCH,,ilca 6,4.0,0,GERAL,2,,12.0,12.0,Internacional. Laser-Kuhschellenregatta 2023,2
Katharina SCHOCH,,ilca 6,2.0,0,GERAL,2,,12.0,12.0,Internacional. Laser-Kuhschellenregatta 2023,3
Anna BICHLER,,ilca 6,4.0,0,GERAL,3,,18.0,18.0,Internacional. Laser-Kuhschellenregatta 2023,1
Anna BICHLER,,ilca 6,10.0,0,GERAL,3,,18.0,18.0,Internacional. Laser-Kuhschellenregatta 2023,2
Anna BICHLER,,ilca 6,4.0,0,GERAL,3,,18.0,18.0,Internacional. Laser-Kuhschellenregatta 2023,3
Moritz POPP,,ilca 6,10.0,0,GERAL,4,,20.0,20.0,Internacional. Laser-Kuhschellenregatta 2023,1
Moritz POPP,,ilca 6,5.0,0,GERAL,4,,20.0,20.0,Internacional. Laser-Kuhschellenregatta 2023,2
Moritz POPP,,ilca 6,5.0,0,GERAL,4,,20.0,20.0,Internacional. Laser-Kuhschellenregatta 2023,3
Maxi BICHLER,,ilca 6,3.0,0,GERAL,5,,21.0,21.0,Internacional. Laser-Kuhschellenregatta 2023,1
Maxi BICHLER,,ilca 6,12.0,0,GERAL,5,,21.0,21.0,Internacional. Laser-Kuhschellenregatta 2023,2
Maxi BICHLER,,ilca 6,6.0,0,GERAL,5,,21.0,21.0,Internacional. Laser-Kuhschellenregatta 2023,3
Eva DEICHMANN,,ilca 6,7.0,0,GERAL,6,,22.0,22.0,Internacional. Laser-Kuhschellenregatta 2023,1
