Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Descarte,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
Roger SCHULZ,,ilca 7,8.0,1,GERAL,1,,18.0,10.0,Martinsregata II ILCA 2023,1
Roger SCHULZ,,ilca 7,3.0,0,GERAL,1,,18.0,10.0,Martinsregata II ILCA 2023,2
Roger SCHULZ,,ilca 7,2.0,0,GERAL,1,,18.0,10.0,Martinsregata II ILCA 2023,3
Roger SCHULZ,,ilca 7,4.0,0,GERAL,1,,18.0,10.0,Martinsregata II ILCA 2023,4
Roger SCHULZ,,ilca 7,1.0,0,GERAL,1,,18.0,10.0,Martinsregata II ILCA 2023,5
Nicolas THIERSE,,ilca 7,5.0,0,GERAL,2,,23.0,12.0,Martinsregata II ILCA 2023,1
Nicolas THIERSE,,ilca 7,11.0,1,GERAL,2,,23.0,12.0,Martinsregata II ILCA 2023,2
Nicolas THIERSE,,ilca 7,3.0,0,GERAL,2,,23.0,12.0,Martinsregata II ILCA 2023,3
Nicolas THIERSE,,ilca 7,2.0,0,GERAL,2,,23.0,12.0,Martinsregata II ILCA 2023,4
Nicolas THIERSE,,ilca 7,2.0,0,GERAL,2,,23.0,12.0,Martinsregata II ILCA 2023,5
Markus MUELLER,,ilca 7,7.0,0,GERAL,3,,25.0,14.0,Martinsregata II ILCA 2023,1
Markus MUELLER,,ilca 7,1.0,0,GERAL,3,,25.0,14.0,Martinsregata II ILCA 2023,2
Markus MUELLER,,ilca 7,11.0,1,GERAL,3,,25.0,14.0,Martinsregata II ILCA 2023,3
Markus MUELLER,,ilca 7,3.0,0,GERAL,3,,25.0,14.0,Martinsregata II ILCA 2023,4
Markus MUELLER,,ilca 7,3.0,0,GERAL,3,,25.0,14.0,Martinsregata II ILCA 2023,5
Jonathan BERGSCHMIDT,,ilca 7,1.0,0,GERAL,4,,20.0,14.0,Martinsregata II ILCA 2023,1
Jonathan BERGSCHMIDT,,ilca 7,4.0,0,GERAL,4,,20.0,14.0,Martinsregata II ILCA 2023,2
Jonathan BERGSCHMIDT,,ilca 7,4.0,0,GERAL,4,,20.0,14.0,Martinsregata II ILCA 2023,3
