Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Descarte,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
Pieter van LAER,,ilca 6,1.0,0,GERAL,1,,16.0,8.0,EURILCA MASTER SERIES BÉLGICA 2023,1
Pieter van LAER,,ilca 6,8.0,1,GERAL,1,,16.0,8.0,EURILCA MASTER SERIES BÉLGICA 2023,2
Pieter van LAER,,ilca 6,2.0,0,GERAL,1,,16.0,8.0,EURILCA MASTER SERIES BÉLGICA 2023,3
Pieter van LAER,,ilca 6,2.0,0,GERAL,1,,16.0,8.0,EURILCA MASTER SERIES BÉLGICA 2023,4
Pieter van LAER,,ilca 6,3.0,0,GERAL,1,,16.0,8.0,EURILCA MASTER SERIES BÉLGICA 2023,5
Ian JONES,,ilca 6,4.0,0,GERAL,2,,16.0,11.0,EURILCA MASTER SERIES BÉLGICA 2023,1
Ian JONES,,ilca 6,5.0,1,GERAL,2,,16.0,11.0,EURILCA MASTER SERIES BÉLGICA 2023,2
Ian JONES,,ilca 6,1.0,0,GERAL,2,,16.0,11.0,EURILCA MASTER SERIES BÉLGICA 2023,3
Ian JONES,,ilca 6,5.0,0,GERAL,2,,16.0,11.0,EURILCA MASTER SERIES BÉLGICA 2023,4
Ian JONES,,ilca 6,1.0,0,GERAL,2,,16.0,11.0,EURILCA MASTER SERIES BÉLGICA 2023,5
Sebastien BAUDIER,,ilca 6,6.0,0,GERAL,3,,32.0,17.0,EURILCA MASTER SERIES BÉLGICA 2023,1
Sebastien BAUDIER,,ilca 6,6.0,0,GERAL,3,,32.0,17.0,EURILCA MASTER SERIES BÉLGICA 2023,2
Sebastien BAUDIER,,ilca 6,15.0,1,GERAL,3,,32.0,17.0,EURILCA MASTER SERIES BÉLGICA 2023,3
Sebastien BAUDIER,,ilca 6,3.0,0,GERAL,3,,32.0,17.0,EURILCA MASTER SERIES BÉLGICA 2023,4
Sebastien BAUDIER,,ilca 6,2.0,0,GERAL,3,,32.0,17.0,EURILCA MASTER SERIES BÉLGICA 2023,5
César SIERHUIS,,ilca 6,3.0,0,GERAL,4,,35.0,18.0,EURILCA MASTER SERIES BÉLGICA 2023,1
