Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Descarte,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
Florian HAFNER,,ilca 7,3.0,1,GERAL,1,,9.0,6.0,Troféu Königswinkel ILCA 2023,1
Florian HAFNER,,ilca 7,1.0,0,GERAL,1,,9.0,6.0,Troféu Königswinkel ILCA 2023,2
Florian HAFNER,,ilca 7,1.0,0,GERAL,1,,9.0,6.0,Troféu Königswinkel ILCA 2023,3
Florian HAFNER,,ilca 7,1.0,0,GERAL,1,,9.0,6.0,Troféu Königswinkel ILCA 2023,4
Florian HAFNER,,ilca 7,1.0,0,GERAL,1,,9.0,6.0,Troféu Königswinkel ILCA 2023,5
Florian HAFNER,,ilca 7,2.0,0,GERAL,1,,9.0,6.0,Troféu Königswinkel ILCA 2023,6
Andreas THIEMANN,,ilca 7,23.0,1,GERAL,2,,38.0,15.0,Troféu Königswinkel ILCA 2023,1
Andreas THIEMANN,,ilca 7,4.0,0,GERAL,2,,38.0,15.0,Troféu Königswinkel ILCA 2023,2
Andreas THIEMANN,,ilca 7,3.0,0,GERAL,2,,38.0,15.0,Troféu Königswinkel ILCA 2023,3
Andreas THIEMANN,,ilca 7,2.0,0,GERAL,2,,38.0,15.0,Troféu Königswinkel ILCA 2023,4
Andreas THIEMANN,,ilca 7,5.0,0,GERAL,2,,38.0,15.0,Troféu Königswinkel ILCA 2023,5
Andreas THIEMANN,,ilca 7,1.0,0,GERAL,2,,38.0,15.0,Troféu Königswinkel ILCA 2023,6
Nico SCHÄFFERLING,,ilca 7,1.0,0,GERAL,3,,23.0,16.0,Troféu Königswinkel ILCA 2023,1
Nico SCHÄFFERLING,,ilca 7,6.0,0,GERAL,3,,23.0,16.0,Troféu Königswinkel ILCA 2023,2
Nico SCHÄFFERLING,,ilca 7,2.0,0,GERAL,3,,23.0,16.0,Troféu Königswinkel ILCA 2023,3
Nico SCHÄFFERLING,,ilca 7,3.0,0,GERAL,3,,23.0,16.0,Troféu Königswinkel ILCA 2023,4
Nico SCHÄFFERLING,,ilca 7,7.0,1,GERAL,3,,23.0,16.0,Troféu Königswinkel ILCA 2023,5
