Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Descarte,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
Tobias RECK,,ilca 7,1.0,0,GERAL,1,,10.0,6.0,ILCA7 2023,1
Tobias RECK,,ilca 7,2.0,0,GERAL,1,,10.0,6.0,ILCA7 2023,2
Tobias RECK,,ilca 7,4.0,1,GERAL,1,,10.0,6.0,ILCA7 2023,3
Tobias RECK,,ilca 7,1.0,0,GERAL,1,,10.0,6.0,ILCA7 2023,4
Tobias RECK,,ilca 7,2.0,0,GERAL,1,,10.0,6.0,ILCA7 2023,5
Jürgen FLEHR,,ilca 7,4.0,1,GERAL,2,,13.0,9.0,ILCA7 2023,1
Jürgen FLEHR,,ilca 7,1.0,0,GERAL,2,,13.0,9.0,ILCA7 2023,2
Jürgen FLEHR,,ilca 7,3.0,0,GERAL,2,,13.0,9.0,ILCA7 2023,3
Jürgen FLEHR,,ilca 7,4.0,0,GERAL,2,,13.0,9.0,ILCA7 2023,4
Jürgen FLEHR,,ilca 7,1.0,0,GERAL,2,,13.0,9.0,ILCA7 2023,5
Jacobus den DRIJVER,,ilca 7,2.0,0,GERAL,3,,16.0,10.0,ILCA7 2023,1
Jacobus den DRIJVER,,ilca 7,5.0,0,GERAL,3,,16.0,10.0,ILCA7 2023,2
Jacobus den DRIJVER,,ilca 7,1.0,0,GERAL,3,,16.0,10.0,ILCA7 2023,3
Jacobus den DRIJVER,,ilca 7,2.0,0,GERAL,3,,16.0,10.0,ILCA7 2023,4
Jacobus den DRIJVER,,ilca 7,6.0,1,GERAL,3,,16.0,10.0,ILCA7 2023,5
Christoph WEIDEMANN,,ilca 7,3.0,0,GERAL,4,,18.0,11.0,ILCA7 2023,1
Christoph WEIDEMANN,,ilca 7,3.0,0,GERAL,4,,18.0,11.0,ILCA7 2023,2
Christoph WEIDEMANN,,ilca 7,2.0,0,GERAL,4,,18.0,11.0,ILCA7 2023,3
Christoph WEIDEMANN,,ilca 7,3.0,0,GERAL,4,,18.0,11.0,ILCA7 2023,4
Christoph WEIDEMANN,,ilca 7,7.0,1,GERAL,4,,18.0,11.0,ILCA7 2023,5
Darius FEKRI,,ilca 7,17.0,1,GERAL,5,DNF,38.0,21.0,ILCA7 2023,1
Darius FEKRI,,ilca 7,4.0,0,GERAL,5,,38.0,21.0,ILCA7 2023,2
Darius FEKRI,,ilca 7,6.0,0,GERAL,5,,38.0,21.0,ILCA7 2023,3
Darius FEKRI,,ilca 7,6.0,0,GERAL,5,,38.0,21.0,ILCA7 2023,4
Darius FEKRI,,ilca 7,5.0,0,GERAL,5,,38.0,21.0,ILCA7 2023,5
Fabian EBERL,,ilca 7,6.0,0,GERAL,6,,36.0,26.0,ILCA7 2023,1
Fabian EBERL,,ilca 7,10.0,1,GERAL,6,,36.0,26.0,ILCA7 2023,2
Fabian EBERL,,ilca 7,5.0,0,GERAL,6,,36.0,26.0,ILCA7 2023,3
Fabian EBERL,,ilca 7,7.0,0,GERAL,6,,36.0,26.0,ILCA7 2023,4
Fabian EBERL,,ilca 7,8.0,0,GERAL,6,,36.0,26.0,ILCA7 2023,5
Stefan DAUBNER,,ilca 7,7.0,0,GERAL,7,,38.0,27.0,ILCA7 2023,1
Stefan DAUBNER,,ilca 7,8.0,0,GERAL,7,,38.0,27.0,ILCA7 2023,2
Stefan DAUBNER,,ilca 7,11.0,1,GERAL,7,,38.0,27.0,ILCA7 2023,3
Stefan DAUBNER,,ilca 7,9.0,0,GERAL,7,,38.0,27.0,ILCA7 2023,4
Stefan DAUBNER,,ilca 7,3.0,0,GERAL,7,,38.0,27.0,ILCA7 2023,5
Till NIEßNER,,ilca 7,11.0,0,GERAL,8,,44.0,32.0,ILCA7 2023,1
Till NIEßNER,,ilca 7,12.0,1,GERAL,8,,44.0,32.0,ILCA7 2023,2
Till NIEßNER,,ilca 7,7.0,0,GERAL,8,,44.0,32.0,ILCA7 2023,3
Till NIEßNER,,ilca 7,5.0,0,GERAL,8,,44.0,32.0,ILCA7 2023,4
Till NIEßNER,,ilca 7,9.0,0,GERAL,8,,44.0,32.0,ILCA7 2023,5
Christian FLEURY,,ilca 7,9.0,0,GERAL,9,,45.0,34.0,ILCA7 2023,1
Christian FLEURY,,ilca 7,6.0,0,GERAL,9,,45.0,34.0,ILCA7 2023,2
Christian FLEURY,,ilca 7,9.0,0,GERAL,9,,45.0,34.0,ILCA7 2023,3
Christian FLEURY,,ilca 7,11.0,1,GERAL,9,,45.0,34.0,ILCA7 2023,4
Christian FLEURY,,ilca 7,10.0,0,GERAL,9,,45.0,34.0,ILCA7 2023,5
Erik Finn Johannes PITZNER,,ilca 7,8.0,0,GERAL,10,,49.0,36.0,ILCA7 2023,1
Erik Finn Johannes PITZNER,,ilca 7,13.0,1,GERAL,10,,49.0,36.0,ILCA7 2023,2
Erik Finn Johannes PITZNER,,ilca 7,12.0,0,GERAL,10,,49.0,36.0,ILCA7 2023,3
Erik Finn Johannes PITZNER,,ilca 7,12.0,0,GERAL,10,,49.0,36.0,ILCA7 2023,4
Erik Finn Johannes PITZNER,,ilca 7,4.0,0,GERAL,10,,49.0,36.0,ILCA7 2023,5
Christian FÖRDERER,,ilca 7,10.0,0,GERAL,11,,50.0,37.0,ILCA7 2023,1
Christian FÖRDERER,,ilca 7,11.0,0,GERAL,11,,50.0,37.0,ILCA7 2023,2
Christian FÖRDERER,,ilca 7,8.0,0,GERAL,11,,50.0,37.0,ILCA7 2023,3
Christian FÖRDERER,,ilca 7,8.0,0,GERAL,11,,50.0,37.0,ILCA7 2023,4
Christian FÖRDERER,,ilca 7,13.0,1,GERAL,11,,50.0,37.0,ILCA7 2023,5
Jürgen SILBERZAHN,,ilca 7,12.0,0,GERAL,12,,54.0,39.0,ILCA7 2023,1
Jürgen SILBERZAHN,,ilca 7,7.0,0,GERAL,12,,54.0,39.0,ILCA7 2023,2
Jürgen SILBERZAHN,,ilca 7,10.0,0,GERAL,12,,54.0,39.0,ILCA7 2023,3
Jürgen SILBERZAHN,,ilca 7,10.0,0,GERAL,12,,54.0,39.0,ILCA7 2023,4
Jürgen SILBERZAHN,,ilca 7,15.0,1,GERAL,12,,54.0,39.0,ILCA7 2023,5
Arne WINKELMANN,,ilca 7,5.0,0,GERAL,13,,56.0,42.0,ILCA7 2023,1
Arne WINKELMANN,,ilca 7,9.0,0,GERAL,13,,56.0,42.0,ILCA7 2023,2
Arne WINKELMANN,,ilca 7,14.0,1,GERAL,13,,56.0,42.0,ILCA7 2023,3
Arne WINKELMANN,,ilca 7,14.0,0,GERAL,13,,56.0,42.0,ILCA7 2023,4
Arne WINKELMANN,,ilca 7,14.0,0,GERAL,13,,56.0,42.0,ILCA7 2023,5
Julian AREVALO,,ilca 7,17.0,1,GERAL,14,DNC,69.0,52.0,ILCA7 2023,1
Julian AREVALO,,ilca 7,15.0,0,GERAL,14,,69.0,52.0,ILCA7 2023,2
Julian AREVALO,,ilca 7,13.0,0,GERAL,14,,69.0,52.0,ILCA7 2023,3
Julian AREVALO,,ilca 7,13.0,0,GERAL,14,,69.0,52.0,ILCA7 2023,4
Julian AREVALO,,ilca 7,11.0,0,GERAL,14,,69.0,52.0,ILCA7 2023,5
Marco DEICHMANN,,ilca 7,13.0,0,GERAL,15,,72.0,55.0,ILCA7 2023,1
Marco DEICHMANN,,ilca 7,14.0,0,GERAL,15,,72.0,55.0,ILCA7 2023,2
Marco DEICHMANN,,ilca 7,17.0,1,GERAL,15,DNF,72.0,55.0,ILCA7 2023,3
Marco DEICHMANN,,ilca 7,16.0,0,GERAL,15,,72.0,55.0,ILCA7 2023,4
Marco DEICHMANN,,ilca 7,12.0,0,GERAL,15,,72.0,55.0,ILCA7 2023,5
Robert KREILAUS,,ilca 7,14.0,0,GERAL,16,,76.0,60.0,ILCA7 2023,1
Robert KREILAUS,,ilca 7,16.0,1,GERAL,16,,76.0,60.0,ILCA7 2023,2
Robert KREILAUS,,ilca 7,15.0,0,GERAL,16,,76.0,60.0,ILCA7 2023,3
Robert KREILAUS,,ilca 7,15.0,0,GERAL,16,,76.0,60.0,ILCA7 2023,4
Robert KREILAUS,,ilca 7,16.0,0,GERAL,16,,76.0,60.0,ILCA7 2023,5
