Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Descarte,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
Mirja DOHLE,,ilca 6,1.0,0,GERAL,1,,4.0,4.0,Kupferne Rohrdommel - Distriktmeisterschaft Nord 2023,1
Mirja DOHLE,,ilca 6,2.0,0,GERAL,1,,4.0,4.0,Kupferne Rohrdommel - Distriktmeisterschaft Nord 2023,2
Mirja DOHLE,,ilca 6,1.0,0,GERAL,1,,4.0,4.0,Kupferne Rohrdommel - Distriktmeisterschaft Nord 2023,3
Max STIFF,,ilca 6,3.0,0,GERAL,2,,7.0,7.0,Kupferne Rohrdommel - Distriktmeisterschaft Nord 2023,1
Max STIFF,,ilca 6,1.0,0,GERAL,2,,7.0,7.0,Kupferne Rohrdommel - Distriktmeisterschaft Nord 2023,2
Max STIFF,,ilca 6,3.0,0,GERAL,2,,7.0,7.0,Kupferne Rohrdommel - Distriktmeisterschaft Nord 2023,3
Ricardo GIEßLER,,ilca 6,2.0,0,GERAL,3,,8.0,8.0,Kupferne Rohrdommel - Distriktmeisterschaft Nord 2023,1
Ricardo GIEßLER,,ilca 6,4.0,0,GERAL,3,,8.0,8.0,Kupferne Rohrdommel - Distriktmeisterschaft Nord 2023,2
Ricardo GIEßLER,,ilca 6,2.0,0,GERAL,3,,8.0,8.0,Kupferne Rohrdommel - Distriktmeisterschaft Nord 2023,3
Anaïs WIENEN,,ilca 6,4.0,0,GERAL,4,,11.0,11.0,Kupferne Rohrdommel - Distriktmeisterschaft Nord 2023,1
Anaïs WIENEN,,ilca 6,3.0,0,GERAL,4,,11.0,11.0,Kupferne Rohrdommel - Distriktmeisterschaft Nord 2023,2
Anaïs WIENEN,,ilca 6,4.0,0,GERAL,4,,11.0,11.0,Kupferne Rohrdommel - Distriktmeisterschaft Nord 2023,3
Erik RISSANEN,,ilca 6,5.0,0,GERAL,5,,19.0,19.0,Kupferne Rohrdommel - Distriktmeisterschaft Nord 2023,1
Erik RISSANEN,,ilca 6,5.0,0,GERAL,5,,19.0,19.0,Kupferne Rohrdommel - Distriktmeisterschaft Nord 2023,2
Erik RISSANEN,,ilca 6,9.0,0,GERAL,5,,19.0,19.0,Kupferne Rohrdommel - Distriktmeisterschaft Nord 2023,3
Lea Sophie CLAASEN,,ilca 6,6.0,0,GERAL,6,,21.0,21.0,Kupferne Rohrdommel - Distriktmeisterschaft Nord 2023,1
Lea Sophie CLAASEN,,ilca 6,10.0,0,GERAL,6,,21.0,21.0,Kupferne Rohrdommel - Distriktmeisterschaft Nord 2023,2
Lea Sophie CLAASEN,,ilca 6,5.0,0,GERAL,6,,21.0,21.0,Kupferne Rohrdommel - Distriktmeisterschaft Nord 2023,3
Moritz LÜTKE NOTARP,,ilca 6,8.0,0,GERAL,7,,25.0,25.0,Kupferne Rohrdommel - Distriktmeisterschaft Nord 2023,1
Moritz LÜTKE NOTARP,,ilca 6,6.0,0,GERAL,7,,25.0,25.0,Kupferne Rohrdommel - Distriktmeisterschaft Nord 2023,2
Moritz LÜTKE NOTARP,,ilca 6,11.0,0,GERAL,7,,25.0,25.0,Kupferne Rohrdommel - Distriktmeisterschaft Nord 2023,3
Collin Finley RIEHL,,ilca 6,9.0,0,GERAL,8,,25.0,25.0,Kupferne Rohrdommel - Distriktmeisterschaft Nord 2023,1
Collin Finley RIEHL,,ilca 6,9.0,0,GERAL,8,,25.0,25.0,Kupferne Rohrdommel - Distriktmeisterschaft Nord 2023,2
Collin Finley RIEHL,,ilca 6,7.0,0,GERAL,8,,25.0,25.0,Kupferne Rohrdommel - Distriktmeisterschaft Nord 2023,3
Guido BRUCH,,ilca 6,12.0,0,GERAL,9,,27.0,27.0,Kupferne Rohrdommel - Distriktmeisterschaft Nord 2023,1
Guido BRUCH,,ilca 6,7.0,0,GERAL,9,,27.0,27.0,Kupferne Rohrdommel - Distriktmeisterschaft Nord 2023,2
Guido BRUCH,,ilca 6,8.0,0,GERAL,9,,27.0,27.0,Kupferne Rohrdommel - Distriktmeisterschaft Nord 2023,3
