Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
VAN OFWEGEN Thomas,6,Ilca 7,(37.0),O,54,,354.0,270.0,European Championship 2023 - Gold Fleet,Q1
CONRADI Tim,6,Ilca 7,18.0,O,55,,368.0,272.0,European Championship 2023 - Gold Fleet,Q1
MOTTE Baudouin,6,Ilca 7,15.0,O,56,,398.0,276.0,European Championship 2023 - Gold Fleet,Q1
CHEVRIER Luc,6,Ilca 7,6.0,O,57,,384.0,280.0,European Championship 2023 - Gold Fleet,Q1
JUHASZ James,6,Ilca 7,(63.0 ufd),O,58,,403.0,282.0,European Championship 2023 - Gold Fleet,Q1
MADONICH Oskar,6,Ilca 7,10.0,O,59,,384.0,288.0,European Championship 2023 - Gold Fleet,Q1
BORCH Nikolaj,6,Ilca 7,9.0,O,60,,384.0,294.0,European Championship 2023 - Gold Fleet,Q1
VALENTINO Luca,6,Ilca 7,8.0,O,61,,404.0,300.0,European Championship 2023 - Gold Fleet,Q1
BARRETO HASCHKE Leopoldo,6,Ilca 7,21.0,O,62,,404.0,302.0,European Championship 2023 - Gold Fleet,Q1
STIPANOVIC Tonci,6,Ilca 7,1.0,O,1,,63.0,41.0,European Championship 2023 - Gold Fleet,Q2
JURISIC Filip,6,Ilca 7,1.0,O,2,,129.0,42.0,European Championship 2023 - Gold Fleet,Q2
WEARN Matthew,6,Ilca 7,3.0,O,3,,73.0,48.0,European Championship 2023 - Gold Fleet,Q2
KONTIDES Pavlos,6,Ilca 7,17.0,O,4,,102.0,62.0,European Championship 2023 - Gold Fleet,Q2
WILLIM Nik Aaron,6,Ilca 7,6.0,O,5,,128.0,67.0,European Championship 2023 - Gold Fleet,Q2
MCAULLAY Ethan,6,Ilca 7,19.0,O,6,,127.0,74.0,European Championship 2023 - Gold Fleet,Q2
DE SMET William,6,Ilca 7,2.0,O,7,,120.0,78.0,European Championship 2023 - Gold Fleet,Q2
BUHL Philipp,6,Ilca 7,(19.0),O,8,,146.0,82.0,European Championship 2023 - Gold Fleet,Q2
BOS Duko,6,Ilca 7,4.0,O,9,,140.0,83.0,European Championship 2023 - Gold Fleet,Q2
ALEXANDER Finn,6,Ilca 7,(11.0),O,10,,133.0,91.0,European Championship 2023 - Gold Fleet,Q2
VADNAI Jonatan,6,Ilca 7,(18.0),O,11,,144.0,94.0,European Championship 2023 - Gold Fleet,Q2
BERNAZ Jean-baptiste,6,Ilca 7,3.0,O,12,,147.0,102.0,European Championship 2023 - Gold Fleet,Q2
LYNCH Finn,6,Ilca 7,5.0,O,13,,154.0,106.0,European Championship 2023 - Gold Fleet,Q2
CITAK Yigit Yalcin,6,Ilca 7,13.0,O,14,,145.0,106.0,European Championship 2023 - Gold Fleet,Q2
BLANCO Joaquin,6,Ilca 7,15.0,O,15,,159.0,109.0,European Championship 2023 - Gold Fleet,Q2
