Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
Luc Chevrier,12,Ilca 7,41,P,74,,306,214,World Championship 2022,Q1
Lourenço Mateus,12,Ilca 7,23,P,75,,310,214,World Championship 2022,Q1
Jacob Farren-Price,12,Ilca 7,(49),P,76,,314,220,World Championship 2022,Q1
Yanic Gentry,12,Ilca 7,34,P,77,,319,221,World Championship 2022,Q1
Forrest Wachholz,12,Ilca 7,(46),P,78,,324,229,World Championship 2022,Q1
Leo Boucher,12,Ilca 7,(52),P,79,,344,231,World Championship 2022,Q1
Marshall Mccann,12,Ilca 7,(47),P,80,,347,236,World Championship 2022,Q1
Liam Bruce,12,Ilca 7,(54),P,81,,333,240,World Championship 2022,Q1
Alexandre Kowalski,12,Ilca 7,27,P,82,,338,243,World Championship 2022,Q1
Ludvig Lindqvist,12,Ilca 7,37,P,83,,360,245,World Championship 2022,Q1
Yoshihiro Suzuki,12,Ilca 7,42,P,84,,344,251,World Championship 2022,Q1
Bo Jeong,12,Ilca 7,31,P,85,,349,256,World Championship 2022,Q1
Maor Ben Harosh,12,Ilca 7,(45),P,86,,356,260,World Championship 2022,Q1
Luke Deegan,12,Ilca 7,42,P,87,,369,271,World Championship 2022,Q1
Wilhelm Kark,12,Ilca 7,27,P,88,,385,272,World Championship 2022,Q1
Ondrej Teply,12,Ilca 7,(54),P,89,,385,274,World Championship 2022,Q1
Ben Flower,12,Ilca 7,(55),P,90,,394,275,World Championship 2022,Q1
Thomas Van Ofwegen,12,Ilca 7,11,P,91,,404,276,World Championship 2022,Q1
Dimitris Papadimitriou,12,Ilca 7,(51),P,92,,381,276,World Championship 2022,Q1
Luke Cashmore,12,Ilca 7,37,P,93,,361,276,World Championship 2022,Q1
Ryan Anderson,12,Ilca 7,31,P,94,,386,279,World Championship 2022,Q1
Agustin Vidal,12,Ilca 7,39,P,95,,392,283,World Championship 2022,Q1
Cesare Barabino,12,Ilca 7,22,P,96,,406,292,World Championship 2022,Q1
Matteo Paulon,12,Ilca 7,39,P,97,,413,303,World Championship 2022,Q1
Chusitt Punjamala,12,Ilca 7,43,P,98,,451,335,World Championship 2022,Q1
Frederick Vranizan,12,Ilca 7,49,P,99,,448,341,World Championship 2022,Q1
Hyeonsu Yoon,12,Ilca 7,50,P,100,,455,342,World Championship 2022,Q1
Campbell Patton,12,Ilca 7,(56),P,101,,462,352,World Championship 2022,Q1
Gitesh Nain,12,Ilca 7,35,P,102,,475,364,World Championship 2022,Q1
Haruto Kuroda,12,Ilca 7,(56),P,103,,489,376,World Championship 2022,Q1
Caleb Yoslov,12,Ilca 7,53,P,104,,493,382,World Championship 2022,Q1
Norman Struthers,12,Ilca 7,53,P,105,,505,385,World Championship 2022,Q1
Otto Dahlberg,12,Ilca 7,51,P,106,,507,389,World Championship 2022,Q1
Nicholas Sessions,12,Ilca 7,33,P,107,,506,391,World Championship 2022,Q1
Malcolm Benn Smith,12,Ilca 7,52,P,108,,514,399,World Championship 2022,Q1
Gerardo Benitez,12,Ilca 7,(55),P,109,,516,406,World Championship 2022,Q1
Liam Orel,12,Ilca 7,44,P,110,,535,407,World Championship 2022,Q1
Sebastian Kempe,12,Ilca 7,(61),P,111,,538,417,World Championship 2022,Q1
Arthur Farley,12,Ilca 7,(57),P,112,,548,427,World Championship 2022,Q1
Ewan Mcmahon,12,Ilca 7,32,P,113,,538,429,World Championship 2022,Q1
Juan Ignacio Perez Soltero,12,Ilca 7,58,P,114,,551,433,World Championship 2022,Q1
James Golden,12,Ilca 7,(59),P,115,,550,433,World Championship 2022,Q1
Jack Hopkins,12,Ilca 7,47,P,116,,558,437,World Championship 2022,Q1
Ricardo Seguel Lacamara,12,Ilca 7,(60),P,117,,557,440,World Championship 2022,Q1
Victor Gorostegui,12,Ilca 7,48,P,118,,607,479,World Championship 2022,Q1
Enrique Feliu,12,Ilca 7,(61),P,119,,612,489,World Championship 2022,Q1
Adil Khalid,12,Ilca 7,59,P,120,,615,493,World Championship 2022,Q1
Shusuke Takeuchi,12,Ilca 7,57,P,121,,617,495,World Championship 2022,Q1
Namkhai Bourquin,12,Ilca 7,(62),P,122,,619,495,World Championship 2022,Q1
Julian Soto,12,Ilca 7,58,P,123,,628,500,World Championship 2022,Q1
Hamza Al Ali,12,Ilca 7,60,P,124,,643,518,World Championship 2022,Q1
Alejandro Perez,12,Ilca 7,(64 NSC),P,125,,681,553,World Championship 2022,Q1
Matt Wearn,12,Ilca 7,(64 DNS),P,126,,704,576,World Championship 2022,Q1
Jean-Baptiste Bernaz,12,Ilca 7,3,O,1,,134,51,World Championship 2022,Q2
Pavlos Kontides,12,Ilca 7,8,O,2,,106,68,World Championship 2022,Q2
Filip Jurišic,12,Ilca 7,6,O,3,,140,75,World Championship 2022,Q2
Thomas Saunders,12,Ilca 7,10,O,4,,113,77,World Championship 2022,Q2
Tonci Stipanovic,12,Ilca 7,3,O,5,,144,81,World Championship 2022,Q2
Finn Lynch,12,Ilca 7,2,O,6,,173,85,World Championship 2022,Q2
Elliot Hanson,12,Ilca 7,(26),O,7,,178,88,World Championship 2022,Q2
Philipp Buhl,12,Ilca 7,(19),O,8,,164,99,World Championship 2022,Q2
Jonatan Vadnai,12,Ilca 7,2,O,9,,147,101,World Championship 2022,Q2
Stefano Peschiera,12,Ilca 7,4,O,10,,173,105,World Championship 2022,Q2
Sam Whaley,12,Ilca 7,17,O,11,,171,115,World Championship 2022,Q2
Daniel Whiteley,12,Ilca 7,(27),O,12,,193,124,World Championship 2022,Q2
Finn Alexander,12,Ilca 7,23,O,13,,200,125,World Championship 2022,Q2
Alessio Spadoni,12,Ilca 7,9,O,14,,207,127,World Championship 2022,Q2
Clemente Seguel Lacamara,12,Ilca 7,(32),O,15,,183,127,World Championship 2022,Q2
Eduardo Marques,12,Ilca 7,7,O,16,,200,130,World Championship 2022,Q2
Joaquin Blanco Albalat,12,Ilca 7,1,O,17,,215,133,World Championship 2022,Q2
Michael Beckett,12,Ilca 7,11,O,18,,230,137,World Championship 2022,Q2
Joel Rodriguez Perez,12,Ilca 7,9,O,19,,269,141,World Championship 2022,Q2
Giovanni Coccoluto Giorgetti,12,Ilca 7,18,O,20,,249,156,World Championship 2022,Q2
Nik Aaron Willim,12,Ilca 7,7,O,21,,254,159,World Championship 2022,Q2
Lorenzo Brando Chiavarini,12,Ilca 7,5,O,22,,246,160,World Championship 2022,Q2
Yigit Yalcin Citak,12,Ilca 7,19,O,23,,225,161,World Championship 2022,Q2
William De Smet,12,Ilca 7,5,O,24,,266,165,World Championship 2022,Q2
Duko Bos,12,Ilca 7,14,O,25,,271,181,World Championship 2022,Q2
Benjamin Vadnai,12,Ilca 7,15,O,26,,273,182,World Championship 2022,Q2
Juan Maegli,12,Ilca 7,11,O,27,,259,183,World Championship 2022,Q2
Ryan Lo,12,Ilca 7,21,O,28,,286,192,World Championship 2022,Q2
Luke Elliott,12,Ilca 7,(32),O,29,,283,195,World Championship 2022,Q2
Milivoj Dukic,12,Ilca 7,10,O,30,,289,201,World Championship 2022,Q2
Nicholas Bezy,12,Ilca 7,(29),O,31,,273,204,World Championship 2022,Q2
Enrique Arathoon,12,Ilca 7,12,O,32,,273,207,World Championship 2022,Q2
Vishnu Saravanan,12,Ilca 7,16,O,33,,308,222,World Championship 2022,Q2
Jeemin Ha,12,Ilca 7,15,O,34,,311,233,World Championship 2022,Q2
Niels Broekhuizen,12,Ilca 7,8,O,35,,330,241,World Championship 2022,Q2
Bruno Fontes,12,Ilca 7,(64 DNF),O,36,,370,249,World Championship 2022,Q2
Dimitri Peroni,12,Ilca 7,22,O,37,,344,250,World Championship 2022,Q2
Viktor Teply,12,Ilca 7,12,O,38,,339,250,World Championship 2022,Q2
Khairulnizam Mohd Afendy,12,Ilca 7,20,O,39,,349,256,World Championship 2022,Q2
Just Van Aanholt,12,Ilca 7,21,O,40,,347,257,World Championship 2022,Q2
Ethan Mcaullay,12,Ilca 7,16,O,41,,363,266,World Championship 2022,Q2
Alexandre Boite,12,Ilca 7,(42),O,42,,355,268,World Championship 2022,Q2
Fillah Karim,12,Ilca 7,1,O,43,,364,269,World Championship 2022,Q2
Valtteri Uusitalo,12,Ilca 7,28,O,44,,387,276,World Championship 2022,Q2
Omer Golani,12,Ilca 7,36,O,45,,365,278,World Championship 2022,Q2
Samuel King,12,Ilca 7,13,O,46,,382,282,World Championship 2022,Q2
Adonis Bougiouris,12,Ilca 7,17,O,47,,381,283,World Championship 2022,Q2
Pedro Fernandez,12,Ilca 7,14,O,48,,401,294,World Championship 2022,Q2
Wannes Van Laer,12,Ilca 7,(41),O,49,,395,300,World Championship 2022,Q2
Renzo Sanguineti,12,Ilca 7,23,O,50,,411,318,World Championship 2022,Q2
Emil Bengtson,12,Ilca 7,27,O,51,,421,319,World Championship 2022,Q2
Tom Ramshaw,12,Ilca 7,13,O,52,,439,339,World Championship 2022,Q2
Berkay Abay,12,Ilca 7,33,O,53,,442,340,World Championship 2022,Q2
Bruno Gaspic,12,Ilca 7,(37),O,54,,443,350,World Championship 2022,Q2
Santiago Sampaio,12,Ilca 7,36,O,55,,468,360,World Championship 2022,Q2
Zan Luka Zelko,12,Ilca 7,4,O,56,,477,362,World Championship 2022,Q2
Willem Wiersema,12,Ilca 7,24,O,57,,477,363,World Championship 2022,Q2
Leopoldo Barreto Haschke,12,Ilca 7,20,O,58,,475,366,World Championship 2022,Q2
James Percival-Cooke,12,Ilca 7,35,O,59,,483,368,World Championship 2022,Q2
Ilija Markovic,12,Ilca 7,(43),O,60,,467,369,World Championship 2022,Q2
Paul Hameeteman,12,Ilca 7,43,O,61,,511,401,World Championship 2022,Q2
Aleksi Tapper,12,Ilca 7,29,O,62,,520,406,World Championship 2022,Q2
George Gautrey,12,Ilca 7,6,O,63,,559,431,World Championship 2022,Q2
Francisco Guaragna Rigonat,12,Ilca 7,18,P,64,,223,111,World Championship 2022,Q2
Karl-Martin Rammo,12,Ilca 7,(51),P,65,,222,133,World Championship 2022,Q2
Kazumasa Segawa,12,Ilca 7,31,P,66,,245,173,World Championship 2022,Q2
Arthit Romanyk,12,Ilca 7,24,P,67,,280,197,World Championship 2022,Q2
Erik Voets,12,Ilca 7,33,P,68,,277,199,World Championship 2022,Q2
Gianmarco Planchestainer,12,Ilca 7,(49),P,69,,300,204,World Championship 2022,Q2
Luke Ruitenberg,12,Ilca 7,22,P,70,,311,204,World Championship 2022,Q2
James Juhasz,12,Ilca 7,30 RDG,P,71,,287,204,World Championship 2022,Q2
Zac Littlewood,12,Ilca 7,26,P,72,,338,210,World Championship 2022,Q2
Matias Dyck,12,Ilca 7,(47),P,73,,303,212,World Championship 2022,Q2
Luc Chevrier,12,Ilca 7,38,P,74,,306,214,World Championship 2022,Q2
Lourenço Mateus,12,Ilca 7,28,P,75,,310,214,World Championship 2022,Q2
Jacob Farren-Price,12,Ilca 7,40,P,76,,314,220,World Championship 2022,Q2
Yanic Gentry,12,Ilca 7,(48),P,77,,319,221,World Championship 2022,Q2
Forrest Wachholz,12,Ilca 7,30,P,78,,324,229,World Championship 2022,Q2
Leo Boucher,12,Ilca 7,25,P,79,,344,231,World Championship 2022,Q2
Marshall Mccann,12,Ilca 7,35,P,80,,347,236,World Championship 2022,Q2
Liam Bruce,12,Ilca 7,34,P,81,,333,240,World Championship 2022,Q2
Alexandre Kowalski,12,Ilca 7,38,P,82,,338,243,World Championship 2022,Q2
Ludvig Lindqvist,12,Ilca 7,44,P,83,,360,245,World Championship 2022,Q2
Yoshihiro Suzuki,12,Ilca 7,41,P,84,,344,251,World Championship 2022,Q2
Bo Jeong,12,Ilca 7,(53),P,85,,349,256,World Championship 2022,Q2
Maor Ben Harosh,12,Ilca 7,37,P,86,,356,260,World Championship 2022,Q2
Luke Deegan,12,Ilca 7,(52),P,87,,369,271,World Championship 2022,Q2
Wilhelm Kark,12,Ilca 7,45,P,88,,385,272,World Championship 2022,Q2
Ondrej Teply,12,Ilca 7,48,P,89,,385,274,World Championship 2022,Q2
Ben Flower,12,Ilca 7,30,P,90,,394,275,World Championship 2022,Q2
Thomas Van Ofwegen,12,Ilca 7,44,P,91,,404,276,World Championship 2022,Q2
Dimitris Papadimitriou,12,Ilca 7,25,P,92,,381,276,World Championship 2022,Q2
Luke Cashmore,12,Ilca 7,34,P,93,,361,276,World Championship 2022,Q2
Ryan Anderson,12,Ilca 7,31,P,94,,386,279,World Championship 2022,Q2
Agustin Vidal,12,Ilca 7,42,P,95,,392,283,World Championship 2022,Q2
Cesare Barabino,12,Ilca 7,39,P,96,,406,292,World Championship 2022,Q2
Matteo Paulon,12,Ilca 7,(46),P,97,,413,303,World Championship 2022,Q2
Chusitt Punjamala,12,Ilca 7,46,P,98,,451,335,World Championship 2022,Q2
Frederick Vranizan,12,Ilca 7,(53),P,99,,448,341,World Championship 2022,Q2
Hyeonsu Yoon,12,Ilca 7,50,P,100,,455,342,World Championship 2022,Q2
Campbell Patton,12,Ilca 7,(54),P,101,,462,352,World Championship 2022,Q2
Gitesh Nain,12,Ilca 7,52,P,102,,475,364,World Championship 2022,Q2
Haruto Kuroda,12,Ilca 7,50,P,103,,489,376,World Championship 2022,Q2
Caleb Yoslov,12,Ilca 7,(56),P,104,,493,382,World Championship 2022,Q2
Norman Struthers,12,Ilca 7,(56),P,105,,505,385,World Championship 2022,Q2
Otto Dahlberg,12,Ilca 7,47,P,106,,507,389,World Championship 2022,Q2
Nicholas Sessions,12,Ilca 7,(51),P,107,,506,391,World Championship 2022,Q2
Malcolm Benn Smith,12,Ilca 7,49,P,108,,514,399,World Championship 2022,Q2
Gerardo Benitez,12,Ilca 7,(55),P,109,,516,406,World Championship 2022,Q2
Liam Orel,12,Ilca 7,(64 DSQ),P,110,,535,407,World Championship 2022,Q2
Sebastian Kempe,12,Ilca 7,58,P,111,,538,417,World Championship 2022,Q2
Arthur Farley,12,Ilca 7,57,P,112,,548,427,World Championship 2022,Q2
Ewan Mcmahon,12,Ilca 7,40,P,113,,538,429,World Championship 2022,Q2
Juan Ignacio Perez Soltero,12,Ilca 7,45,P,114,,551,433,World Championship 2022,Q2
James Golden,12,Ilca 7,(58),P,115,,550,433,World Championship 2022,Q2
Jack Hopkins,12,Ilca 7,(57),P,116,,558,437,World Championship 2022,Q2
Ricardo Seguel Lacamara,12,Ilca 7,55,P,117,,557,440,World Championship 2022,Q2
Victor Gorostegui,12,Ilca 7,39,P,118,,607,479,World Championship 2022,Q2
Enrique Feliu,12,Ilca 7,60,P,119,,612,489,World Championship 2022,Q2
Adil Khalid,12,Ilca 7,59,P,120,,615,493,World Championship 2022,Q2
Shusuke Takeuchi,12,Ilca 7,(61),P,121,,617,495,World Championship 2022,Q2
Namkhai Bourquin,12,Ilca 7,60,P,122,,619,495,World Championship 2022,Q2
Julian Soto,12,Ilca 7,59,P,123,,628,500,World Championship 2022,Q2
Hamza Al Ali,12,Ilca 7,(61),P,124,,643,518,World Championship 2022,Q2
Alejandro Perez,12,Ilca 7,62,P,125,,681,553,World Championship 2022,Q2
Matt Wearn,12,Ilca 7,(64 DNS),P,126,,704,576,World Championship 2022,Q2
Jean-Baptiste Bernaz,12,Ilca 7,2,O,1,,134,51,World Championship 2022,Q3
Pavlos Kontides,12,Ilca 7,6,O,2,,106,68,World Championship 2022,Q3
Filip Jurišic,12,Ilca 7,(14),O,3,,140,75,World Championship 2022,Q3
Thomas Saunders,12,Ilca 7,(19),O,4,,113,77,World Championship 2022,Q3
Tonci Stipanovic,12,Ilca 7,3,O,5,,144,81,World Championship 2022,Q3
Finn Lynch,12,Ilca 7,4,O,6,,173,85,World Championship 2022,Q3
Elliot Hanson,12,Ilca 7,4,O,7,,178,88,World Championship 2022,Q3
Philipp Buhl,12,Ilca 7,14,O,8,,164,99,World Championship 2022,Q3
Jonatan Vadnai,12,Ilca 7,(11),O,9,,147,101,World Championship 2022,Q3
Stefano Peschiera,12,Ilca 7,(19),O,10,,173,105,World Championship 2022,Q3
Sam Whaley,12,Ilca 7,(24),O,11,,171,115,World Championship 2022,Q3
Daniel Whiteley,12,Ilca 7,1,O,12,,193,124,World Championship 2022,Q3
Finn Alexander,12,Ilca 7,20,O,13,,200,125,World Championship 2022,Q3
Alessio Spadoni,12,Ilca 7,(29),O,14,,207,127,World Championship 2022,Q3
Clemente Seguel Lacamara,12,Ilca 7,8,O,15,,183,127,World Championship 2022,Q3
Eduardo Marques,12,Ilca 7,7,O,16,,200,130,World Championship 2022,Q3
Joaquin Blanco Albalat,12,Ilca 7,5,O,17,,215,133,World Championship 2022,Q3
Michael Beckett,12,Ilca 7,17,O,18,,230,137,World Championship 2022,Q3
Joel Rodriguez Perez,12,Ilca 7,8,O,19,,269,141,World Championship 2022,Q3
Giovanni Coccoluto Giorgetti,12,Ilca 7,10,O,20,,249,156,World Championship 2022,Q3
Nik Aaron Willim,12,Ilca 7,13,O,21,,254,159,World Championship 2022,Q3
Lorenzo Brando Chiavarini,12,Ilca 7,12,O,22,,246,160,World Championship 2022,Q3
Yigit Yalcin Citak,12,Ilca 7,10,O,23,,225,161,World Championship 2022,Q3
William De Smet,12,Ilca 7,15,O,24,,266,165,World Championship 2022,Q3
Duko Bos,12,Ilca 7,(59),O,25,,271,181,World Championship 2022,Q3
Benjamin Vadnai,12,Ilca 7,(36),O,26,,273,182,World Championship 2022,Q3
Juan Maegli,12,Ilca 7,18,O,27,,259,183,World Championship 2022,Q3
Ryan Lo,12,Ilca 7,6,O,28,,286,192,World Championship 2022,Q3
Luke Elliott,12,Ilca 7,32,O,29,,283,195,World Championship 2022,Q3
Milivoj Dukic,12,Ilca 7,12,O,30,,289,201,World Championship 2022,Q3
Nicholas Bezy,12,Ilca 7,11,O,31,,273,204,World Championship 2022,Q3
Enrique Arathoon,12,Ilca 7,7,O,32,,273,207,World Championship 2022,Q3
Vishnu Saravanan,12,Ilca 7,41,O,33,,308,222,World Championship 2022,Q3
Jeemin Ha,12,Ilca 7,9,O,34,,311,233,World Championship 2022,Q3
Niels Broekhuizen,12,Ilca 7,2,O,35,,330,241,World Championship 2022,Q3
Bruno Fontes,12,Ilca 7,25,O,36,,370,249,World Championship 2022,Q3
Dimitri Peroni,12,Ilca 7,5,O,37,,344,250,World Championship 2022,Q3
Viktor Teply,12,Ilca 7,30,O,38,,339,250,World Championship 2022,Q3
Khairulnizam Mohd Afendy,12,Ilca 7,22,O,39,,349,256,World Championship 2022,Q3
Just Van Aanholt,12,Ilca 7,1,O,40,,347,257,World Championship 2022,Q3
Ethan Mcaullay,12,Ilca 7,26,O,41,,363,266,World Championship 2022,Q3
Alexandre Boite,12,Ilca 7,15,O,42,,355,268,World Championship 2022,Q3
Fillah Karim,12,Ilca 7,18,O,43,,364,269,World Championship 2022,Q3
Valtteri Uusitalo,12,Ilca 7,13,O,44,,387,276,World Championship 2022,Q3
Omer Golani,12,Ilca 7,(44),O,45,,365,278,World Championship 2022,Q3
Samuel King,12,Ilca 7,28,O,46,,382,282,World Championship 2022,Q3
Adonis Bougiouris,12,Ilca 7,21,O,47,,381,283,World Championship 2022,Q3
Pedro Fernandez,12,Ilca 7,9,O,48,,401,294,World Championship 2022,Q3
Wannes Van Laer,12,Ilca 7,41,O,49,,395,300,World Championship 2022,Q3
Renzo Sanguineti,12,Ilca 7,39,O,50,,411,318,World Championship 2022,Q3
Emil Bengtson,12,Ilca 7,27,O,51,,421,319,World Championship 2022,Q3
Tom Ramshaw,12,Ilca 7,29,O,52,,439,339,World Championship 2022,Q3
Berkay Abay,12,Ilca 7,30,O,53,,442,340,World Championship 2022,Q3
Bruno Gaspic,12,Ilca 7,36,O,54,,443,350,World Championship 2022,Q3
Santiago Sampaio,12,Ilca 7,20,O,55,,468,360,World Championship 2022,Q3
Zan Luka Zelko,12,Ilca 7,(51),O,56,,477,362,World Championship 2022,Q3
Willem Wiersema,12,Ilca 7,32,O,57,,477,363,World Championship 2022,Q3
Leopoldo Barreto Haschke,12,Ilca 7,27,O,58,,475,366,World Championship 2022,Q3
James Percival-Cooke,12,Ilca 7,3,O,59,,483,368,World Championship 2022,Q3
Ilija Markovic,12,Ilca 7,37,O,60,,467,369,World Championship 2022,Q3
Paul Hameeteman,12,Ilca 7,(46),O,61,,511,401,World Championship 2022,Q3
Aleksi Tapper,12,Ilca 7,28,O,62,,520,406,World Championship 2022,Q3
George Gautrey,12,Ilca 7,23,O,63,,559,431,World Championship 2022,Q3
Francisco Guaragna Rigonat,12,Ilca 7,16,P,64,,223,111,World Championship 2022,Q3
Karl-Martin Rammo,12,Ilca 7,(38),P,65,,222,133,World Championship 2022,Q3
Kazumasa Segawa,12,Ilca 7,31,P,66,,245,173,World Championship 2022,Q3
Arthit Romanyk,12,Ilca 7,25,P,67,,280,197,World Championship 2022,Q3
Erik Voets,12,Ilca 7,35,P,68,,277,199,World Championship 2022,Q3
Gianmarco Planchestainer,12,Ilca 7,24,P,69,,300,204,World Championship 2022,Q3
Luke Ruitenberg,12,Ilca 7,34,P,70,,311,204,World Championship 2022,Q3
James Juhasz,12,Ilca 7,16,P,71,,287,204,World Championship 2022,Q3
Zac Littlewood,12,Ilca 7,21,P,72,,338,210,World Championship 2022,Q3
Matias Dyck,12,Ilca 7,42,P,73,,303,212,World Championship 2022,Q3
