Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
Furmanski Radoslaw,4,IQFOIL Masc,5.0,O,37,,248.0,185.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
Steven Van Broeckhoven,4,IQFOIL Masc,25.0,O,38,,275.0,194.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
Mathurin Jolivet,4,IQFOIL Masc,3.0,O,39,,307.0,195.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
Tom Squires,4,IQFOIL Masc,(37.0 DNCs),O,40,,313.0,201.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
Bloodworth Henry,4,IQFOIL Masc,1.0,O,41,,306.0,216.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
Sebastian Kornum,4,IQFOIL Masc,(37.0 DNCs),O,42,,310.0,216.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
Benjamin TILLIER,4,IQFOIL Masc,17.0,O,43,,312.0,216.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
Kamil Manowiecki,4,IQFOIL Masc,3.0,O,44,,281.0,221.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
ĂNGEL GRANDA ROQUE,4,IQFOIL Masc,7.0,O,45,,305.0,223.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
Baz Bel,4,IQFOIL Masc,5.0,O,46,,328.0,223.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
Daniel Basik tashtash,4,IQFOIL Masc,9.0,O,47,,317.0,239.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
Thomas Broucke,4,IQFOIL Masc,19.0,O,48,,332.0,242.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
eyal zror,4,IQFOIL Masc,11.0,O,49,,337.0,248.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
LEONIDAS TSORTANIDIS,4,IQFOIL Masc,11.0,O,50,,325.0,250.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
Sil Hoekstra,4,IQFOIL Masc,3.0,O,51,,343.0,251.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
Joan Carles Cardona Bocarando,4,IQFOIL Masc,(37.0 DNCs),O,52,,359.0,260.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
Mads Jepsen,4,IQFOIL Masc,17.0,O,53,,343.0,265.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
Jérome Pasquette,4,IQFOIL Masc,(37.0 DNCs),O,54,,372.0,266.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
Jakob Eklund,4,IQFOIL Masc,5.0,O,55,,363.0,273.0,European Championship 2021 - Gold Fleet & Medal Race,Q2
