Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Descarte,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
Florian HAFNER,261,ilca 7,3.0,1,GERAL,1,,9.0,6.0,Troféu Königswinkel ILCA 2023,1
Florian HAFNER,261,ilca 7,1.0,0,GERAL,1,,9.0,6.0,Troféu Königswinkel ILCA 2023,2
Florian HAFNER,261,ilca 7,1.0,0,GERAL,1,,9.0,6.0,Troféu Königswinkel ILCA 2023,3
Florian HAFNER,261,ilca 7,1.0,0,GERAL,1,,9.0,6.0,Troféu Königswinkel ILCA 2023,4
Florian HAFNER,261,ilca 7,1.0,0,GERAL,1,,9.0,6.0,Troféu Königswinkel ILCA 2023,5
Florian HAFNER,261,ilca 7,2.0,0,GERAL,1,,9.0,6.0,Troféu Königswinkel ILCA 2023,6
Andreas THIEMANN,261,ilca 7,23.0,1,GERAL,2,,38.0,15.0,Troféu Königswinkel ILCA 2023,1
Andreas THIEMANN,261,ilca 7,4.0,0,GERAL,2,,38.0,15.0,Troféu Königswinkel ILCA 2023,2
Andreas THIEMANN,261,ilca 7,3.0,0,GERAL,2,,38.0,15.0,Troféu Königswinkel ILCA 2023,3
Andreas THIEMANN,261,ilca 7,2.0,0,GERAL,2,,38.0,15.0,Troféu Königswinkel ILCA 2023,4
Andreas THIEMANN,261,ilca 7,5.0,0,GERAL,2,,38.0,15.0,Troféu Königswinkel ILCA 2023,5
Andreas THIEMANN,261,ilca 7,1.0,0,GERAL,2,,38.0,15.0,Troféu Königswinkel ILCA 2023,6
Nico SCHÄFFERLING,261,ilca 7,1.0,0,GERAL,3,,23.0,16.0,Troféu Königswinkel ILCA 2023,1
Nico SCHÄFFERLING,261,ilca 7,6.0,0,GERAL,3,,23.0,16.0,Troféu Königswinkel ILCA 2023,2
Nico SCHÄFFERLING,261,ilca 7,2.0,0,GERAL,3,,23.0,16.0,Troféu Königswinkel ILCA 2023,3
Nico SCHÄFFERLING,261,ilca 7,3.0,0,GERAL,3,,23.0,16.0,Troféu Königswinkel ILCA 2023,4
Nico SCHÄFFERLING,261,ilca 7,7.0,1,GERAL,3,,23.0,16.0,Troféu Königswinkel ILCA 2023,5
Nico SCHÄFFERLING,261,ilca 7,4.0,0,GERAL,3,,23.0,16.0,Troféu Königswinkel ILCA 2023,6
Marc FUNKEN,261,ilca 7,2.0,0,GERAL,4,,46.0,17.0,Troféu Königswinkel ILCA 2023,1
Marc FUNKEN,261,ilca 7,2.0,0,GERAL,4,,46.0,17.0,Troféu Königswinkel ILCA 2023,2
Marc FUNKEN,261,ilca 7,8.0,0,GERAL,4,,46.0,17.0,Troféu Königswinkel ILCA 2023,3
Marc FUNKEN,261,ilca 7,29.0,1,GERAL,4,DNF,46.0,17.0,Troféu Königswinkel ILCA 2023,4
Marc FUNKEN,261,ilca 7,2.0,0,GERAL,4,,46.0,17.0,Troféu Königswinkel ILCA 2023,5
Marc FUNKEN,261,ilca 7,3.0,0,GERAL,4,,46.0,17.0,Troféu Königswinkel ILCA 2023,6
Thoralf WOLFENSTETTER,261,ilca 7,7.0,1,GERAL,5,,29.0,22.0,Troféu Königswinkel ILCA 2023,1
Thoralf WOLFENSTETTER,261,ilca 7,3.0,0,GERAL,5,,29.0,22.0,Troféu Königswinkel ILCA 2023,2
Thoralf WOLFENSTETTER,261,ilca 7,4.0,0,GERAL,5,,29.0,22.0,Troféu Königswinkel ILCA 2023,3
Thoralf WOLFENSTETTER,261,ilca 7,7.0,0,GERAL,5,,29.0,22.0,Troféu Königswinkel ILCA 2023,4
Thoralf WOLFENSTETTER,261,ilca 7,3.0,0,GERAL,5,,29.0,22.0,Troféu Königswinkel ILCA 2023,5
Thoralf WOLFENSTETTER,261,ilca 7,5.0,0,GERAL,5,,29.0,22.0,Troféu Königswinkel ILCA 2023,6
Steffen PÖHLMANN,261,ilca 7,8.0,0,GERAL,6,,45.0,34.0,Troféu Königswinkel ILCA 2023,1
