Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
Hernan UMPIERREFernando DIZ,12,49er,14.0,G,25,,263.0,238.0,World Championship 2022,Q4
Marco GRAELGabriel BORGES,12,49er,16.0,G,26,,216.0,189.0,World Championship 2022,Q4
Leo TAKAHASHITim MORISHIMA,12,49er,21.0,G,27,,222.0,192.0,World Championship 2022,Q4
Thomas NEEDHAMJoel TURNER,12,49er,24.0,G,28,,238.0,197.0,World Championship 2022,Q4
Nick ROBINSDaniel BUDDEN,12,49er,21.0,G,29,,232.0,198.0,World Championship 2022,Q4
Pim van VUGTScipio HOUTMAN,12,49er,22.0,G,30,,222.0,198.0,World Championship 2022,Q4
Jim COLLEYShaun CONNOR,12,49er,32.0,G,31,,251.0,210.0,World Championship 2022,Q4
Robert DICKSONSean WADDILOVE,12,49er,16.0,G,32,,245.0,210.0,World Championship 2022,Q4
Arie MOFFATSamuel BONIN,12,49er,3.0,G,33,,243.0,212.0,World Championship 2022,Q4
Tim FISCHERFabian GRAF,12,49er,18.0,G,34,,241.0,212.0,World Championship 2022,Q4
Erik HEILThomas PLOESSEL,12,49er,2.0,G,35,,260.0,219.0,World Championship 2022,Q4
Kévin FISCHERYann JAUVIN,12,49er,23.0,G,36,,264.0,223.0,World Championship 2022,Q4
Nevin SNOWMaximiliano AGNESE,12,49er,14.0,G,37,,257.0,224.0,World Championship 2022,Q4
Keanu PRETTNERJakob FLACHBERGER,12,49er,25.0,G,38,,269.0,228.0,World Championship 2022,Q4
William JONESEvan DEPAUL,12,49er,17.0,G,39,,262.0,228.0,World Championship 2022,Q4
Carl Emil SLOTHNikolaj HOFFMANN BUHL,12,49er,5.0,G,40,,264.0,229.0,World Championship 2022,Q4
Andrés BARRIOAntonio TORRADO MARTINEZ,12,49er,20.0,G,41,,265.0,229.0,World Championship 2022,Q4
Akira SAKAIRussell AYLSWORTH,12,49er,19.0,G,42,,286.0,253.0,World Championship 2022,Q4
Séafra GUILFOYLEJohnny DURCAN,12,49er,15.0,G,43,,288.0,256.0,World Championship 2022,Q4
Marco ANESSI PÈEdoardo GAMBA,12,49er,17.0,G,44,,283.0,256.0,World Championship 2022,Q4
Samuel BACONHenry GAUTREY,12,49er,26.0,G,45,,303.0,262.0,World Championship 2022,Q4
Xin WANGTianyu QI,12,49er,10.0,G,46,,308.0,272.0,World Championship 2022,Q4
Théo REVILTimothee DEPERY,12,49er,12.0,G,47,,313.0,279.0,World Championship 2022,Q4
Dante BIANCHIThomas LOW-BEER,12,49er,25.0,G,48,,322.0,288.0,World Championship 2022,Q4
Christopher WILLIFORDDuncan WILLIFORD,12,49er,19.0,G,49,,346.0,313.0,World Championship 2022,Q4
Joakim SALSKOV-IVERSENMarkus Oliver NIELSEN,12,49er,29.0,G,50,,356.0,315.0,World Championship 2022,Q4
Shingen FURUYATakayanagi AKIRA,12,49er,13.0,G,51,,350.0,317.0,World Championship 2022,Q4
Ryan LITTLECHILDJack HILDEBRAND,12,49er,27.0,G,52,,357.0,323.0,World Championship 2022,Q4
Philipp ROYLATom HEINRICH,12,49er,31.0,G,53,,377.0,343.0,World Championship 2022,Q4
Benjamin GREZExequiel GREZ AHRENS,12,49er,13.0,G,54,,393.0,359.0,World Championship 2022,Q4
Ander BELAUSTEGUIGOITIADanel BELAUSTEGUIGOITIA,12,49er,27.0,G,55,,403.0,362.0,World Championship 2022,Q4
Ryan WOODAndrew WOOD,12,49er,30.0,G,56,,402.0,367.0,World Championship 2022,Q4
Alexander HEINZEMANNEdward COLEMAN,12,49er,15.0,G,57,,417.0,382.0,World Championship 2022,Q4
Charlie HIBBENScott RASMUSSEN,12,49er,32.0,G,58,,430.0,389.0,World Championship 2022,Q4
Thomas STAPLESWilliam STAPLES,12,49er,29.0,G,59,,434.0,395.0,World Championship 2022,Q4
Jordan JANOVGrant JANOV,12,49er,31.0,G,60,,450.0,415.0,World Championship 2022,Q4
Dylan JONESJonathan KELLY,12,49er,28.0,G,61,,459.0,420.0,World Championship 2022,Q4
