Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
,,Jordi XAMMAR HERNANDEZ Nora BRUGMAN CABOT ,,470,10,O,5,,77,62,European Championship 2023,7F
,,Jordi XAMMAR HERNANDEZ Nora BRUGMAN CABOT ,,470,4,O,5,,77,62,European Championship 2023,8F
,,Jordi XAMMAR HERNANDEZ Nora BRUGMAN CABOT ,,470,2,O,5,,77,62,European Championship 2023,9F
,,Jordi XAMMAR HERNANDEZ Nora BRUGMAN CABOT ,,470,8,O,5,,77,62,European Championship 2023,10F
,,Jordi XAMMAR HERNANDEZ Nora BRUGMAN CABOT ,,470,3,O,5,,77,62,European Championship 2023,11F
,,Jordi XAMMAR HERNANDEZ Nora BRUGMAN CABOT ,,470,16,Medal Race,5,,77,62,European Championship 2023,MR
,,Lara VADLAULukas MAEHR ,,470,5,G,6,,82,66,European Championship 2023,1Q
,,Lara VADLAULukas MAEHR ,,470,(16),G,6,,82,66,European Championship 2023,2Q
,,Lara VADLAULukas MAEHR ,,470,4,G,6,,82,66,European Championship 2023,3Q
,,Lara VADLAULukas MAEHR ,,470,9,G,6,,82,66,European Championship 2023,4Q
,,Lara VADLAULukas MAEHR ,,470,6,G,6,,82,66,European Championship 2023,5Q
,,Lara VADLAULukas MAEHR ,,470,8,O,6,,82,66,European Championship 2023,6F
,,Lara VADLAULukas MAEHR ,,470,3,O,6,,82,66,European Championship 2023,7F
,,Lara VADLAULukas MAEHR ,,470,1,O,6,,82,66,European Championship 2023,8F
,,Lara VADLAULukas MAEHR ,,470,1,O,6,,82,66,European Championship 2023,9F
,,Lara VADLAULukas MAEHR ,,470,4,O,6,,82,66,European Championship 2023,10F
,,Lara VADLAULukas MAEHR ,,470,7,O,6,,82,66,European Championship 2023,11F
,,Lara VADLAULukas MAEHR ,,470,18,Medal Race,6,,82,66,European Championship 2023,MR
,,Giacomo  FERRARIBianca CARUSO ,,470,7,G,7,,103,90,European Championship 2023,1Q
,,Giacomo  FERRARIBianca CARUSO ,,470,7,G,7,,103,90,European Championship 2023,2Q
,,Giacomo  FERRARIBianca CARUSO ,,470,9,G,7,,103,90,European Championship 2023,3Q
,,Giacomo  FERRARIBianca CARUSO ,,470,(13),G,7,,103,90,European Championship 2023,4Q
,,Giacomo  FERRARIBianca CARUSO ,,470,7,G,7,,103,90,European Championship 2023,5Q
,,Giacomo  FERRARIBianca CARUSO ,,470,11,O,7,,103,90,European Championship 2023,6F
,,Giacomo  FERRARIBianca CARUSO ,,470,1,O,7,,103,90,European Championship 2023,7F
,,Giacomo  FERRARIBianca CARUSO ,,470,13,O,7,,103,90,European Championship 2023,8F
,,Giacomo  FERRARIBianca CARUSO ,,470,9,O,7,,103,90,European Championship 2023,9F
,,Giacomo  FERRARIBianca CARUSO ,,470,7,O,7,,103,90,European Championship 2023,10F
,,Giacomo  FERRARIBianca CARUSO ,,470,9,O,7,,103,90,European Championship 2023,11F
,,Giacomo  FERRARIBianca CARUSO ,,470,10,Medal Race,7,,103,90,European Championship 2023,MR
,,Keiju OKADAMiho YOSHIOKA ,,470,3,G,8,,126,100,European Championship 2023,1Q
,,Keiju OKADAMiho YOSHIOKA ,,470,8,G,8,,126,100,European Championship 2023,2Q
,,Keiju OKADAMiho YOSHIOKA ,,470,8,G,8,,126,100,European Championship 2023,3Q
,,Keiju OKADAMiho YOSHIOKA ,,470,4,G,8,,126,100,European Championship 2023,4Q
,,Keiju OKADAMiho YOSHIOKA ,,470,2,G,8,,126,100,European Championship 2023,5Q
,,Keiju OKADAMiho YOSHIOKA ,,470,13,O,8,,126,100,European Championship 2023,6F
,,Keiju OKADAMiho YOSHIOKA ,,470,24,O,8,,126,100,European Championship 2023,7F
,,Keiju OKADAMiho YOSHIOKA ,,470,17,O,8,,126,100,European Championship 2023,8F
,,Keiju OKADAMiho YOSHIOKA ,,470,12,O,8,,126,100,European Championship 2023,9F
,,Keiju OKADAMiho YOSHIOKA ,,470,5,O,8,,126,100,European Championship 2023,10F
,,Keiju OKADAMiho YOSHIOKA ,,470,(26),O,8,,126,100,European Championship 2023,11F
,,Keiju OKADAMiho YOSHIOKA ,,470,4,Medal Race,8,,126,100,European Championship 2023,MR
,,Silvia MAS DEPARESNicolás RODRÍGUEZ GARCÍA-PAZ ,,470,10,G,9,,124,100,European Championship 2023,1Q
,,Silvia MAS DEPARESNicolás RODRÍGUEZ GARCÍA-PAZ ,,470,11,G,9,,124,100,European Championship 2023,2Q
,,Silvia MAS DEPARESNicolás RODRÍGUEZ GARCÍA-PAZ ,,470,6,G,9,,124,100,European Championship 2023,3Q
,,Silvia MAS DEPARESNicolás RODRÍGUEZ GARCÍA-PAZ ,,470,14,G,9,,124,100,European Championship 2023,4Q
,,Silvia MAS DEPARESNicolás RODRÍGUEZ GARCÍA-PAZ ,,470,11,G,9,,124,100,European Championship 2023,5Q
