Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Descarte,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
Timo RIEMENSCHNEIDER,238,Kite,1.0,0,GERAL,1,,5.0,5.0,Rider of the Year I 2023,1
Timo RIEMENSCHNEIDER,238,Kite,1.0,0,GERAL,1,,5.0,5.0,Rider of the Year I 2023,2
Timo RIEMENSCHNEIDER,238,Kite,1.0,0,GERAL,1,,5.0,5.0,Rider of the Year I 2023,3
Timo RIEMENSCHNEIDER,238,Kite,1.0,0,GERAL,1,,5.0,5.0,Rider of the Year I 2023,4
Timo RIEMENSCHNEIDER,238,Kite,1.0,0,GERAL,1,,5.0,5.0,Rider of the Year I 2023,5
Grandt MARVIN,238,Kite,2.0,0,GERAL,2,,10.0,10.0,Rider of the Year I 2023,1
Grandt MARVIN,238,Kite,2.0,0,GERAL,2,,10.0,10.0,Rider of the Year I 2023,2
Grandt MARVIN,238,Kite,2.0,0,GERAL,2,,10.0,10.0,Rider of the Year I 2023,3
Grandt MARVIN,238,Kite,2.0,0,GERAL,2,,10.0,10.0,Rider of the Year I 2023,4
Grandt MARVIN,238,Kite,2.0,0,GERAL,2,,10.0,10.0,Rider of the Year I 2023,5
Mika HACKENBERG,238,Kite,3.0,0,GERAL,3,,15.0,15.0,Rider of the Year I 2023,1
Mika HACKENBERG,238,Kite,3.0,0,GERAL,3,,15.0,15.0,Rider of the Year I 2023,2
Mika HACKENBERG,238,Kite,3.0,0,GERAL,3,,15.0,15.0,Rider of the Year I 2023,3
Mika HACKENBERG,238,Kite,3.0,0,GERAL,3,,15.0,15.0,Rider of the Year I 2023,4
Mika HACKENBERG,238,Kite,3.0,0,GERAL,3,,15.0,15.0,Rider of the Year I 2023,5
Nora KLEMENT,238,Kite,4.0,0,GERAL,4,,20.0,20.0,Rider of the Year I 2023,1
Nora KLEMENT,238,Kite,4.0,0,GERAL,4,,20.0,20.0,Rider of the Year I 2023,2
Nora KLEMENT,238,Kite,4.0,0,GERAL,4,,20.0,20.0,Rider of the Year I 2023,3
Nora KLEMENT,238,Kite,4.0,0,GERAL,4,,20.0,20.0,Rider of the Year I 2023,4
Nora KLEMENT,238,Kite,4.0,0,GERAL,4,,20.0,20.0,Rider of the Year I 2023,5
Fabian HEINZE,238,Kite,5.0,0,GERAL,5,,25.0,25.0,Rider of the Year I 2023,1
Fabian HEINZE,238,Kite,5.0,0,GERAL,5,,25.0,25.0,Rider of the Year I 2023,2
Fabian HEINZE,238,Kite,5.0,0,GERAL,5,,25.0,25.0,Rider of the Year I 2023,3
Fabian HEINZE,238,Kite,5.0,0,GERAL,5,,25.0,25.0,Rider of the Year I 2023,4
Fabian HEINZE,238,Kite,5.0,0,GERAL,5,,25.0,25.0,Rider of the Year I 2023,5
Melanie KAYSER,238,Kite,6.0,0,GERAL,6,,30.0,30.0,Rider of the Year I 2023,1
Melanie KAYSER,238,Kite,6.0,0,GERAL,6,,30.0,30.0,Rider of the Year I 2023,2
Melanie KAYSER,238,Kite,6.0,0,GERAL,6,,30.0,30.0,Rider of the Year I 2023,3
Melanie KAYSER,238,Kite,6.0,0,GERAL,6,,30.0,30.0,Rider of the Year I 2023,4
Melanie KAYSER,238,Kite,6.0,0,GERAL,6,,30.0,30.0,Rider of the Year I 2023,5
Tim DALLMANN,238,Kite,7.0,0,GERAL,7,,35.0,35.0,Rider of the Year I 2023,1
Tim DALLMANN,238,Kite,7.0,0,GERAL,7,,35.0,35.0,Rider of the Year I 2023,2
Tim DALLMANN,238,Kite,7.0,0,GERAL,7,,35.0,35.0,Rider of the Year I 2023,3
Tim DALLMANN,238,Kite,7.0,0,GERAL,7,,35.0,35.0,Rider of the Year I 2023,4
Tim DALLMANN,238,Kite,7.0,0,GERAL,7,,35.0,35.0,Rider of the Year I 2023,5
Maximilian NEST,238,Kite,10.0,0,GERAL,8,DNC,50.0,50.0,Rider of the Year I 2023,1
Maximilian NEST,238,Kite,10.0,0,GERAL,8,DNC,50.0,50.0,Rider of the Year I 2023,2
Maximilian NEST,238,Kite,10.0,0,GERAL,8,DNC,50.0,50.0,Rider of the Year I 2023,3
Maximilian NEST,238,Kite,10.0,0,GERAL,8,DNC,50.0,50.0,Rider of the Year I 2023,4
Maximilian NEST,238,Kite,10.0,0,GERAL,8,DNC,50.0,50.0,Rider of the Year I 2023,5
Mats STABEN,238,Kite,10.0,0,GERAL,8,DNC,50.0,50.0,Rider of the Year I 2023,1
Mats STABEN,238,Kite,10.0,0,GERAL,8,DNC,50.0,50.0,Rider of the Year I 2023,2
Mats STABEN,238,Kite,10.0,0,GERAL,8,DNC,50.0,50.0,Rider of the Year I 2023,3
Mats STABEN,238,Kite,10.0,0,GERAL,8,DNC,50.0,50.0,Rider of the Year I 2023,4
Mats STABEN,238,Kite,10.0,0,GERAL,8,DNC,50.0,50.0,Rider of the Year I 2023,5
