Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
,,SOCIETE NAUTIQUE DE GENEVE,,Ilca 6,10,G,6,,133,100,Semaine Olympique Francaise De Voile 2023,6
,,SOCIETE NAUTIQUE DE GENEVE,,Ilca 6,32,O,6,,133,100,Semaine Olympique Francaise De Voile 2023,7
,,SOCIETE NAUTIQUE DE GENEVE,,Ilca 6,5,O,6,,133,100,Semaine Olympique Francaise De Voile 2023,8
,,SOCIETE NAUTIQUE DE GENEVE,,Ilca 6,(33),O,6,,133,100,Semaine Olympique Francaise De Voile 2023,9
,,SOCIETE NAUTIQUE DE GENEVE,,Ilca 6,19,O,6,,133,100,Semaine Olympique Francaise De Voile 2023,10
,,SOCIETE NAUTIQUE DE GENEVE,,Ilca 6,12,Medal Race,6,,133,100,Semaine Olympique Francaise De Voile 2023,11
,,kns,,Ilca 6,5,G,7,,125,103,Semaine Olympique Francaise De Voile 2023,1
,,kns,,Ilca 6,17,G,7,,125,103,Semaine Olympique Francaise De Voile 2023,2
,,kns,,Ilca 6,13,G,7,,125,103,Semaine Olympique Francaise De Voile 2023,3
,,kns,,Ilca 6,17,G,7,,125,103,Semaine Olympique Francaise De Voile 2023,4
,,kns,,Ilca 6,13,G,7,,125,103,Semaine Olympique Francaise De Voile 2023,5
,,kns,,Ilca 6,2,G,7,,125,103,Semaine Olympique Francaise De Voile 2023,6
,,kns,,Ilca 6,3,O,7,,125,103,Semaine Olympique Francaise De Voile 2023,7
,,kns,,Ilca 6,11,O,7,,125,103,Semaine Olympique Francaise De Voile 2023,8
,,kns,,Ilca 6,(22),O,7,,125,103,Semaine Olympique Francaise De Voile 2023,9
,,kns,,Ilca 6,18,O,7,,125,103,Semaine Olympique Francaise De Voile 2023,10
,,kns,,Ilca 6,4,Medal Race,7,,125,103,Semaine Olympique Francaise De Voile 2023,11
,,CNMANDELIEU,,Ilca 6,13,G,8,,127,104,Semaine Olympique Francaise De Voile 2023,1
,,CNMANDELIEU,,Ilca 6,9,G,8,,127,104,Semaine Olympique Francaise De Voile 2023,2
,,CNMANDELIEU,,Ilca 6,9,G,8,,127,104,Semaine Olympique Francaise De Voile 2023,3
,,CNMANDELIEU,,Ilca 6,2,G,8,,127,104,Semaine Olympique Francaise De Voile 2023,4
,,CNMANDELIEU,,Ilca 6,11,G,8,,127,104,Semaine Olympique Francaise De Voile 2023,5
,,CNMANDELIEU,,Ilca 6,7,G,8,,127,104,Semaine Olympique Francaise De Voile 2023,6
,,CNMANDELIEU,,Ilca 6,18,O,8,,127,104,Semaine Olympique Francaise De Voile 2023,7
,,CNMANDELIEU,,Ilca 6,(23),O,8,,127,104,Semaine Olympique Francaise De Voile 2023,8
,,CNMANDELIEU,,Ilca 6,6,O,8,,127,104,Semaine Olympique Francaise De Voile 2023,9
,,CNMANDELIEU,,Ilca 6,23,O,8,,127,104,Semaine Olympique Francaise De Voile 2023,10
,,CNMANDELIEU,,Ilca 6,6,Medal Race,8,,127,104,Semaine Olympique Francaise De Voile 2023,11
,,CNCASCAIS,,Ilca 6,10,G,9,,140,104,Semaine Olympique Francaise De Voile 2023,1
,,CNCASCAIS,,Ilca 6,5,G,9,,140,104,Semaine Olympique Francaise De Voile 2023,2
,,CNCASCAIS,,Ilca 6,2,G,9,,140,104,Semaine Olympique Francaise De Voile 2023,3
,,CNCASCAIS,,Ilca 6,19,G,9,,140,104,Semaine Olympique Francaise De Voile 2023,4
,,CNCASCAIS,,Ilca 6,6,G,9,,140,104,Semaine Olympique Francaise De Voile 2023,5
,,CNCASCAIS,,Ilca 6,10,G,9,,140,104,Semaine Olympique Francaise De Voile 2023,6
,,CNCASCAIS,,Ilca 6,(36),O,9,,140,104,Semaine Olympique Francaise De Voile 2023,7
