Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata,Descarte
,,Jeemin Ha,,Ilca 7,20,aa,15,,133,103,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Fillah Karim,,Ilca 7,38,aa,38,,271,231,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Pavlos Kontides,,Ilca 7,2,aa,14,,137,102,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Francesco Marrai,,Ilca 7,19,aa,30,,210,169,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Andy Maloney,,Ilca 7,1,aa,5,,80,60,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Tonci Stipanovic,,Ilca 7,10,aa,13,,131,100,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Nicholas Heiner,,Ilca 7,6,aa,8,,107,83,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Jean Baptiste Bernaz,,Ilca 7,22,aa,7,,101,78,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Elliot Hanson,,Ilca 7,17,aa,21,,169,128,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Sam Meech,,Ilca 7,7,aa,2,,68,56,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Colin Cheng,,Ilca 7,16,aa,19,,155,125,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Jeremy O'Connell,,Ilca 7,11,aa,28,,202,165,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Duko Bos,,Ilca 7,30,aa,33,,228,192,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Agustin Vidal Incatasciato,,Ilca 7,33,aa,37,,268,228,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Wannes van Laer,,Ilca 7,3,aa,12,,127,91,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Matt Wearn,,Ilca 7,13,aa,4,,72,59,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Stefano Marcia,,Ilca 7,28,aa,40,,273,234,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Tom Burton,,Ilca 7,4,aa,3,,72,58,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Andrew McKenzie,,Ilca 7,8,aa,20,,167,126,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Rutger van Schaardenburg,,Ilca 7,9,aa,10,,142,101,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Karl-Martin Rammo,,Ilca 7,14,aa,11,,112,84,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Michael Hansen,,Ilca 7,15,aa,29,,199,167,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Agustin Vidal Incatasciato,,Ilca 7,32,aa,37,,268,228,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Wannes van Laer,,Ilca 7,12,aa,12,,127,91,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Lorenzo Brando Chiavarini,,Ilca 7,30,aa,23,,178,137,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Sam Vandormael,,Ilca 7,33,aa,34,,234,196,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Kacper Ziemiński,,Ilca 7,8,aa,9,,117,97,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Karl-Martin Rammo,,Ilca 7,16,aa,11,,112,84,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Christopher Barnard,,Ilca 7,38,aa,36,,245,204,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Jesper Stalheim,,Ilca 7,5,aa,27,,203,162,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Andy Maloney,,Ilca 7,15,aa,5,,80,60,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Jeemin Ha,,Ilca 7,24,aa,15,,133,103,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,William de Smet,,Ilca 7,39,aa,39,,271,232,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Tom Burton,,Ilca 7,9,aa,3,,72,58,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Elliot Hanson,,Ilca 7,21,aa,21,,169,128,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Nicholas Heiner,,Ilca 7,4,aa,8,,107,83,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Mitchell Kennedy,,Ilca 7,19,aa,18,,162,125,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Sam Meech,,Ilca 7,11,aa,2,,68,56,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Anreqoa Jisa Uruthiin Person,,Ilca 7,25,aa,17,,156,125,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Tonci Stipanovic,,Ilca 7,13,aa,13,,131,100,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Antony Munos,,Ilca 7,26,aa,26,,180,145,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Jeremy O'Connell,,Ilca 7,31,aa,28,,202,165,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Colin Cheng,,Ilca 7,22,aa,19,,155,125,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Andrew McKenzie,,Ilca 7,41,aa,20,,167,126,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Francesco Marrai,,Ilca 7,36,aa,30,,210,169,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Jean Baptiste Bernaz,,Ilca 7,6,aa,7,,101,78,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Eliot Merceron,,Ilca 7,18,aa,22,,164,135,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Philipp Buhl,,Ilca 7,1,aa,1,,85,53,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Yuri Hummel,,Ilca 7,23,aa,32,,230,189,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Nick Thompson,,Ilca 7,3,aa,6,,97,68,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Luke Elliott,,Ilca 7,17,aa,24,,169,138,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Michael Hansen,,Ilca 7,29,aa,29,,199,167,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Filip Jurisic,,Ilca 7,20,aa,16,,148,111,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Matt Wearn,,Ilca 7,7,aa,4,,72,59,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Fillah Karim,,Ilca 7,37,aa,38,,271,231,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Zan Luka Zelko,,Ilca 7,34,aa,25,,176,141,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Stefano Marcia,,Ilca 7,35,aa,40,,273,234,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Rutger van Schaardenburg,,Ilca 7,2,aa,10,,142,101,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Pavlos Kontides,,Ilca 7,10,aa,14,,137,102,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Evert McLaughlin,,Ilca 7,28,aa,35,,229,196,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Robert Davis,,Ilca 7,27,aa,31,,219,184,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Duko Bos,,Ilca 7,14,aa,33,,228,192,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Duko Bos,,Ilca 7,32,aa,33,,228,192,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Tom Burton,,Ilca 7,14,aa,3,,72,58,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Kacper Ziemiński,,Ilca 7,2,aa,9,,117,97,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Eliot Merceron,,Ilca 7,25,aa,22,,164,135,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Filip Jurisic,,Ilca 7,17,aa,16,,148,111,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Elliot Hanson,,Ilca 7,15,aa,21,,169,128,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Sam Meech,,Ilca 7,8,aa,2,,68,56,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Wannes van Laer,,Ilca 7,19,aa,12,,127,91,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Michael Hansen,,Ilca 7,28,aa,29,,199,167,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Evert McLaughlin,,Ilca 7,27,aa,35,,229,196,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Antony Munos,,Ilca 7,12,aa,26,,180,145,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Pavlos Kontides,,Ilca 7,10,aa,14,,137,102,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Yuri Hummel,,Ilca 7,41,aa,32,,230,189,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Stefano Marcia,,Ilca 7,36,aa,40,,273,234,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Colin Cheng,,Ilca 7,26,aa,19,,155,125,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Zan Luka Zelko,,Ilca 7,29,aa,25,,176,141,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Sam Vandormael,,Ilca 7,31,aa,34,,234,196,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Jeemin Ha,,Ilca 7,21,aa,15,,133,103,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Karl-Martin Rammo,,Ilca 7,1,aa,11,,112,84,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Luke Elliott,,Ilca 7,24,aa,24,,169,138,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Robert Davis,,Ilca 7,33,aa,31,,219,184,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Jeremy O'Connell,,Ilca 7,37,aa,28,,202,165,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Nick Thompson,,Ilca 7,6,aa,6,,97,68,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,William de Smet,,Ilca 7,35,aa,39,,271,232,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Tonci Stipanovic,,Ilca 7,9,aa,13,,131,100,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Mitchell Kennedy,,Ilca 7,16,aa,18,,162,125,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Nicholas Heiner,,Ilca 7,11,aa,8,,107,83,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Lorenzo Brando Chiavarini,,Ilca 7,22,aa,23,,178,137,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Jean Baptiste Bernaz,,Ilca 7,5,aa,7,,101,78,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Christopher Barnard,,Ilca 7,30,aa,36,,245,204,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Andy Maloney,,Ilca 7,7,aa,5,,80,60,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Francesco Marrai,,Ilca 7,20,aa,30,,210,169,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Andrew McKenzie,,Ilca 7,23,aa,20,,167,126,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Fillah Karim,,Ilca 7,38,aa,38,,271,231,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Matt Wearn,,Ilca 7,3,aa,4,,72,59,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Anreqoa Jisa Uruthiin Person,,Ilca 7,13,aa,17,,156,125,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Jesper Stalheim,,Ilca 7,41,aa,27,,203,162,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Rutger van Schaardenburg,,Ilca 7,18,aa,10,,142,101,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Agustin Vidal Incatasciato,,Ilca 7,34,aa,37,,268,228,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Philipp Buhl,,Ilca 7,4,aa,1,,85,53,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Andrew McKenzie,,Ilca 7,10,aa,20,,167,126,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Rutger van Schaardenburg,,Ilca 7,13,aa,10,,142,101,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Karl-Martin Rammo,,Ilca 7,22,aa,11,,112,84,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Tonci Stipanovic,,Ilca 7,16,aa,13,,131,100,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Agustin Vidal Incatasciato,,Ilca 7,26,aa,37,,268,228,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Andy Maloney,,Ilca 7,20,aa,5,,80,60,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Anreqoa Jisa Uruthiin Person,,Ilca 7,1,aa,17,,156,125,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Wannes van Laer,,Ilca 7,9,aa,12,,127,91,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Robert Davis,,Ilca 7,27,aa,31,,219,184,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Philipp Buhl,,Ilca 7,15,aa,1,,85,53,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Jesper Stalheim,,Ilca 7,36,aa,27,,203,162,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Michael Hansen,,Ilca 7,32,aa,29,,199,167,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Zan Luka Zelko,,Ilca 7,12,aa,25,,176,141,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Sam Meech,,Ilca 7,3,aa,2,,68,56,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Eliot Merceron,,Ilca 7,7,aa,22,,164,135,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Evert McLaughlin,,Ilca 7,23,aa,35,,229,196,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Colin Cheng,,Ilca 7,30,aa,19,,155,125,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Pavlos Kontides,,Ilca 7,18,aa,14,,137,102,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Yuri Hummel,,Ilca 7,21,aa,32,,230,189,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Mitchell Kennedy,,Ilca 7,37,aa,18,,162,125,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Antony Munos,,Ilca 7,17,aa,26,,180,145,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Nick Thompson,,Ilca 7,29,aa,6,,97,68,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Luke Elliott,,Ilca 7,25,aa,24,,169,138,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Sam Vandormael,,Ilca 7,38,aa,34,,234,196,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Matt Wearn,,Ilca 7,4,aa,4,,72,59,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Nicholas Heiner,,Ilca 7,14,aa,8,,107,83,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Jeremy O'Connell,,Ilca 7,35,aa,28,,202,165,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,William de Smet,,Ilca 7,33,aa,39,,271,232,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Lorenzo Brando Chiavarini,,Ilca 7,2,aa,23,,178,137,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Duko Bos,,Ilca 7,34,aa,33,,228,192,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Francesco Marrai,,Ilca 7,28,aa,30,,210,169,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Christopher Barnard,,Ilca 7,31,aa,36,,245,204,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Stefano Marcia,,Ilca 7,39,aa,40,,273,234,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Tom Burton,,Ilca 7,5,aa,3,,72,58,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Jeemin Ha,,Ilca 7,24,aa,15,,133,103,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Elliot Hanson,,Ilca 7,6,aa,21,,169,128,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Jean Baptiste Bernaz,,Ilca 7,19,aa,7,,101,78,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Fillah Karim,,Ilca 7,40,aa,38,,271,231,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Filip Jurisic,,Ilca 7,8,aa,16,,148,111,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Kacper Ziemiński,,Ilca 7,11,aa,9,,117,97,Semaine Olympique Francaise De Voile 2016,Race 06,0
,,Kacper Ziemiński,,Ilca 7,4,aa,9,,117,97,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Anreqoa Jisa Uruthiin Person,,Ilca 7,26,aa,17,,156,125,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Evert McLaughlin,,Ilca 7,33,aa,35,,229,196,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Yuri Hummel,,Ilca 7,25,aa,32,,230,189,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Andy Maloney,,Ilca 7,20,aa,5,,80,60,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Stefano Marcia,,Ilca 7,29,aa,40,,273,234,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Luke Elliott,,Ilca 7,22,aa,24,,169,138,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Elliot Hanson,,Ilca 7,41,aa,21,,169,128,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Sam Meech,,Ilca 7,12,aa,2,,68,56,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Lorenzo Brando Chiavarini,,Ilca 7,21,aa,23,,178,137,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Eliot Merceron,,Ilca 7,9,aa,22,,164,135,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Nick Thompson,,Ilca 7,6,aa,6,,97,68,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Andrew McKenzie,,Ilca 7,23,aa,20,,167,126,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Jeremy O'Connell,,Ilca 7,16,aa,28,,202,165,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Pavlos Kontides,,Ilca 7,35,aa,14,,137,102,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Fillah Karim,,Ilca 7,5,aa,38,,271,231,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Wannes van Laer,,Ilca 7,36,aa,12,,127,91,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Duko Bos,,Ilca 7,31,aa,33,,228,192,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Jean Baptiste Bernaz,,Ilca 7,10,aa,7,,101,78,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Tom Burton,,Ilca 7,11,aa,3,,72,58,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Nicholas Heiner,,Ilca 7,8,aa,8,,107,83,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Tonci Stipanovic,,Ilca 7,27,aa,13,,131,100,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Rutger van Schaardenburg,,Ilca 7,41,aa,10,,142,101,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Agustin Vidal Incatasciato,,Ilca 7,34,aa,37,,268,228,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Karl-Martin Rammo,,Ilca 7,3,aa,11,,112,84,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Colin Cheng,,Ilca 7,17,aa,19,,155,125,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Philipp Buhl,,Ilca 7,18,aa,1,,85,53,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Robert Davis,,Ilca 7,28,aa,31,,219,184,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Jesper Stalheim,,Ilca 7,15,aa,27,,203,162,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Mitchell Kennedy,,Ilca 7,14,aa,18,,162,125,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,William de Smet,,Ilca 7,37,aa,39,,271,232,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Antony Munos,,Ilca 7,19,aa,26,,180,145,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Jeemin Ha,,Ilca 7,2,aa,15,,133,103,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Filip Jurisic,,Ilca 7,30,aa,16,,148,111,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Matt Wearn,,Ilca 7,13,aa,4,,72,59,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Michael Hansen,,Ilca 7,32,aa,29,,199,167,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Francesco Marrai,,Ilca 7,41,aa,30,,210,169,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Sam Vandormael,,Ilca 7,24,aa,34,,234,196,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Zan Luka Zelko,,Ilca 7,1,aa,25,,176,141,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Christopher Barnard,,Ilca 7,7,aa,36,,245,204,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Rutger van Schaardenburg,,Ilca 7,11,aa,10,,142,101,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Sam Meech,,Ilca 7,5,aa,2,,68,56,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Agustin Vidal Incatasciato,,Ilca 7,32,aa,37,,268,228,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Andy Maloney,,Ilca 7,2,aa,5,,80,60,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Fillah Karim,,Ilca 7,39,aa,38,,271,231,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Pavlos Kontides,,Ilca 7,19,aa,14,,137,102,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Duko Bos,,Ilca 7,36,aa,33,,228,192,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Michael Hansen,,Ilca 7,18,aa,29,,199,167,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Jeemin Ha,,Ilca 7,9,aa,15,,133,103,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Kacper Ziemiński,,Ilca 7,20,aa,9,,117,97,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Jeremy O'Connell,,Ilca 7,31,aa,28,,202,165,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Tom Burton,,Ilca 7,1,aa,3,,72,58,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Francesco Marrai,,Ilca 7,17,aa,30,,210,169,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Mitchell Kennedy,,Ilca 7,3,aa,18,,162,125,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Jean Baptiste Bernaz,,Ilca 7,23,aa,7,,101,78,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Karl-Martin Rammo,,Ilca 7,28,aa,11,,112,84,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Luke Elliott,,Ilca 7,25,aa,24,,169,138,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Andrew McKenzie,,Ilca 7,33,aa,20,,167,126,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Wannes van Laer,,Ilca 7,8,aa,12,,127,91,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Yuri Hummel,,Ilca 7,16,aa,32,,230,189,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Robert Davis,,Ilca 7,35,aa,31,,219,184,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Nick Thompson,,Ilca 7,6,aa,6,,97,68,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Sam Vandormael,,Ilca 7,26,aa,34,,234,196,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,William de Smet,,Ilca 7,38,aa,39,,271,232,Semaine Olympique Francaise De Voile 2016,Race 03,0
