Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata,Descarte
,,"Tamara Echegoyen Dominguez, Berta Betanzos Moro",,49erFX,23,aa,13,,179,151,Semaine Olympique Francaise De Voile 2015,Race 8,0
,,"Elena Christine Stoffers, Leonie Meyer",,49erFX,24,aa,8,,177,148,Semaine Olympique Francaise De Voile 2015,Race 8,0
,,"Rui Qi Cecilia Low, Kimberly Min Lim",,49erFX,18,aa,37,,376,337,Semaine Olympique Francaise De Voile 2015,Race 8,0
,,"Julia Gross, Cecilia Jonsson",,49erFX,6,aa,11,,162,140,Semaine Olympique Francaise De Voile 2015,Race 8,0
,,"Clara Scheiwiller, Violette Lemercier",,49erFX,38,aa,35,,370,330,Semaine Olympique Francaise De Voile 2015,Race 8,0
,,"Tina Lutz, Susann Beucke",,49erFX,29,aa,14,,186,154,Semaine Olympique Francaise De Voile 2015,Race 8,0
,,"Giulia Genesio, Francesca Volpi",,49erFX,36,aa,38,,396,357,Semaine Olympique Francaise De Voile 2015,Race 8,0
,,"Alex Maloney, Molly Meech",,49erFX,28,aa,7,,171,143,Semaine Olympique Francaise De Voile 2015,Race 8,0
,,"Ida Marie Baad Nielsen, Marie Thusgaard Olsen",,49erFX,19,aa,1,,114,87,Semaine Olympique Francaise De Voile 2015,Race 8,0
,,"Tess Lloyd, Caitlin Elks",,49erFX,10,aa,21,,238,198,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Alex Maloney, Molly Meech",,49erFX,16,aa,7,,171,143,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Lisa Örn, Hanna Klinga",,49erFX,17,aa,5,,162,132,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Julia Gross, Cecilia Jonsson",,49erFX,12,aa,11,,162,140,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Laura Schöfegger, Elsa Lovrek",,49erFX,19,aa,29,,300,266,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Deborah Capozzi, Maggie Shea",,49erFX,39,aa,33,,344,305,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Noora Ruskola, Camilla Cedercreutz",,49erFX,6,aa,27,,270,241,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Kate Macgregor, Mary Rook",,49erFX,38,aa,32,,332,292,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Victoria Travascio, Maria Sol Branz",,49erFX,22,aa,20,,228,197,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Ragna Agerup, Maia Agerup",,49erFX,30,aa,28,,290,250,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Martine Grael, Kahena Kunze",,49erFX,15,aa,2,,111,94,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Paola Bergamaschi, Maria Ottavia Raggio",,49erFX,18,aa,31,,317,279,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Sara Tan, Griselda Khng",,49erFX,31,aa,24,,258,218,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Olivia Price, Eliza Solly",,49erFX,14,aa,9,,174,151,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Rui Qi Cecilia Low, Kimberly Min Lim",,49erFX,35,aa,37,,376,337,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Julie Bossard, Lili Sebesi",,49erFX,2,aa,22,,244,204,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Giulia Genesio, Francesca Volpi",,49erFX,34,aa,38,,396,357,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Maiken Foght Schütt, Anne-Julie Schütt",,49erFX,25,aa,12,,167,142,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Eva-Maria Schimak, Anna Luschan",,49erFX,21,aa,39,,416,376,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Andrea Brewster, Saskia Tidey",,49erFX,23,aa,26,,268,230,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Silja Kanerva, Sinem Kurtbay",,49erFX,5,aa,19,,222,194,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Marie Roenningen, Helene Naess",,49erFX,24,aa,10,,189,159,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Tamara Echegoyen Dominguez, Berta Betanzos Moro",,49erFX,20,aa,13,,179,151,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Elena Christine Stoffers, Leonie Meyer",,49erFX,4,aa,8,,177,148,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Erin Rafuse, Dannie Boyd",,49erFX,7,aa,16,,208,175,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Sarah Steyaert, Aude Compan",,49erFX,9,aa,6,,158,133,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Kayla McComb, Mayumi Roller",,49erFX,36,aa,30,,318,278,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Helena Scutt, Paris Henken",,49erFX,33,aa,17,,214,179,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Nina Keijzer, Claire Blom",,49erFX,29,aa,15,,199,167,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Lotta Goerge, Jule Goerge",,49erFX,13,aa,18,,230,193,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Katja Salskov-Iversen, Jena Hansen",,49erFX,3,aa,4,,143,103,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Arielle Morgan, Heather Myatt",,49erFX,27,aa,34,,348,313,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Charlotte Dobson, Sophie Ainsworth",,49erFX,37,aa,23,,244,204,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Clara Scheiwiller, Violette Lemercier",,49erFX,28,aa,35,,370,330,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Tina Lutz, Susann Beucke",,49erFX,11,aa,14,,186,154,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Francesca Clapcich, Giulia Conti",,49erFX,8,aa,3,,139,99,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Ida Marie Baad Nielsen, Marie Thusgaard Olsen",,49erFX,1,aa,1,,114,87,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Anika Lorenz, Victoria Jurczok",,49erFX,26,aa,25,,259,228,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Erin Berry, Ingrid Merry",,49erFX,32,aa,36,,371,331,Semaine Olympique Francaise De Voile 2015,Race 2,0
,,"Nina Keijzer, Claire Blom",,49erFX,6,aa,15,,199,167,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Marie Roenningen, Helene Naess",,49erFX,2,aa,10,,189,159,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Katja Salskov-Iversen, Jena Hansen",,49erFX,3,aa,4,,143,103,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Silja Kanerva, Sinem Kurtbay",,49erFX,18,aa,19,,222,194,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Maiken Foght Schütt, Anne-Julie Schütt",,49erFX,22,aa,12,,167,142,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Tina Lutz, Susann Beucke",,49erFX,12,aa,14,,186,154,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Rui Qi Cecilia Low, Kimberly Min Lim",,49erFX,34,aa,37,,376,337,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Julia Gross, Cecilia Jonsson",,49erFX,11,aa,11,,162,140,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Noora Ruskola, Camilla Cedercreutz",,49erFX,29,aa,27,,270,241,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Giulia Genesio, Francesca Volpi",,49erFX,28,aa,38,,396,357,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Alex Maloney, Molly Meech",,49erFX,5,aa,7,,171,143,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Victoria Travascio, Maria Sol Branz",,49erFX,21,aa,20,,228,197,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Tess Lloyd, Caitlin Elks",,49erFX,17,aa,21,,238,198,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Francesca Clapcich, Giulia Conti",,49erFX,1,aa,3,,139,99,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Ida Marie Baad Nielsen, Marie Thusgaard Olsen",,49erFX,19,aa,1,,114,87,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Laura Schöfegger, Elsa Lovrek",,49erFX,32,aa,29,,300,266,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Helena Scutt, Paris Henken",,49erFX,4,aa,17,,214,179,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Clara Scheiwiller, Violette Lemercier",,49erFX,26,aa,35,,370,330,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Martine Grael, Kahena Kunze",,49erFX,10,aa,2,,111,94,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Lotta Goerge, Jule Goerge",,49erFX,23,aa,18,,230,193,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Elena Christine Stoffers, Leonie Meyer",,49erFX,9,aa,8,,177,148,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Paola Bergamaschi, Maria Ottavia Raggio",,49erFX,31,aa,31,,317,279,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Kayla McComb, Mayumi Roller",,49erFX,33,aa,30,,318,278,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Charlotte Dobson, Sophie Ainsworth",,49erFX,16,aa,23,,244,204,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Ragna Agerup, Maia Agerup",,49erFX,40,aa,28,,290,250,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Sarah Steyaert, Aude Compan",,49erFX,7,aa,6,,158,133,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Erin Rafuse, Dannie Boyd",,49erFX,24,aa,16,,208,175,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Olivia Price, Eliza Solly",,49erFX,8,aa,9,,174,151,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Sara Tan, Griselda Khng",,49erFX,25,aa,24,,258,218,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Anika Lorenz, Victoria Jurczok",,49erFX,27,aa,25,,259,228,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Lisa Örn, Hanna Klinga",,49erFX,15,aa,5,,162,132,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Erin Berry, Ingrid Merry",,49erFX,36,aa,36,,371,331,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Eva-Maria Schimak, Anna Luschan",,49erFX,35,aa,39,,416,376,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Julie Bossard, Lili Sebesi",,49erFX,40,aa,22,,244,204,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Arielle Morgan, Heather Myatt",,49erFX,30,aa,34,,348,313,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Tamara Echegoyen Dominguez, Berta Betanzos Moro",,49erFX,13,aa,13,,179,151,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Andrea Brewster, Saskia Tidey",,49erFX,14,aa,26,,268,230,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Deborah Capozzi, Maggie Shea",,49erFX,20,aa,33,,344,305,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Kate Macgregor, Mary Rook",,49erFX,40,aa,32,,332,292,Semaine Olympique Francaise De Voile 2015,Race 11,0
,,"Martine Grael, Kahena Kunze",,49erFX,4,aa,2,,111,94,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Andrea Brewster, Saskia Tidey",,49erFX,6,aa,26,,268,230,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Katja Salskov-Iversen, Jena Hansen",,49erFX,9,aa,4,,143,103,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Rui Qi Cecilia Low, Kimberly Min Lim",,49erFX,39,aa,37,,376,337,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Anika Lorenz, Victoria Jurczok",,49erFX,29,aa,25,,259,228,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Olivia Price, Eliza Solly",,49erFX,11,aa,9,,174,151,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Kate Macgregor, Mary Rook",,49erFX,24,aa,32,,332,292,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Tamara Echegoyen Dominguez, Berta Betanzos Moro",,49erFX,19,aa,13,,179,151,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Erin Rafuse, Dannie Boyd",,49erFX,21,aa,16,,208,175,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Sara Tan, Griselda Khng",,49erFX,13,aa,24,,258,218,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Silja Kanerva, Sinem Kurtbay",,49erFX,26,aa,19,,222,194,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Julia Gross, Cecilia Jonsson",,49erFX,15,aa,11,,162,140,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Julie Bossard, Lili Sebesi",,49erFX,36,aa,22,,244,204,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Paola Bergamaschi, Maria Ottavia Raggio",,49erFX,32,aa,31,,317,279,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Marie Roenningen, Helene Naess",,49erFX,2,aa,10,,189,159,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Sarah Steyaert, Aude Compan",,49erFX,22,aa,6,,158,133,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Helena Scutt, Paris Henken",,49erFX,20,aa,17,,214,179,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Eva-Maria Schimak, Anna Luschan",,49erFX,38,aa,39,,416,376,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Tess Lloyd, Caitlin Elks",,49erFX,31,aa,21,,238,198,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Clara Scheiwiller, Violette Lemercier",,49erFX,37,aa,35,,370,330,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Elena Christine Stoffers, Leonie Meyer",,49erFX,3,aa,8,,177,148,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Kayla McComb, Mayumi Roller",,49erFX,34,aa,30,,318,278,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Lotta Goerge, Jule Goerge",,49erFX,5,aa,18,,230,193,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Ragna Agerup, Maia Agerup",,49erFX,16,aa,28,,290,250,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Ida Marie Baad Nielsen, Marie Thusgaard Olsen",,49erFX,8,aa,1,,114,87,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Tina Lutz, Susann Beucke",,49erFX,10,aa,14,,186,154,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Arielle Morgan, Heather Myatt",,49erFX,23,aa,34,,348,313,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Laura Schöfegger, Elsa Lovrek",,49erFX,33,aa,29,,300,266,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Giulia Genesio, Francesca Volpi",,49erFX,30,aa,38,,396,357,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Maiken Foght Schütt, Anne-Julie Schütt",,49erFX,12,aa,12,,167,142,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Alex Maloney, Molly Meech",,49erFX,18,aa,7,,171,143,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Charlotte Dobson, Sophie Ainsworth",,49erFX,7,aa,23,,244,204,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Erin Berry, Ingrid Merry",,49erFX,35,aa,36,,371,331,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Noora Ruskola, Camilla Cedercreutz",,49erFX,28,aa,27,,270,241,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Lisa Örn, Hanna Klinga",,49erFX,14,aa,5,,162,132,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Victoria Travascio, Maria Sol Branz",,49erFX,27,aa,20,,228,197,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Francesca Clapcich, Giulia Conti",,49erFX,17,aa,3,,139,99,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Nina Keijzer, Claire Blom",,49erFX,1,aa,15,,199,167,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Deborah Capozzi, Maggie Shea",,49erFX,25,aa,33,,344,305,Semaine Olympique Francaise De Voile 2015,Race 9,0
,,"Arielle Morgan, Heather Myatt",,49erFX,33,aa,34,,348,313,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Helena Scutt, Paris Henken",,49erFX,8,aa,17,,214,179,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Lotta Goerge, Jule Goerge",,49erFX,15,aa,18,,230,193,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Kayla McComb, Mayumi Roller",,49erFX,29,aa,30,,318,278,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Sara Tan, Griselda Khng",,49erFX,31,aa,24,,258,218,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Martine Grael, Kahena Kunze",,49erFX,7,aa,2,,111,94,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Alex Maloney, Molly Meech",,49erFX,9,aa,7,,171,143,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Kate Macgregor, Mary Rook",,49erFX,32,aa,32,,332,292,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Charlotte Dobson, Sophie Ainsworth",,49erFX,11,aa,23,,244,204,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Silja Kanerva, Sinem Kurtbay",,49erFX,19,aa,19,,222,194,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Ida Marie Baad Nielsen, Marie Thusgaard Olsen",,49erFX,6,aa,1,,114,87,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Tess Lloyd, Caitlin Elks",,49erFX,26,aa,21,,238,198,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Laura Schöfegger, Elsa Lovrek",,49erFX,34,aa,29,,300,266,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Anika Lorenz, Victoria Jurczok",,49erFX,22,aa,25,,259,228,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Maiken Foght Schütt, Anne-Julie Schütt",,49erFX,10,aa,12,,167,142,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Andrea Brewster, Saskia Tidey",,49erFX,13,aa,26,,268,230,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Paola Bergamaschi, Maria Ottavia Raggio",,49erFX,37,aa,31,,317,279,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Tina Lutz, Susann Beucke",,49erFX,4,aa,14,,186,154,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Julia Gross, Cecilia Jonsson",,49erFX,14,aa,11,,162,140,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Noora Ruskola, Camilla Cedercreutz",,49erFX,23,aa,27,,270,241,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Julie Bossard, Lili Sebesi",,49erFX,17,aa,22,,244,204,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Tamara Echegoyen Dominguez, Berta Betanzos Moro",,49erFX,2,aa,13,,179,151,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Victoria Travascio, Maria Sol Branz",,49erFX,16,aa,20,,228,197,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Elena Christine Stoffers, Leonie Meyer",,49erFX,5,aa,8,,177,148,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Lisa Örn, Hanna Klinga",,49erFX,30,aa,5,,162,132,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Nina Keijzer, Claire Blom",,49erFX,18,aa,15,,199,167,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Sarah Steyaert, Aude Compan",,49erFX,25,aa,6,,158,133,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Erin Berry, Ingrid Merry",,49erFX,27,aa,36,,371,331,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Giulia Genesio, Francesca Volpi",,49erFX,38,aa,38,,396,357,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Marie Roenningen, Helene Naess",,49erFX,20,aa,10,,189,159,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Rui Qi Cecilia Low, Kimberly Min Lim",,49erFX,35,aa,37,,376,337,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Olivia Price, Eliza Solly",,49erFX,12,aa,9,,174,151,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Katja Salskov-Iversen, Jena Hansen",,49erFX,3,aa,4,,143,103,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Clara Scheiwiller, Violette Lemercier",,49erFX,28,aa,35,,370,330,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Erin Rafuse, Dannie Boyd",,49erFX,21,aa,16,,208,175,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Francesca Clapcich, Giulia Conti",,49erFX,1,aa,3,,139,99,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Ragna Agerup, Maia Agerup",,49erFX,36,aa,28,,290,250,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Deborah Capozzi, Maggie Shea",,49erFX,24,aa,33,,344,305,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Eva-Maria Schimak, Anna Luschan",,49erFX,40,aa,39,,416,376,Semaine Olympique Francaise De Voile 2015,Race 6,0
,,"Eva-Maria Schimak, Anna Luschan",,49erFX,33,aa,39,,416,376,Semaine Olympique Francaise De Voile 2015,Race 12,0
