Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata,Descarte
,,Cédric Baker,,Formula Kite Masc.,18,aa,71,,153.0,108.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Guy Bridge,,Formula Kite Masc.,3,aa,19,,257.0,196.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Martin Dolenc,,Formula Kite Masc.,6,aa,11,,157.0,111.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Dan Self,,Formula Kite Masc.,32,aa,88,,221.0,153.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Kameron Alexandros Maramenidis,,Formula Kite Masc.,7,aa,22,,294.0,210.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Adam Keaton,,Formula Kite Masc.,26,aa,77,,199.0,133.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Paul Labordère,,Formula Kite Masc.,13,aa,44,,131.0,80.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Sam Aben,,Formula Kite Masc.,15,aa,42,,139.0,76.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Anton Pariente,,Formula Kite Masc.,26,aa,83,,209.0,141.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Jacobo Espi Vano,,Formula Kite Masc.,17,aa,61,,131.0,80.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Logan Sutherland,,Formula Kite Masc.,23,aa,64,,133.0,85.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Maximilian Maeder,,Formula Kite Masc.,1,aa,2,,84.0,42.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,VASILEIOS LIVAS,,Formula Kite Masc.,28,aa,80,,202.0,138.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Yanyin Wu,,Formula Kite Masc.,14,aa,51,,138.0,93.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Jannis Maus,,Formula Kite Masc.,3,aa,10,,142.0,98.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Cheng Zheng,,Formula Kite Masc.,24,aa,79,,193.0,133.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Giorgio Caiozzi,,Formula Kite Masc.,32,aa,91,,268.0,200.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Dor Zarka,,Formula Kite Masc.,10,aa,21,,257.0,202.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Adam Farrington,,Formula Kite Masc.,21,aa,63,,138.0,83.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Lorenzo Boschetti,,Formula Kite Masc.,3,aa,5,,140.0,87.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Bernat Cortes Bolea,,Formula Kite Masc.,11,aa,34,,88.0,56.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Riccardo Pianosi,,Formula Kite Masc.,5,aa,28,,87.0,23.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Yael Paz,,Formula Kite Masc.,21,aa,59,,103.0,62.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Alexander Ehlen,,Formula Kite Masc.,8,aa,6,,160.0,93.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Markus Edegran,,Formula Kite Masc.,4,aa,7,,149.0,105.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Marcin Kroczak,,Formula Kite Masc.,25,aa,68,,153.0,103.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Karl Maeder,,Formula Kite Masc.,18,aa,52,,154.0,98.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Ulysse Dereeper,,Formula Kite Masc.,13,aa,33,,101.0,54.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Toni Vodisek,,Formula Kite Masc.,1,aa,15,,219.0,143.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Arthur Brown,,Formula Kite Masc.,14,aa,45,,129.0,81.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Titouan CHINOT,,Formula Kite Masc.,22,aa,69,,164.0,107.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Federico Aguilar,,Formula Kite Masc.,27,aa,67,,162.0,103.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Valentin Bontus,,Formula Kite Masc.,6,aa,14,,215.0,139.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Lucas Pes Fonseca,,Formula Kite Masc.,8,aa,23,,290.0,216.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Tomas Pires de Lima,,Formula Kite Masc.,20,aa,43,,119.0,77.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Enzo Perez,,Formula Kite Masc.,16,aa,46,,128.0,86.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Tiger Tyson,,Formula Kite Masc.,11,aa,31,,85.0,42.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Qibin Huang,,Formula Kite Masc.,32,aa,30,,105.0,41.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Sarp Can  Bilgili,,Formula Kite Masc.,28,aa,76,,187.0,127.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Axel Mazella,,Formula Kite Masc.,2,aa,1,,70.0,38.0,Semaine Olympique Francaise De Voile 2023,2Q,0
,,Nicolas Parlier,,Formula Kite Masc.,20,aa,16,,226.0,168.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Piotr Szymiec,,Formula Kite Masc.,5,aa,62,,126.0,81.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Casey Brown,,Formula Kite Masc.,3,aa,70,,172.0,108.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Sam Aben,,Formula Kite Masc.,31,aa,42,,139.0,76.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Adam Keaton,,Formula Kite Masc.,8,aa,77,,199.0,133.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Chitresh Tatha,,Formula Kite Masc.,25,aa,86,,209.0,149.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Gilberto di Fiore,,Formula Kite Masc.,36,aa,91,,268.0,200.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Matthew Beck,,Formula Kite Masc.,10,aa,65,,143.0,91.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Pedro Afonso,,Formula Kite Masc.,27,aa,72,,,,Semaine Olympique Francaise De Voile 2023,8F,0
,,Arthur LHEZ,,Formula Kite Masc.,8,aa,38,,90.0,62.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Kai Calder,,Formula Kite Masc.,12,aa,20,,262.0,198.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Hector Paturau,,Formula Kite Masc.,10,aa,39,,122.0,69.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Federico Aguilar,,Formula Kite Masc.,14,aa,67,,162.0,103.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Dan Self,,Formula Kite Masc.,18,aa,88,,221.0,153.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Alejandro Climent,,Formula Kite Masc.,24,aa,26,,322.0,238.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Carlos Espí Blat ,,Formula Kite Masc.,21,aa,81,,204.0,140.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Jacobo Espi Vano,,Formula Kite Masc.,6,aa,61,,131.0,80.0,Semaine Olympique Francaise De Voile 2023,8F,0
,,Axel Mazella,,Formula Kite Masc.,2,aa,1,,70.0,38.0,Semaine Olympique Francaise De Voile 2023,8F,0
