Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata,Descarte
,,"Laura Schöfegger, Elsa Lovrek",,49erFX,23,aa,15,,162,139,Semaine Olympique Francaise De Voile 2016,Race 12,0
,,"Caitlin Elks, Tess Lloyd",,49erFX,13,aa,16,,164,141,Semaine Olympique Francaise De Voile 2016,Race 12,0
,,"Francesca Clapcich, Giulia Conti",,49erFX,11,aa,6,,105,90,Semaine Olympique Francaise De Voile 2016,Race 12,0
,,"Sarah Steyaert, Aude Compan",,49erFX,1,aa,5,,104,85,Semaine Olympique Francaise De Voile 2016,Race 12,0
,,"Molly Meech, Alex Maloney",,49erFX,4,aa,9,,132,110,Semaine Olympique Francaise De Voile 2016,Race 12,0
,,"Hanna Klinga, Lisa Örn",,49erFX,3,aa,1,,96,72,Semaine Olympique Francaise De Voile 2016,Race 12,0
,,"Katja Salskov-Iversen, Jena Hansen",,49erFX,2,aa,3,,92,75,Semaine Olympique Francaise De Voile 2016,Race 12,0
,,"Griselda Khng, Sara Tan",,49erFX,6,aa,11,,149,129,Semaine Olympique Francaise De Voile 2016,Race 12,0
,,"Noora Ruskola, Camilla Cedercreutz",,49erFX,15,aa,13,,159,138,Semaine Olympique Francaise De Voile 2016,Race 12,0
,,"Kahena Kunze, Martine Grael",,49erFX,5,aa,2,,87,74,Semaine Olympique Francaise De Voile 2016,Race 12,0
,,"Erica Dawson, Ellie Copeland",,49erFX,18,aa,17,,177,152,Semaine Olympique Francaise De Voile 2016,Race 12,0
,,"Helene Naess, Marie Roenningen",,49erFX,12,aa,14,,163,138,Semaine Olympique Francaise De Voile 2016,Race 12,0
,,"Maria Ottavia Raggio, Paola Bergamaschi",,49erFX,22,aa,19,,184,161,Semaine Olympique Francaise De Voile 2016,Race 12,0
,,"Nina Keijzer, Claire Blom",,49erFX,16,aa,12,,158,135,Semaine Olympique Francaise De Voile 2016,Race 12,0
,,"Annette Duetz, Annemiek Bekkering",,49erFX,9,aa,4,,94,77,Semaine Olympique Francaise De Voile 2016,Race 12,0
,,"Cecilia Jonsson, Julia Gross",,49erFX,7,aa,7,,125,107,Semaine Olympique Francaise De Voile 2016,Race 12,0
,,"Saskia Tidey, Andrea Brewster",,49erFX,8,aa,21,,204,179,Semaine Olympique Francaise De Voile 2016,Race 12,0
,,"Albane Dubois, Lili Sebesi",,49erFX,24,aa,22,,232,207,Semaine Olympique Francaise De Voile 2016,Race 12,0
,,"Silja Kanerva, Sinem Kurtbay",,49erFX,17,aa,18,,179,156,Semaine Olympique Francaise De Voile 2016,Race 12,0
,,"Kimberly Min Lim, Rui Qi Cecilia Low",,49erFX,10,aa,8,,129,108,Semaine Olympique Francaise De Voile 2016,Race 12,0
,,"Nina Curtis, Haylee Outteridge",,49erFX,14,aa,20,,189,166,Semaine Olympique Francaise De Voile 2016,Race 12,0
,,"Charlotte Heijstek, Jeske Kisters",,49erFX,21,aa,24,,248,223,Semaine Olympique Francaise De Voile 2016,Race 12,0
,,"Olivia Price, Eliza Solly",,49erFX,20,aa,23,,235,211,Semaine Olympique Francaise De Voile 2016,Race 09,0
,,"Saskia Tidey, Andrea Brewster",,49erFX,16,aa,21,,204,179,Semaine Olympique Francaise De Voile 2016,Race 09,0
,,"Maria Ottavia Raggio, Paola Bergamaschi",,49erFX,19,aa,19,,184,161,Semaine Olympique Francaise De Voile 2016,Race 09,0
,,"Annette Duetz, Annemiek Bekkering",,49erFX,2,aa,4,,94,77,Semaine Olympique Francaise De Voile 2016,Race 09,0
,,"Noora Ruskola, Camilla Cedercreutz",,49erFX,14,aa,13,,159,138,Semaine Olympique Francaise De Voile 2016,Race 09,0
,,"Francesca Clapcich, Giulia Conti",,49erFX,7,aa,6,,105,90,Semaine Olympique Francaise De Voile 2016,Race 09,0
,,"Charlotte Heijstek, Jeske Kisters",,49erFX,22,aa,24,,248,223,Semaine Olympique Francaise De Voile 2016,Race 09,0
,,"Silja Kanerva, Sinem Kurtbay",,49erFX,6,aa,18,,179,156,Semaine Olympique Francaise De Voile 2016,Race 09,0
,,"Kahena Kunze, Martine Grael",,49erFX,1,aa,2,,87,74,Semaine Olympique Francaise De Voile 2016,Race 09,0
,,"Hanna Klinga, Lisa Örn",,49erFX,9,aa,1,,96,72,Semaine Olympique Francaise De Voile 2016,Race 09,0
,,"Kimberly Min Lim, Rui Qi Cecilia Low",,49erFX,4,aa,8,,129,108,Semaine Olympique Francaise De Voile 2016,Race 09,0
,,"Caitlin Elks, Tess Lloyd",,49erFX,13,aa,16,,164,141,Semaine Olympique Francaise De Voile 2016,Race 09,0
,,"Molly Meech, Alex Maloney",,49erFX,15,aa,9,,132,110,Semaine Olympique Francaise De Voile 2016,Race 09,0
,,"Erica Dawson, Ellie Copeland",,49erFX,25,aa,17,,177,152,Semaine Olympique Francaise De Voile 2016,Race 09,0
,,"Helene Naess, Marie Roenningen",,49erFX,10,aa,14,,163,138,Semaine Olympique Francaise De Voile 2016,Race 09,0
,,"Nina Keijzer, Claire Blom",,49erFX,3,aa,12,,158,135,Semaine Olympique Francaise De Voile 2016,Race 09,0
,,"Griselda Khng, Sara Tan",,49erFX,12,aa,11,,149,129,Semaine Olympique Francaise De Voile 2016,Race 09,0
,,"Sarah Steyaert, Aude Compan",,49erFX,11,aa,5,,104,85,Semaine Olympique Francaise De Voile 2016,Race 09,0
,,"Laura Schöfegger, Elsa Lovrek",,49erFX,18,aa,15,,162,139,Semaine Olympique Francaise De Voile 2016,Race 09,0
,,"Katja Salskov-Iversen, Jena Hansen",,49erFX,8,aa,3,,92,75,Semaine Olympique Francaise De Voile 2016,Race 09,0
,,"Nina Curtis, Haylee Outteridge",,49erFX,21,aa,20,,189,166,Semaine Olympique Francaise De Voile 2016,Race 09,0
,,"Anika Lorenz, Victoria Jurczok",,49erFX,17,aa,10,,153,134,Semaine Olympique Francaise De Voile 2016,Race 09,0
,,"Cecilia Jonsson, Julia Gross",,49erFX,5,aa,7,,125,107,Semaine Olympique Francaise De Voile 2016,Race 09,0
,,"Albane Dubois, Lili Sebesi",,49erFX,25,aa,22,,232,207,Semaine Olympique Francaise De Voile 2016,Race 09,0
,,"Saskia Tidey, Andrea Brewster",,49erFX,8,aa,21,,204,179,Semaine Olympique Francaise De Voile 2016,Race 10,0
,,"Erica Dawson, Ellie Copeland",,49erFX,16,aa,17,,177,152,Semaine Olympique Francaise De Voile 2016,Race 10,0
,,"Annette Duetz, Annemiek Bekkering",,49erFX,17,aa,4,,94,77,Semaine Olympique Francaise De Voile 2016,Race 10,0
,,"Kahena Kunze, Martine Grael",,49erFX,3,aa,2,,87,74,Semaine Olympique Francaise De Voile 2016,Race 10,0
,,"Charlotte Heijstek, Jeske Kisters",,49erFX,25,aa,24,,248,223,Semaine Olympique Francaise De Voile 2016,Race 10,0
,,"Hanna Klinga, Lisa Örn",,49erFX,12,aa,1,,96,72,Semaine Olympique Francaise De Voile 2016,Race 10,0
,,"Noora Ruskola, Camilla Cedercreutz",,49erFX,18,aa,13,,159,138,Semaine Olympique Francaise De Voile 2016,Race 10,0
,,"Helene Naess, Marie Roenningen",,49erFX,9,aa,14,,163,138,Semaine Olympique Francaise De Voile 2016,Race 10,0
,,"Albane Dubois, Lili Sebesi",,49erFX,20,aa,22,,232,207,Semaine Olympique Francaise De Voile 2016,Race 10,0
,,"Sarah Steyaert, Aude Compan",,49erFX,10,aa,5,,104,85,Semaine Olympique Francaise De Voile 2016,Race 10,0
,,"Nina Keijzer, Claire Blom",,49erFX,11,aa,12,,158,135,Semaine Olympique Francaise De Voile 2016,Race 10,0
,,"Caitlin Elks, Tess Lloyd",,49erFX,13,aa,16,,164,141,Semaine Olympique Francaise De Voile 2016,Race 10,0
,,"Nina Curtis, Haylee Outteridge",,49erFX,21,aa,20,,189,166,Semaine Olympique Francaise De Voile 2016,Race 10,0
,,"Anika Lorenz, Victoria Jurczok",,49erFX,19,aa,10,,153,134,Semaine Olympique Francaise De Voile 2016,Race 10,0
,,"Cecilia Jonsson, Julia Gross",,49erFX,2,aa,7,,125,107,Semaine Olympique Francaise De Voile 2016,Race 10,0
,,"Maria Ottavia Raggio, Paola Bergamaschi",,49erFX,5,aa,19,,184,161,Semaine Olympique Francaise De Voile 2016,Race 10,0
,,"Olivia Price, Eliza Solly",,49erFX,22,aa,23,,235,211,Semaine Olympique Francaise De Voile 2016,Race 10,0
,,"Silja Kanerva, Sinem Kurtbay",,49erFX,23,aa,18,,179,156,Semaine Olympique Francaise De Voile 2016,Race 10,0
,,"Francesca Clapcich, Giulia Conti",,49erFX,7,aa,6,,105,90,Semaine Olympique Francaise De Voile 2016,Race 10,0
,,"Laura Schöfegger, Elsa Lovrek",,49erFX,1,aa,15,,162,139,Semaine Olympique Francaise De Voile 2016,Race 10,0
,,"Molly Meech, Alex Maloney",,49erFX,15,aa,9,,132,110,Semaine Olympique Francaise De Voile 2016,Race 10,0
,,"Griselda Khng, Sara Tan",,49erFX,6,aa,11,,149,129,Semaine Olympique Francaise De Voile 2016,Race 10,0
,,"Katja Salskov-Iversen, Jena Hansen",,49erFX,14,aa,3,,92,75,Semaine Olympique Francaise De Voile 2016,Race 10,0
,,"Kimberly Min Lim, Rui Qi Cecilia Low",,49erFX,4,aa,8,,129,108,Semaine Olympique Francaise De Voile 2016,Race 10,0
,,"Helene Naess, Marie Roenningen",,49erFX,8,aa,14,,163,138,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,"Cecilia Jonsson, Julia Gross",,49erFX,9,aa,7,,125,107,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,"Sarah Steyaert, Aude Compan",,49erFX,16,aa,5,,104,85,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,"Saskia Tidey, Andrea Brewster",,49erFX,18,aa,21,,204,179,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,"Olivia Price, Eliza Solly",,49erFX,22,aa,23,,235,211,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,"Laura Schöfegger, Elsa Lovrek",,49erFX,13,aa,15,,162,139,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,"Anika Lorenz, Victoria Jurczok",,49erFX,5,aa,10,,153,134,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,"Maria Ottavia Raggio, Paola Bergamaschi",,49erFX,17,aa,19,,184,161,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,"Francesca Clapcich, Giulia Conti",,49erFX,15,aa,6,,105,90,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,"Noora Ruskola, Camilla Cedercreutz",,49erFX,2,aa,13,,159,138,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,"Albane Dubois, Lili Sebesi",,49erFX,24,aa,22,,232,207,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,"Nina Curtis, Haylee Outteridge",,49erFX,12,aa,20,,189,166,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,"Kahena Kunze, Martine Grael",,49erFX,1,aa,2,,87,74,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,"Kimberly Min Lim, Rui Qi Cecilia Low",,49erFX,19,aa,8,,129,108,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,"Charlotte Heijstek, Jeske Kisters",,49erFX,21,aa,24,,248,223,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,"Molly Meech, Alex Maloney",,49erFX,10,aa,9,,132,110,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,"Annette Duetz, Annemiek Bekkering",,49erFX,6,aa,4,,94,77,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,"Silja Kanerva, Sinem Kurtbay",,49erFX,14,aa,18,,179,156,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,"Caitlin Elks, Tess Lloyd",,49erFX,20,aa,16,,164,141,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,"Katja Salskov-Iversen, Jena Hansen",,49erFX,7,aa,3,,92,75,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,"Erica Dawson, Ellie Copeland",,49erFX,4,aa,17,,177,152,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,"Hanna Klinga, Lisa Örn",,49erFX,3,aa,1,,96,72,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,"Griselda Khng, Sara Tan",,49erFX,11,aa,11,,149,129,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,"Nina Keijzer, Claire Blom",,49erFX,23,aa,12,,158,135,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,"Albane Dubois, Lili Sebesi",,49erFX,21,aa,22,,232,207,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,"Annette Duetz, Annemiek Bekkering",,49erFX,6,aa,4,,94,77,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,"Kimberly Min Lim, Rui Qi Cecilia Low",,49erFX,1,aa,8,,129,108,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,"Molly Meech, Alex Maloney",,49erFX,22,aa,9,,132,110,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,"Silja Kanerva, Sinem Kurtbay",,49erFX,13,aa,18,,179,156,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,"Anika Lorenz, Victoria Jurczok",,49erFX,10,aa,10,,153,134,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,"Nina Keijzer, Claire Blom",,49erFX,16,aa,12,,158,135,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,"Francesca Clapcich, Giulia Conti",,49erFX,7,aa,6,,105,90,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,"Hanna Klinga, Lisa Örn",,49erFX,2,aa,1,,96,72,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,"Olivia Price, Eliza Solly",,49erFX,20,aa,23,,235,211,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,"Griselda Khng, Sara Tan",,49erFX,17,aa,11,,149,129,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,"Erica Dawson, Ellie Copeland",,49erFX,14,aa,17,,177,152,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,"Sarah Steyaert, Aude Compan",,49erFX,4,aa,5,,104,85,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,"Cecilia Jonsson, Julia Gross",,49erFX,18,aa,7,,125,107,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,"Caitlin Elks, Tess Lloyd",,49erFX,15,aa,16,,164,141,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,"Kahena Kunze, Martine Grael",,49erFX,8,aa,2,,87,74,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,"Laura Schöfegger, Elsa Lovrek",,49erFX,3,aa,15,,162,139,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,"Maria Ottavia Raggio, Paola Bergamaschi",,49erFX,12,aa,19,,184,161,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,"Saskia Tidey, Andrea Brewster",,49erFX,24,aa,21,,204,179,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,"Katja Salskov-Iversen, Jena Hansen",,49erFX,5,aa,3,,92,75,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,"Noora Ruskola, Camilla Cedercreutz",,49erFX,11,aa,13,,159,138,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,"Helene Naess, Marie Roenningen",,49erFX,9,aa,14,,163,138,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,"Charlotte Heijstek, Jeske Kisters",,49erFX,23,aa,24,,248,223,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,"Nina Curtis, Haylee Outteridge",,49erFX,19,aa,20,,189,166,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,"Hanna Klinga, Lisa Örn",,49erFX,2,aa,1,,96,72,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,"Francesca Clapcich, Giulia Conti",,49erFX,3,aa,6,,105,90,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,"Nina Keijzer, Claire Blom",,49erFX,18,aa,12,,158,135,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,"Charlotte Heijstek, Jeske Kisters",,49erFX,22,aa,24,,248,223,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,"Molly Meech, Alex Maloney",,49erFX,9,aa,9,,132,110,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,"Cecilia Jonsson, Julia Gross",,49erFX,12,aa,7,,125,107,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,"Kimberly Min Lim, Rui Qi Cecilia Low",,49erFX,5,aa,8,,129,108,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,"Kahena Kunze, Martine Grael",,49erFX,13,aa,2,,87,74,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,"Silja Kanerva, Sinem Kurtbay",,49erFX,16,aa,18,,179,156,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,"Griselda Khng, Sara Tan",,49erFX,11,aa,11,,149,129,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,"Erica Dawson, Ellie Copeland",,49erFX,1,aa,17,,177,152,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,"Sarah Steyaert, Aude Compan",,49erFX,4,aa,5,,104,85,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,"Noora Ruskola, Camilla Cedercreutz",,49erFX,10,aa,13,,159,138,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,"Maria Ottavia Raggio, Paola Bergamaschi",,49erFX,15,aa,19,,184,161,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,"Helene Naess, Marie Roenningen",,49erFX,25,aa,14,,163,138,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,"Saskia Tidey, Andrea Brewster",,49erFX,21,aa,21,,204,179,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,"Anika Lorenz, Victoria Jurczok",,49erFX,17,aa,10,,153,134,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,"Laura Schöfegger, Elsa Lovrek",,49erFX,7,aa,15,,162,139,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,"Nina Curtis, Haylee Outteridge",,49erFX,19,aa,20,,189,166,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,"Annette Duetz, Annemiek Bekkering",,49erFX,8,aa,4,,94,77,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,"Katja Salskov-Iversen, Jena Hansen",,49erFX,6,aa,3,,92,75,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,"Olivia Price, Eliza Solly",,49erFX,20,aa,23,,235,211,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,"Caitlin Elks, Tess Lloyd",,49erFX,14,aa,16,,164,141,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,"Albane Dubois, Lili Sebesi",,49erFX,23,aa,22,,232,207,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,"Laura Schöfegger, Elsa Lovrek",,49erFX,20,aa,15,,162,139,Semaine Olympique Francaise De Voile 2016,Race 11,0
,,"Molly Meech, Alex Maloney",,49erFX,2,aa,9,,132,110,Semaine Olympique Francaise De Voile 2016,Race 11,0
,,"Hanna Klinga, Lisa Örn",,49erFX,24,aa,1,,96,72,Semaine Olympique Francaise De Voile 2016,Race 11,0
,,"Charlotte Heijstek, Jeske Kisters",,49erFX,5,aa,24,,248,223,Semaine Olympique Francaise De Voile 2016,Race 11,0
,,"Silja Kanerva, Sinem Kurtbay",,49erFX,13,aa,18,,179,156,Semaine Olympique Francaise De Voile 2016,Race 11,0
,,"Sarah Steyaert, Aude Compan",,49erFX,6,aa,5,,104,85,Semaine Olympique Francaise De Voile 2016,Race 11,0
,,"Noora Ruskola, Camilla Cedercreutz",,49erFX,12,aa,13,,159,138,Semaine Olympique Francaise De Voile 2016,Race 11,0
,,"Nina Keijzer, Claire Blom",,49erFX,7,aa,12,,158,135,Semaine Olympique Francaise De Voile 2016,Race 11,0
,,"Erica Dawson, Ellie Copeland",,49erFX,23,aa,17,,177,152,Semaine Olympique Francaise De Voile 2016,Race 11,0
,,"Olivia Price, Eliza Solly",,49erFX,15,aa,23,,235,211,Semaine Olympique Francaise De Voile 2016,Race 11,0
,,"Albane Dubois, Lili Sebesi",,49erFX,16,aa,22,,232,207,Semaine Olympique Francaise De Voile 2016,Race 11,0
,,"Katja Salskov-Iversen, Jena Hansen",,49erFX,1,aa,3,,92,75,Semaine Olympique Francaise De Voile 2016,Race 11,0
,,"Griselda Khng, Sara Tan",,49erFX,18,aa,11,,149,129,Semaine Olympique Francaise De Voile 2016,Race 11,0
,,"Francesca Clapcich, Giulia Conti",,49erFX,3,aa,6,,105,90,Semaine Olympique Francaise De Voile 2016,Race 11,0
,,"Kimberly Min Lim, Rui Qi Cecilia Low",,49erFX,21,aa,8,,129,108,Semaine Olympique Francaise De Voile 2016,Race 11,0
,,"Helene Naess, Marie Roenningen",,49erFX,19,aa,14,,163,138,Semaine Olympique Francaise De Voile 2016,Race 11,0
,,"Nina Curtis, Haylee Outteridge",,49erFX,17,aa,20,,189,166,Semaine Olympique Francaise De Voile 2016,Race 11,0
,,"Cecilia Jonsson, Julia Gross",,49erFX,14,aa,7,,125,107,Semaine Olympique Francaise De Voile 2016,Race 11,0
,,"Maria Ottavia Raggio, Paola Bergamaschi",,49erFX,22,aa,19,,184,161,Semaine Olympique Francaise De Voile 2016,Race 11,0
,,"Anika Lorenz, Victoria Jurczok",,49erFX,4,aa,10,,153,134,Semaine Olympique Francaise De Voile 2016,Race 11,0
,,"Annette Duetz, Annemiek Bekkering",,49erFX,11,aa,4,,94,77,Semaine Olympique Francaise De Voile 2016,Race 11,0
,,"Caitlin Elks, Tess Lloyd",,49erFX,10,aa,16,,164,141,Semaine Olympique Francaise De Voile 2016,Race 11,0
,,"Kahena Kunze, Martine Grael",,49erFX,9,aa,2,,87,74,Semaine Olympique Francaise De Voile 2016,Race 11,0
,,"Saskia Tidey, Andrea Brewster",,49erFX,8,aa,21,,204,179,Semaine Olympique Francaise De Voile 2016,Race 11,0
,,"Kahena Kunze, Martine Grael",,49erFX,7,aa,2,,87,74,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,"Olivia Price, Eliza Solly",,49erFX,15,aa,23,,235,211,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,"Erica Dawson, Ellie Copeland",,49erFX,19,aa,17,,177,152,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,"Sarah Steyaert, Aude Compan",,49erFX,3,aa,5,,104,85,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,"Griselda Khng, Sara Tan",,49erFX,16,aa,11,,149,129,Semaine Olympique Francaise De Voile 2016,Race 03,0
