Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata,Descarte
,,Clara Ben-Amor Nunez,,Ilca 6,30,aa,27,,175,145,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Veronika Kozelska Fenclova,,Ilca 6,14,aa,5,,73,59,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Monika Mikkola,,Ilca 6,7,aa,19,,137,107,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Sandra Lulic,,Ilca 6,21,aa,14,,122,94,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Maité Carlier,,Ilca 6,27,aa,24,,157,129,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Joyce Floridia,,Ilca 6,22,aa,21,,139,112,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Emma Plasschaert,,Ilca 6,8,aa,16,,128,98,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Agata Barwinska,,Ilca 6,25,aa,29,,205,175,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Sara Winther,,Ilca 6,3,aa,11,,114,91,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Isabella-Anna Bertold,,Ilca 6,20,aa,18,,130,106,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Caren Niezen,,Ilca 6,23,aa,25,,154,130,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Josefin Olsson,,Ilca 6,2,aa,2,,56,42,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Maud Jayet,,Ilca 6,18,aa,7,,102,79,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Silvia Zennaro,,Ilca 6,9,aa,17,,115,99,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Lucie BEN-AMOR,,Ilca 6,30,aa,23,,152,122,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Maria Erdi,,Ilca 6,5,aa,13,,118,93,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Amelie Riou,,Ilca 6,4,aa,12,,123,93,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Tuula Tenkanen,,Ilca 6,10,aa,4,,80,59,Semaine Olympique Francaise De Voile 2016,Race 08,0
,,Pernelle Michon,,Ilca 6,6,MR,8,,108,86,Semaine Olympique Francaise De Voile 2016,Race 09 - Medal,0
,,Maud Jayet,,Ilca 6,2,MR,7,,102,79,Semaine Olympique Francaise De Voile 2016,Race 09 - Medal,0
,,Ashley Stoddart,,Ilca 6,8,MR,9,,115,88,Semaine Olympique Francaise De Voile 2016,Race 09 - Medal,0
,,Josefin Olsson,,Ilca 6,20,MR,2,,56,42,Semaine Olympique Francaise De Voile 2016,Race 09 - Medal,0
,,Alison Young,,Ilca 6,10,MR,3,,83,53,Semaine Olympique Francaise De Voile 2016,Race 09 - Medal,0
,,Evi Van Acker,,Ilca 6,18,MR,1,,51,42,Semaine Olympique Francaise De Voile 2016,Race 09 - Medal,0
,,Veronika Kozelska Fenclova,,Ilca 6,14,MR,5,,73,59,Semaine Olympique Francaise De Voile 2016,Race 09 - Medal,0
,,Anne-Marie Rindom,,Ilca 6,4,MR,6,,98,76,Semaine Olympique Francaise De Voile 2016,Race 09 - Medal,0
,,Tatiana Drozdovskaya,,Ilca 6,16,MR,10,,131,101,Semaine Olympique Francaise De Voile 2016,Race 09 - Medal,0
,,Tuula Tenkanen,,Ilca 6,12,MR,4,,80,59,Semaine Olympique Francaise De Voile 2016,Race 09 - Medal,0
,,Joyce Floridia,,Ilca 6,20,aa,21,,139,112,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Sandra Lulic,,Ilca 6,13,aa,14,,122,94,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Isabella-Anna Bertold,,Ilca 6,12,aa,18,,130,106,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Fernanda Decnop Coelho,,Ilca 6,17,aa,28,,189,159,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Tatiana Drozdovskaya,,Ilca 6,30,aa,10,,131,101,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Monika Mikkola,,Ilca 6,30,aa,19,,137,107,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Lucie BEN-AMOR,,Ilca 6,9,aa,23,,152,122,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Sara Winther,,Ilca 6,23,aa,11,,114,91,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Anne-Marie Rindom,,Ilca 6,22,aa,6,,98,76,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Josefin Olsson,,Ilca 6,2,aa,2,,56,42,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Sara Carmo,,Ilca 6,6,aa,22,,141,113,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Alison Young,,Ilca 6,30,aa,3,,83,53,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Clara Ben-Amor Nunez,,Ilca 6,21,aa,27,,175,145,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Evi Van Acker,,Ilca 6,4,aa,1,,51,42,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Veronika Kozelska Fenclova,,Ilca 6,5,aa,5,,73,59,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Pernelle Michon,,Ilca 6,19,aa,8,,108,86,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Silvia Zennaro,,Ilca 6,15,aa,17,,115,99,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Ashley Stoddart,,Ilca 6,14,aa,9,,115,88,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Maud Jayet,,Ilca 6,1,aa,7,,102,79,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Lovisa Karlsson,,Ilca 6,8,aa,20,,135,109,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Maité Carlier,,Ilca 6,18,aa,24,,157,129,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Emma Plasschaert,,Ilca 6,30,aa,16,,128,98,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Caren Niezen,,Ilca 6,10,aa,25,,154,130,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Agata Barwinska,,Ilca 6,30,aa,29,,205,175,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Marie Barrue,,Ilca 6,30,aa,26,,166,136,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Mathilde de Kerangat,,Ilca 6,3,aa,15,,120,97,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Amelie Riou,,Ilca 6,16,aa,12,,123,93,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Maria Erdi,,Ilca 6,7,aa,13,,118,93,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Tuula Tenkanen,,Ilca 6,11,aa,4,,80,59,Semaine Olympique Francaise De Voile 2016,Race 05,0
,,Fernanda Decnop Coelho,,Ilca 6,26,aa,28,,189,159,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,Marie Barrue,,Ilca 6,20,aa,26,,166,136,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,Lovisa Karlsson,,Ilca 6,8,aa,20,,135,109,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,Ashley Stoddart,,Ilca 6,11,aa,9,,115,88,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,Monika Mikkola,,Ilca 6,13,aa,19,,137,107,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,Pernelle Michon,,Ilca 6,4,aa,8,,108,86,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,Caren Niezen,,Ilca 6,17,aa,25,,154,130,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,Evi Van Acker,,Ilca 6,9,aa,1,,51,42,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,Alison Young,,Ilca 6,1,aa,3,,83,53,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,Sara Carmo,,Ilca 6,21,aa,22,,141,113,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,Veronika Kozelska Fenclova,,Ilca 6,10,aa,5,,73,59,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,Lucie BEN-AMOR,,Ilca 6,27,aa,23,,152,122,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,Emma Plasschaert,,Ilca 6,6,aa,16,,128,98,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,Joyce Floridia,,Ilca 6,19,aa,21,,139,112,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,Amelie Riou,,Ilca 6,7,aa,12,,123,93,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,Sandra Lulic,,Ilca 6,18,aa,14,,122,94,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,Josefin Olsson,,Ilca 6,3,aa,2,,56,42,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,Anne-Marie Rindom,,Ilca 6,16,aa,6,,98,76,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,Mathilde de Kerangat,,Ilca 6,15,aa,15,,120,97,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,Maria Erdi,,Ilca 6,25,aa,13,,118,93,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,Agata Barwinska,,Ilca 6,22,aa,29,,205,175,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,Tatiana Drozdovskaya,,Ilca 6,5,aa,10,,131,101,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,Silvia Zennaro,,Ilca 6,30,aa,17,,115,99,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,Sara Winther,,Ilca 6,12,aa,11,,114,91,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,Tuula Tenkanen,,Ilca 6,2,aa,4,,80,59,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,Maité Carlier,,Ilca 6,23,aa,24,,157,129,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,Isabella-Anna Bertold,,Ilca 6,24,aa,18,,130,106,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,Maud Jayet,,Ilca 6,14,aa,7,,102,79,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,Clara Ben-Amor Nunez,,Ilca 6,28,aa,27,,175,145,Semaine Olympique Francaise De Voile 2016,Race 07,0
,,Amelie Riou,,Ilca 6,30,aa,12,,123,93,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Maité Carlier,,Ilca 6,19,aa,24,,157,129,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Josefin Olsson,,Ilca 6,10,aa,2,,56,42,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Pernelle Michon,,Ilca 6,15,aa,8,,108,86,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Maria Erdi,,Ilca 6,22,aa,13,,118,93,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Sara Winther,,Ilca 6,13,aa,11,,114,91,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Lovisa Karlsson,,Ilca 6,25,aa,20,,135,109,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Tatiana Drozdovskaya,,Ilca 6,8,aa,10,,131,101,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Maud Jayet,,Ilca 6,7,aa,7,,102,79,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Alison Young,,Ilca 6,6,aa,3,,83,53,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Joyce Floridia,,Ilca 6,12,aa,21,,139,112,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Emma Plasschaert,,Ilca 6,26,aa,16,,128,98,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Lucie BEN-AMOR,,Ilca 6,18,aa,23,,152,122,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Anne-Marie Rindom,,Ilca 6,1,aa,6,,98,76,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Ashley Stoddart,,Ilca 6,5,aa,9,,115,88,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Silvia Zennaro,,Ilca 6,16,aa,17,,115,99,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Marie Barrue,,Ilca 6,9,aa,26,,166,136,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Sara Carmo,,Ilca 6,11,aa,22,,141,113,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Veronika Kozelska Fenclova,,Ilca 6,3,aa,5,,73,59,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Monika Mikkola,,Ilca 6,24,aa,19,,137,107,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Evi Van Acker,,Ilca 6,2,aa,1,,51,42,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Clara Ben-Amor Nunez,,Ilca 6,21,aa,27,,175,145,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Agata Barwinska,,Ilca 6,27,aa,29,,205,175,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Fernanda Decnop Coelho,,Ilca 6,17,aa,28,,189,159,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Isabella-Anna Bertold,,Ilca 6,14,aa,18,,130,106,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Sandra Lulic,,Ilca 6,28,aa,14,,122,94,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Caren Niezen,,Ilca 6,23,aa,25,,154,130,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Tuula Tenkanen,,Ilca 6,4,aa,4,,80,59,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Mathilde de Kerangat,,Ilca 6,20,aa,15,,120,97,Semaine Olympique Francaise De Voile 2016,Race 04,0
,,Veronika Kozelska Fenclova,,Ilca 6,9,aa,5,,73,59,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Lucie BEN-AMOR,,Ilca 6,8,aa,23,,152,122,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Maria Erdi,,Ilca 6,20,aa,13,,118,93,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Josefin Olsson,,Ilca 6,2,aa,2,,56,42,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Alison Young,,Ilca 6,22,aa,3,,83,53,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Isabella-Anna Bertold,,Ilca 6,18,aa,18,,130,106,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Lovisa Karlsson,,Ilca 6,26,aa,20,,135,109,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Pernelle Michon,,Ilca 6,6,aa,8,,108,86,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Emma Plasschaert,,Ilca 6,24,aa,16,,128,98,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Sara Winther,,Ilca 6,16,aa,11,,114,91,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Maud Jayet,,Ilca 6,5,aa,7,,102,79,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Anne-Marie Rindom,,Ilca 6,1,aa,6,,98,76,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Amelie Riou,,Ilca 6,25,aa,12,,123,93,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Marie Barrue,,Ilca 6,17,aa,26,,166,136,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Sandra Lulic,,Ilca 6,14,aa,14,,122,94,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Maité Carlier,,Ilca 6,13,aa,24,,157,129,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Sara Carmo,,Ilca 6,28,aa,22,,141,113,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Tuula Tenkanen,,Ilca 6,7,aa,4,,80,59,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Tatiana Drozdovskaya,,Ilca 6,11,aa,10,,131,101,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Joyce Floridia,,Ilca 6,4,aa,21,,139,112,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Monika Mikkola,,Ilca 6,10,aa,19,,137,107,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Caren Niezen,,Ilca 6,19,aa,25,,154,130,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Agata Barwinska,,Ilca 6,21,aa,29,,205,175,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Ashley Stoddart,,Ilca 6,27,aa,9,,115,88,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Evi Van Acker,,Ilca 6,3,aa,1,,51,42,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Mathilde de Kerangat,,Ilca 6,15,aa,15,,120,97,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Clara Ben-Amor Nunez,,Ilca 6,23,aa,27,,175,145,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Fernanda Decnop Coelho,,Ilca 6,30,aa,28,,189,159,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Silvia Zennaro,,Ilca 6,12,aa,17,,115,99,Semaine Olympique Francaise De Voile 2016,Race 03,0
,,Marie Barrue,,Ilca 6,12,aa,26,,166,136,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Anne-Marie Rindom,,Ilca 6,22,aa,6,,98,76,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Evi Van Acker,,Ilca 6,4,aa,1,,51,42,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Fernanda Decnop Coelho,,Ilca 6,27,aa,28,,189,159,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Caren Niezen,,Ilca 6,24,aa,25,,154,130,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Pernelle Michon,,Ilca 6,7,aa,8,,108,86,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Ashley Stoddart,,Ilca 6,11,aa,9,,115,88,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Lovisa Karlsson,,Ilca 6,16,aa,20,,135,109,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Monika Mikkola,,Ilca 6,19,aa,19,,137,107,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Amelie Riou,,Ilca 6,9,aa,12,,123,93,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Sara Carmo,,Ilca 6,26,aa,22,,141,113,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Mathilde de Kerangat,,Ilca 6,18,aa,15,,120,97,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Alison Young,,Ilca 6,6,aa,3,,83,53,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Veronika Kozelska Fenclova,,Ilca 6,2,aa,5,,73,59,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Maité Carlier,,Ilca 6,28,aa,24,,157,129,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Tatiana Drozdovskaya,,Ilca 6,5,aa,10,,131,101,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Tuula Tenkanen,,Ilca 6,21,aa,4,,80,59,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Emma Plasschaert,,Ilca 6,3,aa,16,,128,98,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Silvia Zennaro,,Ilca 6,8,aa,17,,115,99,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Maud Jayet,,Ilca 6,23,aa,7,,102,79,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Joyce Floridia,,Ilca 6,15,aa,21,,139,112,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Lucie BEN-AMOR,,Ilca 6,29,aa,23,,152,122,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Agata Barwinska,,Ilca 6,25,aa,29,,205,175,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Sandra Lulic,,Ilca 6,13,aa,14,,122,94,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Sara Winther,,Ilca 6,20,aa,11,,114,91,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Maria Erdi,,Ilca 6,10,aa,13,,118,93,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Josefin Olsson,,Ilca 6,1,aa,2,,56,42,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Clara Ben-Amor Nunez,,Ilca 6,14,aa,27,,175,145,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Isabella-Anna Bertold,,Ilca 6,17,aa,18,,130,106,Semaine Olympique Francaise De Voile 2016,Race 02,0
,,Sara Winther,,Ilca 6,17,aa,11,,114,91,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,Sara Carmo,,Ilca 6,7,aa,22,,141,113,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,Joyce Floridia,,Ilca 6,27,aa,21,,139,112,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,Pernelle Michon,,Ilca 6,12,aa,8,,108,86,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,Amelie Riou,,Ilca 6,3,aa,12,,123,93,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,Monika Mikkola,,Ilca 6,20,aa,19,,137,107,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,Sandra Lulic,,Ilca 6,6,aa,14,,122,94,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,Caren Niezen,,Ilca 6,19,aa,25,,154,130,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,Emma Plasschaert,,Ilca 6,5,aa,16,,128,98,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,Maité Carlier,,Ilca 6,22,aa,24,,157,129,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,Silvia Zennaro,,Ilca 6,9,aa,17,,115,99,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,Tatiana Drozdovskaya,,Ilca 6,16,aa,10,,131,101,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,Isabella-Anna Bertold,,Ilca 6,24,aa,18,,130,106,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,Ashley Stoddart,,Ilca 6,18,aa,9,,115,88,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,Tuula Tenkanen,,Ilca 6,10,aa,4,,80,59,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,Lovisa Karlsson,,Ilca 6,15,aa,20,,135,109,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,Veronika Kozelska Fenclova,,Ilca 6,4,aa,5,,73,59,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,Alison Young,,Ilca 6,2,aa,3,,83,53,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,Mathilde de Kerangat,,Ilca 6,23,aa,15,,120,97,Semaine Olympique Francaise De Voile 2016,Race 01,0
,,Fernanda Decnop Coelho,,Ilca 6,29,aa,28,,189,159,Semaine Olympique Francaise De Voile 2016,Race 01,0
