Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
,,Alexandre BOITE,,Ilca 7,28,G,47,,366,298,World Championship 2023,Race 4 Blue
,,Jonatan VADNAI,,Ilca 7,70,G,19,,252,182,World Championship 2023,Race 4 Blue
,,Arthit Mikhail ROMANYK,,Ilca 7,19,G,40,,315,258,World Championship 2023,Race 4 Blue
,,Francisco GUARAGNA RIGONAT,,Ilca 7,70,G,38,,321,251,World Championship 2023,Race 4 Blue
,,Piotr MALINOWSKI,,Ilca 7,70,G,111,,417,347,World Championship 2023,Race 2 Blue
,,Valtteri UUSITALO,,Ilca 7,3,G,31,,295,225,World Championship 2023,Race 2 Blue
,,Anastasios PANAGIOTIDIS,,Ilca 7,10,G,96,,353,283,World Championship 2023,Race 2 Blue
,,Matt WEARN,,Ilca 7,11,G,1,,148,83,World Championship 2023,Race 2 Blue
,,Leo BARRETO HASCHKE,,Ilca 7,41,G,92,,333,263,World Championship 2023,Race 2 Blue
,,Facundo Mario OLEZZA BAZAN,,Ilca 7,26,G,43,,345,275,World Championship 2023,Race 2 Blue
,,CHEN Huichao,,Ilca 7,37,G,97,,358,288,World Championship 2023,Race 2 Blue
,,Wonn Kye LEE,,Ilca 7,39,G,114,,439,382,World Championship 2023,Race 2 Blue
,,Jonatan VADNAI,,Ilca 7,24,G,19,,252,182,World Championship 2023,Race 2 Blue
,,Nikola BANJAC,,Ilca 7,57,G,121,,512,442,World Championship 2023,Race 2 Blue
,,Luke DEEGAN,,Ilca 7,23,G,89,,300,250,World Championship 2023,Race 2 Blue
,,Daniel ESCUDERO,,Ilca 7,54,G,94,,350,280,World Championship 2023,Race 2 Blue
,,Hamdi SLIMANI,,Ilca 7,65,G,136,,615,545,World Championship 2023,Race 2 Blue
,,Dimitrios PAPADIMITRIOU,,Ilca 7,16,G,50,,365,309,World Championship 2023,Race 2 Blue
,,Guthrie BRAUN,,Ilca 7,40,G,100,,354,296,World Championship 2023,Race 2 Blue
,,Renzo SANGUINETI,,Ilca 7,46,G,110,,416,346,World Championship 2023,Race 2 Blue
,,Ryan ANDERSON,,Ilca 7,8,G,66,,465,395,World Championship 2023,Race 2 Blue
,,Philip WALKENBACH,,Ilca 7,33,G,69,,490,422,World Championship 2023,Race 2 Blue
,,Wilhelm KARK,,Ilca 7,59,G,63,,416,357,World Championship 2023,Race 2 Blue
,,Aleksi TAPPER,,Ilca 7,58,G,91,,317,256,World Championship 2023,Race 2 Blue
,,Alexandre BOITE,,Ilca 7,18,G,47,,366,298,World Championship 2023,Race 2 Blue
,,Gauthier VERHULST,,Ilca 7,38,G,75,,231,178,World Championship 2023,Race 2 Blue
,,Nico NAUJOCK,,Ilca 7,34,G,81,,292,222,World Championship 2023,Race 2 Blue
,,Hermann TOMASGAARD,,Ilca 7,5,G,9,,200,156,World Championship 2023,Race 2 Blue
,,Justin BARTH,,Ilca 7,49,G,73,,216,167,World Championship 2023,Race 2 Blue
,,Eroni LEILUA,,Ilca 7,63,G,118,,465,402,World Championship 2023,Race 2 Blue
,,Pavlos KONTIDES,,Ilca 7,2,G,6,,198,128,World Championship 2023,Race 2 Blue
,,Philipp BUHL,,Ilca 7,17,G,12,,201,152,World Championship 2023,Race 2 Blue
,,Ryan LO,,Ilca 7,19,G,26,,258,205,World Championship 2023,Race 2 Blue
,,Dimitri PERONI,,Ilca 7,12,G,30,,289,219,World Championship 2023,Race 2 Blue
,,Bruno GASPIC,,Ilca 7,29,G,70,,172,116,World Championship 2023,Race 2 Blue
,,Lourenco MATEUS,,Ilca 7,48,G,80,,292,222,World Championship 2023,Race 2 Blue
,,Berkay ABAY,,Ilca 7,31,G,46,,353,284,World Championship 2023,Race 2 Blue
,,Clemente SEGUEL LACAMARA,,Ilca 7,15,G,56,,393,323,World Championship 2023,Race 2 Blue
,,Jeremy MOUTOUT,,Ilca 7,28,G,117,,466,396,World Championship 2023,Race 2 Blue
,,Joel RODRIGUEZ PEREZ,,Ilca 7,4,G,13,,202,155,World Championship 2023,Race 2 Blue
,,Thomas SAUNDERS,,Ilca 7,13,G,11,,184,150,World Championship 2023,Race 2 Blue
,,CUI Yinsheng,,Ilca 7,47,G,77,,282,212,World Championship 2023,Race 2 Blue
,,Uffe TOMASGAARD,,Ilca 7,44,G,79,,266,218,World Championship 2023,Race 2 Blue
,,Kenneth FREDERIKSEN,,Ilca 7,42,G,85,,280,234,World Championship 2023,Race 2 Blue
,,Caleb ARMIT,,Ilca 7,56,G,101,,366,310,World Championship 2023,Race 2 Blue
,,William de SMET,,Ilca 7,25,G,15,,226,156,World Championship 2023,Race 2 Blue
,,Zac LITTLEWOOD,,Ilca 7,36,G,34,,276,226,World Championship 2023,Race 2 Blue
,,Campbell PATTON,,Ilca 7,52,G,86,,289,235,World Championship 2023,Race 2 Blue
,,Maor BEN HAROSH,,Ilca 7,35,G,98,,359,289,World Championship 2023,Race 2 Blue
,,Felipe MALLMANN FRAQUELLI,,Ilca 7,62,G,115,,451,389,World Championship 2023,Race 2 Blue
,,Matteo PAULON,,Ilca 7,61,G,90,,321,251,World Championship 2023,Race 2 Blue
,,Stefano CAIAFA,,Ilca 7,66,G,131,,582,516,World Championship 2023,Race 2 Blue
,,Luke RUITENBERG,,Ilca 7,9,G,61,,403,335,World Championship 2023,Race 2 Blue
,,HUANG Yang,,Ilca 7,45,G,124,,537,469,World Championship 2023,Race 2 Blue
,,Ilija MARKOVIC,,Ilca 7,70,G,99,,366,296,World Championship 2023,Race 2 Blue
,,Johan Lundgaard SCHUBERT,,Ilca 7,7,G,32,,281,226,World Championship 2023,Race 2 Blue
,,Mohit SAINI,,Ilca 7,53,G,109,,386,330,World Championship 2023,Race 2 Blue
,,Elliot HANSON,,Ilca 7,22,G,10,,238,168,World Championship 2023,Race 2 Blue
,,Cesare BARABINO,,Ilca 7,55,G,83,,278,223,World Championship 2023,Race 2 Blue
,,Trent HARDWICK,,Ilca 7,67,G,137,,624,556,World Championship 2023,Race 2 Blue
,,Nik Aaron WILLIM,,Ilca 7,20,G,16,,209,164,World Championship 2023,Race 2 Blue
,,Niels BROEKHUIZEN,,Ilca 7,32,G,51,,382,312,World Championship 2023,Race 2 Blue
,,Filipe ANDRE,,Ilca 7,50,G,127,,566,499,World Championship 2023,Race 2 Blue
,,Sebastian KEMPE,,Ilca 7,51,G,68,,481,412,World Championship 2023,Race 2 Blue
,,Jean Baptiste BERNAZ,,Ilca 7,6,G,4,,150,113,World Championship 2023,Race 2 Blue
,,Joao ARTUR,,Ilca 7,64,G,135,,598,531,World Championship 2023,Race 2 Blue
,,Tonci STIPANOVIC,,Ilca 7,1,G,21,,255,185,World Championship 2023,Race 2 Blue
,,SEGAWA Kazumasa,,Ilca 7,30,G,54,,385,315,World Championship 2023,Race 2 Blue
,,Finn ALEXANDER,,Ilca 7,14,G,35,,281,228,World Championship 2023,Race 2 Blue
,,Nooa LAUKKANEN,,Ilca 7,21,G,28,,257,215,World Championship 2023,Race 2 Blue
,,Paul HAMEETEMAN,,Ilca 7,28,G,88,,319,249,World Championship 2023,Race 2 Blue
,,Clemens KUEBBER,,Ilca 7,60,G,116,,452,392,World Championship 2023,Race 2 Blue
,,Alexandre KOWALSKI,,Ilca 7,43,G,42,,336,273,World Championship 2023,Race 2 Blue
,,Juan Pablo CARDOZO,,Ilca 7,46,G,59,,400,330,World Championship 2023,Race 6 Gold
,,Philipp BUHL,,Ilca 7,36,G,12,,201,152,World Championship 2023,Race 6 Gold
,,Luke ELLIOTT,,Ilca 7,37,G,20,,253,183,World Championship 2023,Race 6 Gold
,,Zan Luka ZELKO,,Ilca 7,45,G,41,,319,262,World Championship 2023,Race 6 Gold
,,Pavlos KONTIDES,,Ilca 7,35,G,6,,198,128,World Championship 2023,Race 6 Gold
,,Luke RUITENBERG,,Ilca 7,47,G,61,,403,335,World Championship 2023,Race 6 Gold
,,Francisco Julio RENNA,,Ilca 7,41,G,60,,393,330,World Championship 2023,Race 6 Gold
,,Filip JURISIC,,Ilca 7,8,G,22,,244,189,World Championship 2023,Race 6 Gold
,,Ewan McMAHON,,Ilca 7,49,G,44,,329,279,World Championship 2023,Race 6 Gold
,,George GAUTREY,,Ilca 7,1,G,3,,171,101,World Championship 2023,Race 6 Gold
,,Dimitrios PAPADIMITRIOU,,Ilca 7,53,G,50,,365,309,World Championship 2023,Race 6 Gold
,,Francisco GUARAGNA RIGONAT,,Ilca 7,42,G,38,,321,251,World Championship 2023,Race 6 Gold
,,Ondrej TEPLY,,Ilca 7,65,G,64,,429,364,World Championship 2023,Race 6 Gold
,,Juan MAEGLI,,Ilca 7,27,G,25,,260,202,World Championship 2023,Race 6 Gold
,,Johan Lundgaard SCHUBERT,,Ilca 7,33,G,32,,281,226,World Championship 2023,Race 6 Gold
,,Viktor TEPLY,,Ilca 7,48,G,57,,395,325,World Championship 2023,Race 6 Gold
,,Pedro Luis FERNANDEZ GAMBOA,,Ilca 7,63,G,55,,392,322,World Championship 2023,Race 6 Gold
,,Fillah KARIM,,Ilca 7,59,G,65,,443,373,World Championship 2023,Race 6 Gold
,,Alexandre KOWALSKI,,Ilca 7,55,G,42,,336,273,World Championship 2023,Race 6 Gold
,,Thomas SAUNDERS,,Ilca 7,30,G,11,,184,150,World Championship 2023,Race 6 Gold
,,BEZY Nicholas Brian,,Ilca 7,54,G,58,,396,326,World Championship 2023,Race 6 Gold
,,Emil BENGTSON,,Ilca 7,19,G,29,,286,216,World Championship 2023,Race 6 Gold
,,Michael BECKETT,,Ilca 7,2,G,2,,166,96,World Championship 2023,Race 6 Gold
,,Theo PEYRE,,Ilca 7,52,G,67,,467,400,World Championship 2023,Race 6 Gold
,,Elliot HANSON,,Ilca 7,18,G,10,,238,168,World Championship 2023,Race 6 Gold
,,Alexandre BOITE,,Ilca 7,64,G,47,,366,298,World Championship 2023,Race 6 Gold
,,Joaquin BLANCO,,Ilca 7,9,G,8,,198,144,World Championship 2023,Race 6 Gold
,,Enrique Jose ARATHOON PACAS,,Ilca 7,43,G,52,,373,312,World Championship 2023,Race 6 Gold
,,Arthit Mikhail ROMANYK,,Ilca 7,28,G,40,,315,258,World Championship 2023,Race 6 Gold
,,Khairulnizam MOHD AFENDY,,Ilca 7,62,G,48,,371,304,World Championship 2023,Race 6 Gold
,,Yigit Yalcin CITAK,,Ilca 7,21,G,39,,324,254,World Championship 2023,Race 6 Gold
,,Jonatan VADNAI,,Ilca 7,6,G,19,,252,182,World Championship 2023,Race 6 Gold
,,Ryan LO,,Ilca 7,15,G,26,,258,205,World Championship 2023,Race 6 Gold
,,Berkay ABAY,,Ilca 7,24,G,46,,353,284,World Championship 2023,Race 6 Gold
,,Vishnu SARAVANAN,,Ilca 7,44,G,37,,291,243,World Championship 2023,Race 6 Gold
,,Kaarle TAPPER,,Ilca 7,14,G,18,,231,181,World Championship 2023,Race 6 Gold
,,Milivoj DUKIC,,Ilca 7,11,G,33,,278,226,World Championship 2023,Race 6 Gold
,,Zac LITTLEWOOD,,Ilca 7,5,G,34,,276,226,World Championship 2023,Race 6 Gold
,,Ethan McAULLAY,,Ilca 7,38,G,17,,231,180,World Championship 2023,Race 6 Gold
,,Eduardo MARQUES,,Ilca 7,22,G,24,,240,194,World Championship 2023,Race 6 Gold
,,Finn ALEXANDER,,Ilca 7,12,G,35,,281,228,World Championship 2023,Race 6 Gold
,,William de SMET,,Ilca 7,16,G,15,,226,156,World Championship 2023,Race 6 Gold
,,Facundo Mario OLEZZA BAZAN,,Ilca 7,34,G,43,,345,275,World Championship 2023,Race 6 Gold
,,Sebastian KEMPE,,Ilca 7,69,G,68,,481,412,World Championship 2023,Race 6 Gold
,,Clemente SEGUEL LACAMARA,,Ilca 7,56,G,56,,393,323,World Championship 2023,Race 6 Gold
,,Dimitri PERONI,,Ilca 7,10,G,30,,289,219,World Championship 2023,Race 6 Gold
,,Duko BOS,,Ilca 7,7,G,7,,165,131,World Championship 2023,Race 6 Gold
,,SEGAWA Kazumasa,,Ilca 7,61,G,54,,385,315,World Championship 2023,Race 6 Gold
,,Finn LYNCH,,Ilca 7,58,G,23,,261,191,World Championship 2023,Race 6 Gold
,,Luc CHEVRIER,,Ilca 7,17,G,53,,384,314,World Championship 2023,Race 6 Gold
,,Nik Aaron WILLIM,,Ilca 7,23,G,16,,209,164,World Championship 2023,Race 6 Gold
,,Joel RODRIGUEZ PEREZ,,Ilca 7,31,G,13,,202,155,World Championship 2023,Race 6 Gold
,,Niels BROEKHUIZEN,,Ilca 7,51,G,51,,382,312,World Championship 2023,Race 6 Gold
,,Matt WEARN,,Ilca 7,3,G,1,,148,83,World Championship 2023,Race 6 Gold
,,Philip WALKENBACH,,Ilca 7,68,G,69,,490,422,World Championship 2023,Race 6 Gold
,,Jean Baptiste BERNAZ,,Ilca 7,29,G,4,,150,113,World Championship 2023,Race 6 Gold
,,Just van AANHOLT,,Ilca 7,67,G,62,,405,338,World Championship 2023,Race 6 Gold
,,Benjamin VADNAI,,Ilca 7,39,G,49,,358,306,World Championship 2023,Race 6 Gold
,,Sam WHALEY,,Ilca 7,50,G,36,,305,235,World Championship 2023,Race 6 Gold
,,Wilhelm KARK,,Ilca 7,57,G,63,,416,357,World Championship 2023,Race 6 Gold
,,Thomas van OFWEGEN,,Ilca 7,40,G,45,,347,283,World Championship 2023,Race 6 Gold
,,Ryan ANDERSON,,Ilca 7,66,G,66,,465,395,World Championship 2023,Race 6 Gold
,,Valtteri UUSITALO,,Ilca 7,26,G,31,,295,225,World Championship 2023,Race 6 Gold
,,Nooa LAUKKANEN,,Ilca 7,25,G,28,,257,215,World Championship 2023,Race 6 Gold
,,Stefano PESCHIERA,,Ilca 7,20,G,14,,225,155,World Championship 2023,Race 6 Gold
,,Tonci STIPANOVIC,,Ilca 7,32,G,21,,255,185,World Championship 2023,Race 6 Gold
,,Hermann TOMASGAARD,,Ilca 7,13,G,9,,200,156,World Championship 2023,Race 6 Gold
,,Daniel WHITELEY,,Ilca 7,60,G,27,,277,207,World Championship 2023,Race 6 Gold
,,Lorenzo Brando CHIAVARINI,,Ilca 7,4,G,5,,195,125,World Championship 2023,Race 6 Gold
,,Niels BROEKHUIZEN,,Ilca 7,21,G,51,,382,312,World Championship 2023,Race 8 Gold
,,Alexandre BOITE,,Ilca 7,65,G,47,,366,298,World Championship 2023,Race 8 Gold
,,Zac LITTLEWOOD,,Ilca 7,43,G,34,,276,226,World Championship 2023,Race 8 Gold
,,Juan Pablo CARDOZO,,Ilca 7,56,G,59,,400,330,World Championship 2023,Race 8 Gold
,,Francisco GUARAGNA RIGONAT,,Ilca 7,47,G,38,,321,251,World Championship 2023,Race 8 Gold
,,George GAUTREY,,Ilca 7,26,G,3,,171,101,World Championship 2023,Race 8 Gold
,,Khairulnizam MOHD AFENDY,,Ilca 7,13,G,48,,371,304,World Championship 2023,Race 8 Gold
,,Pedro Luis FERNANDEZ GAMBOA,,Ilca 7,60,G,55,,392,322,World Championship 2023,Race 8 Gold
,,Juan MAEGLI,,Ilca 7,30,G,25,,260,202,World Championship 2023,Race 8 Gold
,,Berkay ABAY,,Ilca 7,42,G,46,,353,284,World Championship 2023,Race 8 Gold
,,Philip WALKENBACH,,Ilca 7,55,G,69,,490,422,World Championship 2023,Race 8 Gold
,,Nik Aaron WILLIM,,Ilca 7,45,G,16,,209,164,World Championship 2023,Race 8 Gold
,,BEZY Nicholas Brian,,Ilca 7,46,G,58,,396,326,World Championship 2023,Race 8 Gold
,,Sebastian KEMPE,,Ilca 7,66,G,68,,481,412,World Championship 2023,Race 8 Gold
,,Ryan LO,,Ilca 7,53,G,26,,258,205,World Championship 2023,Race 8 Gold
,,Milivoj DUKIC,,Ilca 7,41,G,33,,278,226,World Championship 2023,Race 8 Gold
,,SEGAWA Kazumasa,,Ilca 7,28,G,54,,385,315,World Championship 2023,Race 8 Gold
,,Fillah KARIM,,Ilca 7,59,G,65,,443,373,World Championship 2023,Race 8 Gold
,,Just van AANHOLT,,Ilca 7,63,G,62,,405,338,World Championship 2023,Race 8 Gold
,,Yigit Yalcin CITAK,,Ilca 7,33,G,39,,324,254,World Championship 2023,Race 8 Gold
,,Pavlos KONTIDES,,Ilca 7,3,G,6,,198,128,World Championship 2023,Race 8 Gold
,,Alexandre KOWALSKI,,Ilca 7,44,G,42,,336,273,World Championship 2023,Race 8 Gold
,,Benjamin VADNAI,,Ilca 7,52,G,49,,358,306,World Championship 2023,Race 8 Gold
,,Elliot HANSON,,Ilca 7,10,G,10,,238,168,World Championship 2023,Race 8 Gold
,,Eduardo MARQUES,,Ilca 7,37,G,24,,240,194,World Championship 2023,Race 8 Gold
,,Theo PEYRE,,Ilca 7,64,G,67,,467,400,World Championship 2023,Race 8 Gold
,,Dimitri PERONI,,Ilca 7,4,G,30,,289,219,World Championship 2023,Race 8 Gold
,,Finn LYNCH,,Ilca 7,17,G,23,,261,191,World Championship 2023,Race 8 Gold
,,Ryan ANDERSON,,Ilca 7,70,G,66,,465,395,World Championship 2023,Race 8 Gold
,,Stefano PESCHIERA,,Ilca 7,14,G,14,,225,155,World Championship 2023,Race 8 Gold
,,William de SMET,,Ilca 7,20,G,15,,226,156,World Championship 2023,Race 8 Gold
,,Wilhelm KARK,,Ilca 7,54,G,63,,416,357,World Championship 2023,Race 8 Gold
,,Nooa LAUKKANEN,,Ilca 7,39,G,28,,257,215,World Championship 2023,Race 8 Gold
,,Michael BECKETT,,Ilca 7,8,G,2,,166,96,World Championship 2023,Race 8 Gold
,,Francisco Julio RENNA,,Ilca 7,48,G,60,,393,330,World Championship 2023,Race 8 Gold
,,Sam WHALEY,,Ilca 7,29,G,36,,305,235,World Championship 2023,Race 8 Gold
,,Joaquin BLANCO,,Ilca 7,15,G,8,,198,144,World Championship 2023,Race 8 Gold
,,Arthit Mikhail ROMANYK,,Ilca 7,57,G,40,,315,258,World Championship 2023,Race 8 Gold
,,Viktor TEPLY,,Ilca 7,62,G,57,,395,325,World Championship 2023,Race 8 Gold
,,Joel RODRIGUEZ PEREZ,,Ilca 7,11,G,13,,202,155,World Championship 2023,Race 8 Gold
,,Luke RUITENBERG,,Ilca 7,51,G,61,,403,335,World Championship 2023,Race 8 Gold
,,Kaarle TAPPER,,Ilca 7,49,G,18,,231,181,World Championship 2023,Race 8 Gold
,,Filip JURISIC,,Ilca 7,27,G,22,,244,189,World Championship 2023,Race 8 Gold
,,Jean Baptiste BERNAZ,,Ilca 7,5,G,4,,150,113,World Championship 2023,Race 8 Gold
,,Luke ELLIOTT,,Ilca 7,12,G,20,,253,183,World Championship 2023,Race 8 Gold
,,Valtteri UUSITALO,,Ilca 7,70,G,31,,295,225,World Championship 2023,Race 8 Gold
,,Finn ALEXANDER,,Ilca 7,2,G,35,,281,228,World Championship 2023,Race 8 Gold
,,Hermann TOMASGAARD,,Ilca 7,22,G,9,,200,156,World Championship 2023,Race 8 Gold
,,Clemente SEGUEL LACAMARA,,Ilca 7,38,G,56,,393,323,World Championship 2023,Race 8 Gold
,,Thomas van OFWEGEN,,Ilca 7,16,G,45,,347,283,World Championship 2023,Race 8 Gold
,,Facundo Mario OLEZZA BAZAN,,Ilca 7,58,G,43,,345,275,World Championship 2023,Race 8 Gold
,,Tonci STIPANOVIC,,Ilca 7,24,G,21,,255,185,World Championship 2023,Race 8 Gold
,,Ondrej TEPLY,,Ilca 7,61,G,64,,429,364,World Championship 2023,Race 8 Gold
,,Thomas SAUNDERS,,Ilca 7,34,G,11,,184,150,World Championship 2023,Race 8 Gold
,,Johan Lundgaard SCHUBERT,,Ilca 7,9,G,32,,281,226,World Championship 2023,Race 8 Gold
,,Duko BOS,,Ilca 7,6,G,7,,165,131,World Championship 2023,Race 8 Gold
,,Luc CHEVRIER,,Ilca 7,19,G,53,,384,314,World Championship 2023,Race 8 Gold
,,Philipp BUHL,,Ilca 7,40,G,12,,201,152,World Championship 2023,Race 8 Gold
,,Dimitrios PAPADIMITRIOU,,Ilca 7,35,G,50,,365,309,World Championship 2023,Race 8 Gold
,,Emil BENGTSON,,Ilca 7,70,G,29,,286,216,World Championship 2023,Race 8 Gold
,,Vishnu SARAVANAN,,Ilca 7,31,G,37,,291,243,World Championship 2023,Race 8 Gold
,,Lorenzo Brando CHIAVARINI,,Ilca 7,1,G,5,,195,125,World Championship 2023,Race 8 Gold
,,Enrique Jose ARATHOON PACAS,,Ilca 7,18,G,52,,373,312,World Championship 2023,Race 8 Gold
,,Daniel WHITELEY,,Ilca 7,32,G,27,,277,207,World Championship 2023,Race 8 Gold
,,Matt WEARN,,Ilca 7,7,G,1,,148,83,World Championship 2023,Race 8 Gold
,,Jonatan VADNAI,,Ilca 7,25,G,19,,252,182,World Championship 2023,Race 8 Gold
,,Ethan McAULLAY,,Ilca 7,23,G,17,,231,180,World Championship 2023,Race 8 Gold
,,Ewan McMAHON,,Ilca 7,50,G,44,,329,279,World Championship 2023,Race 8 Gold
,,Zan Luka ZELKO,,Ilca 7,36,G,41,,319,262,World Championship 2023,Race 8 Gold
,,Pablo BERTRAN,,Ilca 7,50,G,130,,583,516,World Championship 2023,Race 7 Silver
,,Felipe MALLMANN FRAQUELLI,,Ilca 7,20,G,115,,451,389,World Championship 2023,Race 7 Silver
,,Martin ARUJA,,Ilca 7,52,G,133,,593,523,World Championship 2023,Race 7 Silver
,,Alessio SPADONI,,Ilca 7,70,G,129,,583,513,World Championship 2023,Race 7 Silver
,,Matteo PAULON,,Ilca 7,14,G,90,,321,251,World Championship 2023,Race 7 Silver
,,CHEN Huichao,,Ilca 7,23,G,97,,358,288,World Championship 2023,Race 7 Silver
,,Agustin VIDAL,,Ilca 7,13,G,82,,275,223,World Championship 2023,Race 7 Silver
,,Vejas STRELCIUNAS,,Ilca 7,46,G,103,,361,313,World Championship 2023,Race 7 Silver
,,Caleb ARMIT,,Ilca 7,43,G,101,,366,310,World Championship 2023,Race 7 Silver
,,Lourenco MATEUS,,Ilca 7,70,G,80,,292,222,World Championship 2023,Race 7 Silver
,,Mohit SAINI,,Ilca 7,15,G,109,,386,330,World Championship 2023,Race 7 Silver
,,James JUHASZ,,Ilca 7,33,G,104,,382,318,World Championship 2023,Race 7 Silver
,,Gerardo BENITEZ,,Ilca 7,55,G,134,,588,524,World Championship 2023,Race 7 Silver
,,Jeremy MOUTOUT,,Ilca 7,70,G,117,,466,396,World Championship 2023,Race 7 Silver
,,Kenneth FREDERIKSEN,,Ilca 7,21,G,85,,280,234,World Championship 2023,Race 7 Silver
,,Joao ARTUR,,Ilca 7,54,G,135,,598,531,World Championship 2023,Race 7 Silver
,,Maor BEN HAROSH,,Ilca 7,70,G,98,,359,289,World Championship 2023,Race 7 Silver
,,NANRI Kenji,,Ilca 7,9,G,107,,384,324,World Championship 2023,Race 7 Silver
,,Georgios PAPADAKOS,,Ilca 7,6,G,78,,271,218,World Championship 2023,Race 7 Silver
,,Jules MITCHELL,,Ilca 7,49,G,125,,553,487,World Championship 2023,Race 7 Silver
,,Trent HARDWICK,,Ilca 7,56,G,137,,624,556,World Championship 2023,Race 7 Silver
,,Gauthier VERHULST,,Ilca 7,18,G,75,,231,178,World Championship 2023,Race 7 Silver
,,Ludvig LINDQVIST,,Ilca 7,35,G,95,,330,280,World Championship 2023,Race 7 Silver
,,Ilija MARKOVIC,,Ilca 7,37,G,99,,366,296,World Championship 2023,Race 7 Silver
,,Chapman PETERSEN,,Ilca 7,4,G,76,,245,197,World Championship 2023,Race 7 Silver
,,Renzo SANGUINETI,,Ilca 7,70,G,110,,416,346,World Championship 2023,Race 7 Silver
,,Hamdi SLIMANI,,Ilca 7,48,G,136,,615,545,World Championship 2023,Race 7 Silver
,,Campbell PATTON,,Ilca 7,28,G,86,,289,235,World Championship 2023,Race 7 Silver
,,Luke DEEGAN,,Ilca 7,25,G,89,,300,250,World Championship 2023,Race 7 Silver
,,Guthrie BRAUN,,Ilca 7,24,G,100,,354,296,World Championship 2023,Race 7 Silver
,,Malcolm Benn SMITH,,Ilca 7,31,G,120,,493,433,World Championship 2023,Race 7 Silver
,,Cesare BARABINO,,Ilca 7,19,G,83,,278,223,World Championship 2023,Race 7 Silver
,,Justin BARTH,,Ilca 7,5,G,73,,216,167,World Championship 2023,Race 7 Silver
,,Radvilas JANULIONIS,,Ilca 7,44,G,119,,472,402,World Championship 2023,Race 7 Silver
,,HUANG Yang,,Ilca 7,51,G,124,,537,469,World Championship 2023,Race 7 Silver
,,Nikola BANJAC,,Ilca 7,70,G,121,,512,442,World Championship 2023,Race 7 Silver
,,Santiago SAMPAIO,,Ilca 7,7,G,74,,247,177,World Championship 2023,Race 7 Silver
,,Josep CAZADOR RIBERA,,Ilca 7,22,G,108,,395,325,World Championship 2023,Race 7 Silver
,,Paul HAMEETEMAN,,Ilca 7,70,G,88,,319,249,World Championship 2023,Race 7 Silver
,,Anastasios PANAGIOTIDIS,,Ilca 7,11,G,96,,353,283,World Championship 2023,Race 7 Silver
,,Leo BOUCHER,,Ilca 7,3,G,87,,304,248,World Championship 2023,Race 7 Silver
,,Clemens KUEBBER,,Ilca 7,47,G,116,,452,392,World Championship 2023,Race 7 Silver
,,Daniel ESCUDERO,,Ilca 7,70,G,94,,350,280,World Championship 2023,Race 7 Silver
,,Wonn Kye LEE,,Ilca 7,38,G,114,,439,382,World Championship 2023,Race 7 Silver
,,Eroni LEILUA,,Ilca 7,39,G,118,,465,402,World Championship 2023,Race 7 Silver
,,Peter RAJSKY,,Ilca 7,58,G,138,,643,573,World Championship 2023,Race 7 Silver
,,Antonios BOUGIOURIS,,Ilca 7,16,G,112,,441,371,World Championship 2023,Race 7 Silver
,,Piotr MALINOWSKI,,Ilca 7,32,G,111,,417,347,World Championship 2023,Race 7 Silver
,,Willem WIERSEMA,,Ilca 7,26,G,71,,187,138,World Championship 2023,Race 7 Silver
,,Mathieu DALE,,Ilca 7,45,G,126,,552,487,World Championship 2023,Race 7 Silver
,,Thad LETTSOME,,Ilca 7,36,G,113,,431,377,World Championship 2023,Race 7 Silver
,,CUI Yinsheng,,Ilca 7,70,G,77,,282,212,World Championship 2023,Race 7 Silver
,,Joshua HIGGINS,,Ilca 7,41,G,123,,525,460,World Championship 2023,Race 7 Silver
,,Uffe TOMASGAARD,,Ilca 7,17,G,79,,266,218,World Championship 2023,Race 7 Silver
,,Chusit PUNJAMALA,,Ilca 7,34,G,102,,382,312,World Championship 2023,Race 7 Silver
,,Bruno GASPIC,,Ilca 7,2,G,70,,172,116,World Championship 2023,Race 7 Silver
,,Adil ELAMRATI,,Ilca 7,57,G,132,,591,521,World Championship 2023,Race 7 Silver
,,Filipe ANDRE,,Ilca 7,53,G,127,,566,499,World Championship 2023,Race 7 Silver
,,Philipp Andreas GROCHTMANN,,Ilca 7,12,G,84,,290,232,World Championship 2023,Race 7 Silver
,,Karl-Martin RAMMO,,Ilca 7,70,G,128,,583,513,World Championship 2023,Race 7 Silver
,,Stefano CAIAFA,,Ilca 7,40,G,131,,582,516,World Championship 2023,Race 7 Silver
,,Martins ATILLA,,Ilca 7,29,G,122,,517,448,World Championship 2023,Race 7 Silver
,,Leo BARRETO HASCHKE,,Ilca 7,70,G,92,,333,263,World Championship 2023,Race 7 Silver
,,Bruno FONTES FERREIRA da SILVA,,Ilca 7,8,G,72,,178,139,World Championship 2023,Race 7 Silver
,,Luka ZABUKOVEC,,Ilca 7,10,G,106,,390,320,World Championship 2023,Race 7 Silver
,,Aleksi TAPPER,,Ilca 7,42,G,91,,317,256,World Championship 2023,Race 7 Silver
,,Nico NAUJOCK,,Ilca 7,1,G,81,,292,222,World Championship 2023,Race 7 Silver
,,Matias DYCK CORDOVA,,Ilca 7,30,G,93,,345,275,World Championship 2023,Race 7 Silver
