Id Resultado,Id Competidor,Nome Competidor,Id Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
,,BARROWS/HENKEN,,49er,3.0,G,9,,133.0,116.0,World Championship 2023,Race 4 Yellow
,,ALVES/ALVES,,49er,25.0,G,74,,306.0,277.0,World Championship 2023,Race 4 Yellow
,,SNOW/AGNESE,,49er,5.0,G,19,,173.0,149.0,World Championship 2023,Race 4 Yellow
,,ROBINS/HUGHES,,49er,10.0,G,48,,247.5,218.5,World Championship 2023,Race 8 Blue
,,SLOTH/CHRISTOFFERSEN,,49er,21.0,G,62,,277.0,247.0,World Championship 2023,Race 8 Blue
,,BUKSAK/WIERZBICKI,,49er,3.0,G,10,,132.0,116.0,World Championship 2023,Race 8 Blue
,,WILLIFORD/WILLIFORD,,49er,29.0,G,58,,209.0,180.0,World Championship 2023,Race 8 Blue
,,GUILFOYLE/DURCAN,,49er,12.0,G,45,,241.0,211.0,World Championship 2023,Race 8 Blue
,,FISCHER/JAUVIN,,49er,5.0,G,22,,186.0,159.0,World Championship 2023,Race 8 Blue
,,KENNISH/MARTIN,,49er,18.0,G,43,,226.0,202.0,World Championship 2023,Race 8 Blue
,,LAW/DINGEMANS,,49er,24.0,G,77,,334.0,304.0,World Championship 2023,Race 8 Blue
,,CONTESSI/CONTESSI,,49er,8.0,G,59,,212.0,187.0,World Championship 2023,Race 8 Blue
,,KIM/BAE,,49er,29.0,G,82,,376.0,346.0,World Championship 2023,Race 8 Blue
,,DUNNING-BECK/GUNN,,49er,17.0,G,23,,188.0,159.0,World Championship 2023,Race 8 Blue
,,GANZEVLES/GAST,,49er,25.0,G,65,,279.0,252.0,World Championship 2023,Race 8 Blue
,,CRIVELLI VISCONTI/CALABRO',,49er,7.0,G,18,,169.0,146.0,World Championship 2023,Race 8 Blue
,,NEEDHAM/TURNER,,49er,11.0,G,27,,141.0,125.0,World Championship 2023,Race 8 Blue
,,DOLIANITIS/GIOTOPOULOS,,49er,23.0,G,76,,331.0,302.0,World Championship 2023,Race 8 Blue
,,HASSON/HARDEE,,49er,22.0,G,69,,291.0,262.0,World Championship 2023,Race 8 Blue
,,BILDSTEIN/HUSSL,,49er,4.0,G,12,,143.0,123.0,World Championship 2023,Race 8 Blue
,,MOFFAT/WOOD,,49er,9.0,G,60,,222.0,193.0,World Championship 2023,Race 8 Blue
,,PRZYBYTEK/PIASECKI,,49er,1.0,G,7,,132.0,108.0,World Championship 2023,Race 8 Blue
,,FURUYA/TAKAYANAGI,,49er,14.0,G,46,,242.0,212.0,World Championship 2023,Race 8 Blue
,,TAKAHASHI/MORISHIMA,,49er,29.0,G,31,,176.0,147.0,World Championship 2023,Race 8 Blue
,,JONES/BARNES,,49er,16.0,G,44,,229.0,207.0,World Championship 2023,Race 8 Blue
,,DEHN-TOFTEHOJ/FUGLBJERG,,49er,19.0,G,66,,284.0,254.0,World Championship 2023,Race 8 Blue
,,COSTA/BOLINA,,49er,20.0,G,72,,299.0,270.0,World Championship 2023,Race 8 Blue
,,McHARDIE/McKENZIE,,49er,6.0,G,4,,125.0,99.0,World Championship 2023,Race 8 Blue
,,D'ORTOLI/DELPECH,,49er,13.0,G,28,,157.0,127.0,World Championship 2023,Race 8 Blue
,,DICKSON/WADDILOVE,,49er,2.0,G,14,,159.0,130.0,World Championship 2023,Race 8 Blue
,,RIEGER/HEINRICH,,49er,15.0,G,32,,178.0,148.0,World Championship 2023,Race 8 Blue
,,KOH/TAN,,49er,25.0,G,73,,300.0,271.0,World Championship 2023,Race 2 Blue
,,ALVES/ALVES,,49er,19.0,G,74,,306.0,277.0,World Championship 2023,Race 2 Blue
,,LAW/DINGEMANS,,49er,27.0,G,77,,334.0,304.0,World Championship 2023,Race 2 Blue
,,CRIVELLI VISCONTI/CALABRO',,49er,6.0,G,18,,169.0,146.0,World Championship 2023,Race 2 Blue
,,COLLEY/CONNOR,,49er,11.0,G,30,,166.0,136.0,World Championship 2023,Race 2 Blue
,,SHIMAKURA/KAMISONODA,,49er,21.0,G,80,,353.0,323.0,World Championship 2023,Race 2 Blue
,,SOFFIATTI GRAEL/SILVA SIMOES,,49er,9.0,G,56,,203.0,174.0,World Championship 2023,Race 2 Blue
,,WELLS/VENNIS-OZANNE,,49er,14.0,G,36,,204.0,176.0,World Championship 2023,Race 2 Blue
,,CUNICH/DAVEY,,49er,12.0,G,49,,260.0,230.0,World Championship 2023,Race 2 Blue
,,FURUYA/TAKAYANAGI,,49er,8.0,G,46,,242.0,212.0,World Championship 2023,Race 2 Blue
,,WANG/QI,,49er,3.0,G,39,,210.5,181.5,World Championship 2023,Race 2 Blue
,,BILDSTEIN/HUSSL,,49er,15.0,G,12,,143.0,123.0,World Championship 2023,Race 2 Blue
,,WEN/LIU,,49er,18.0,G,26,,136.0,118.0,World Championship 2023,Race 2 Blue
,,FISCHER/PEQUIN,,49er,29.0,G,13,,156.0,127.0,World Championship 2023,Race 2 Blue
,,JONES/BARNES,,49er,13.0,G,44,,229.0,207.0,World Championship 2023,Race 2 Blue
,,SCHNEITER/de PLANTA,,49er,4.0,G,2,,116.0,91.0,World Championship 2023,Race 2 Blue
,,THAKUR/RANGAD,,49er,26.0,G,75,,318.0,288.0,World Championship 2023,Race 2 Blue
,,GANZEVLES/GAST,,49er,24.0,G,65,,279.0,252.0,World Championship 2023,Race 2 Blue
,,BOTIN le CHEVER/TRITTEL PAUL F,,49er,1.0,G,3,,117.8,91.8,World Championship 2023,Race 2 Blue
,,TAKAHASHI/MORISHIMA,,49er,22.0,G,31,,176.0,147.0,World Championship 2023,Race 2 Blue
,,PRETTNER/FLACHBERGER,,49er,10.0,G,33,,184.0,154.0,World Championship 2023,Race 2 Blue
,,RUAL/AMOROS,,49er,17.0,G,20,,179.0,153.0,World Championship 2023,Race 2 Blue
,,FANTELA/FANTELA,,49er,2.0,G,8,,135.0,109.0,World Championship 2023,Race 2 Blue
,,NEEDHAM/TURNER,,49er,16.0,G,27,,141.0,125.0,World Championship 2023,Race 2 Blue
,,WESTERLIND/ARONSSON,,49er,20.0,G,71,,299.0,270.0,World Championship 2023,Race 2 Blue
,,GRUMMETT/JONES,,49er,7.0,G,51,,259.0,233.0,World Championship 2023,Race 2 Blue
,,BERTHET/NILSEN,,49er,23.0,G,79,,350.0,320.0,World Championship 2023,Race 2 Blue
,,ROBINS/HUGHES,,49er,5.0,G,48,,247.5,218.5,World Championship 2023,Race 2 Blue
,,LAW/DINGEMANS,,49er,29.0,G,77,,334.0,304.0,World Championship 2023,Race 5 Red
,,COSTA/BOLINA,,49er,20.0,G,72,,299.0,270.0,World Championship 2023,Race 5 Red
,,WANG/QI,,49er,12.0,G,39,,210.5,181.5,World Championship 2023,Race 5 Red
,,RICHNER/SCHARER,,49er,13.0,G,34,,194.0,168.0,World Championship 2023,Race 5 Red
,,TAYLOR/HAWES,,49er,6.0,G,15,,155.0,130.0,World Championship 2023,Race 5 Red
,,DOLIANITIS/GIOTOPOULOS,,49er,29.0,G,76,,331.0,302.0,World Championship 2023,Race 5 Red
