Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
HIMMELOVA Klara,,Ilca 6,60.0,O,54,,596.0,451.0,European Championship 2021,R4
CRUSEMANN Carlotta Sophie,,Ilca 6,63.0,O,55,,591.0,453.0,European Championship 2021,R4
NAUMENKO Sofiia,,Ilca 6,51.0,O,56,,632.0,474.0,European Championship 2021,R4
VLACHOU Maria,,Ilca 6,62.0,O,57,,617.0,478.0,European Championship 2021,R4
SAVAR Karla,,Ilca 6,65.0,O,58,,653.0,506.0,European Championship 2021,R4
MARKOVA Diana,,Ilca 6,68.0,O,59,,653.0,512.0,European Championship 2021,R4
NALBANTOGLU Lara,,Ilca 6,66.0,O,60,,693.0,542.0,European Championship 2021,R4
TALLURI Matilda,,Ilca 6,(79.0 DNC),O,61,,701.0,543.0,European Championship 2021,R4
DEURINGER Giorgia,,Ilca 6,70.0,O,62,,723.0,568.0,European Championship 2021,R4
DE CARINA Carla,,Ilca 6,67.0,O,63,,736.0,578.0,European Championship 2021,R4
TODOROVA Stanislava,,Ilca 6,72.0,O,64,,737.0,579.0,European Championship 2021,R4
MANESTAR Nika,,Ilca 6,69.0,O,65,,758.0,600.0,European Championship 2021,R4
TODOROVA Yoana,,Ilca 6,71.0,O,66,,761.0,603.0,European Championship 2021,R4
BARWINSKA Agata,,Ilca 6,3.0,O,1,,67.0,34.0,European Championship 2021,R5
JONKER Maxime,,Ilca 6,8.0,O,2,,96.0,54.0,European Championship 2021,R5
KARACHALIOU Vasileia,,Ilca 6,14.0,O,3,,94.0,60.0,European Championship 2021,R5
HOST Line Flem,,Ilca 6,6.0,O,4,,167.0,61.0,European Championship 2021,R5
CERVERA Louise,,Ilca 6,1.0,O,5,,117.0,62.0,European Championship 2021,R5
ANDERSSOHN Hannah,,Ilca 6,18.0,O,6,,150.0,75.0,European Championship 2021,R5
COLLINGRIDGE Daisy,,Ilca 6,(79.0 BFD),O,7,,184.0,76.0,European Championship 2021,R5
VOROBEVA Elena,,Ilca 6,4.0,O,8,,182.0,83.0,European Championship 2021,R5
BARRUE Marie,,Ilca 6,12.0,O,9,,137.0,94.0,European Championship 2021,R5
MUNCH Anna,,Ilca 6,(25.0),O,10,,166.0,96.0,European Championship 2021,R5
BENINI FLORIANI Chiara,,Ilca 6,(34.0 ARB),O,11,,185.0,99.0,European Championship 2021,R5
MICHON Pernelle,,Ilca 6,2.0,O,12,,242.0,121.0,European Championship 2021,R5
CATTAROZZI Federica,,Ilca 6,13.0,O,13,,205.0,125.0,European Championship 2021,R5
AKKERMAN Mirthe,,Ilca 6,9.0,O,14,,203.0,126.0,European Championship 2021,R5
MCMAHON Eve,,Ilca 6,20.0,O,15,,217.0,131.0,European Championship 2021,R5
SNELLGROVE Hannah,,Ilca 6,29.0 ARB,O,16,,213.0,132.0,European Championship 2021,R5
MAKRI Marilena,,Ilca 6,26.0,O,17,,236.0,149.0,European Championship 2021,R5
MIKKOLA Monika,,Ilca 6,(79.0 BFD),O,18,,269.0,152.0,European Championship 2021,R5
LUKOYANOVA Alexandra,,Ilca 6,15.0,O,19,,257.0,160.0,European Championship 2021,R5
NICHOLLS Matilda,,Ilca 6,17.0,O,20,,253.0,164.0,European Championship 2021,R5
GUZEL Ecem,,Ilca 6,(52.0),O,21,,263.0,172.0,European Championship 2021,R5
