,Rating
HERMANN TOMASGAARD,1373.5970000524342
LUDVIG LINDQVIST,1400.064540001816
MATTEO PAULON,1400.8076006546776
AGUSTIN VIDAL INCATASCIATO,1403.853328119646
ILIJA MARKOVIC,1407.7204681253947
FILLAH KARIM,1410.0162222863298
BOS DUKO,1410.671608605734
ANDREAS SCHRETZENMAYER,1416.596590301421
MAOR BEN HAROSH,1417.90663608928
NICHOLAS HEINER,1418.2709302951052
ANDY MALONEY,1419.3289587569143
AGUSTIN VIDAL,1423.406664494361
KAZUMASA SEGAWA,1423.7327440464455
ZENO GREGORIN,1424.202201723517
DIMITRIS PAPADIMITRIOU,1424.3216273711776
NICO NAUJOCK,1424.3556832831168
MALINOWSKI PIOTR,1424.3842716180259
BEN FLOWER,1425.8370454531266
MATIAS DYCK,1426.4764013161407
SAGIE GLANTZ,1426.776855853835
JACOB FARREN-PRICE,1428.3521564200516
THORALF WOLFENSTETTER,1429.103992375435
JUAN PABLO CARDOZO,1429.2617429225663
LUKE CASHMORE,1430.2429111205718
PAUL HAMEETEMAN,1430.8191484706936
LEO BOUCHER,1432.053721024185
MATIAS DYCK CORDOVA,1432.109304767988
YOSHIHIRO SUZUKI,1433.1890402067293
AXEL HOLDERBEKE,1434.357188849048
WILLEM WIERSEMA,1434.5946898578393
ALEXANDRE KOWALSKI,1434.7129332803033
THEO PEYRE,1434.8407693837112
CESARE BARABINO,1436.0357378183533
FREDERIKSEN KENNETH,1437.0327406733275
RYAN ANDERSON,1437.1322780584032
LEO BARRETO HASCHKE,1437.261886075375
CHEVRIER LUC,1438.2156803135629
JOAQUIN BLANCO,1438.291135889105
LOIC QUEYROUX,1438.8311742004148
JUST VAN AANHOLT,1439.0571797602547
ANDERSON RYAN,1439.538521811979
MARKOVIC ILIJA,1439.872420731098
ALEKSI TAPPER,1440.054037758685
BARTH JUSTIN,1441.4992264013333
ARTIUKH NAZAR,1441.6353749003129
THOMAS VAN OFWEGEN,1442.7867320049354
JANSEN LARS,1442.9256150128429
VAN OFWEGEN THOMAS,1443.1764327953474
NICO SCHAFFERLING,1444.2876252981218
WILHELM KARK,1445.551425869069
JUSTIN BARTH,1445.8368715302092
JUHASZ JAMES,1445.9145470711933
GAUTHIER VERHULST,1447.1556193186937
KHAIRULNIZAM MOHD AFENDY,1448.014121753586
MARCO GALLO,1448.3433586437318
MAREK ZALESKI,1448.7207066447636
FARREN-PRICE JACOB,1448.7764578618824
PEDRO LUIS FERNANDEZ GAMBOA,1449.250864489914
BOEKHOLT DAAN,1449.660533250115
WILLIAM SARGENT,1450.3290076038354
KRASODOMSKI MICHAL,1450.4663142291652
LINDQVIST LUDDE,1450.5102040816219
GEORGII PACHES,1450.564581313271
FREDERICK VRANIZAN,1450.7643169380053
EMMA PLASSCHAERT,1450.9090909090864
HUPE LOUIS,1450.9403155683005
JAMES PERCIVAL-COOKE,1450.9621948680385
KLAUS RICHTER,1450.9704283101405
LAWSON MCAULLAY,1450.9741688941579
MADONICH OSKAR,1451.112368320388
ANDERS LINDEMARK,1451.3053343031802
CHEN HUICHAO,1451.3376238617222
MARC FUNKEN,1451.4288842597139
FELIPE FRAQUELLI,1451.4592076923989
SANDER VAN DOORN,1451.5039720009086
FRANK HOHMANN,1451.515151515152
TULETT FINLAY,1451.611456507898
MARINI MARCO,1451.6617509425055
GABRIEL SANZ AGERO,1451.776702525392
ANASTASIOS PANAGIOTIDIS,1452.0622615428817
VIGNOLA FILIPPO,1452.2825974474956
KIRILL EVFIMYEVSKIY,1452.3827631314525
TIRIL BUE,1452.7272727272684
VON LEVERN LUKAS,1452.9537383870932
CASHMORE LUKE,1452.9862885549696
ANDREW LEWIS,1452.988823737513
FABIAN SCHMITZ,1453.0634412122279
ETIENNE LE PEN,1453.1336315466297
CHRISTIAN FLEURY,1453.3960104682178
MICHAEL KUBICA,1453.4634223294709
LIAM GLYNN,1453.5948843435735
HACKBUSCH EUGEN,1453.6248793266907
PATTON CAMPBELL,1453.761482353419
BUHL PHILIPP,1453.8941720173484
HANNES GODDE,1454.254885077289
BERKAY ABAY,1454.272091302705
GRONLUND OLAV,1454.2960202662882
IVER ELIAS HOLM,1454.3356373334832
JUAN IGNACIO BIAVA,1454.4003841629872
BENJAMIN RADES,1454.541856881569
TATIANA DROZDOVSKAYA,1454.5454545454504
THOMAS SEEGER,1454.545454545455
BEAT HEINZ,1454.6875
ARTHIT MIKHAIL ROMANYK,1454.745981832179
JIANAN WU,1454.8070055556948
ALBERT KOOIJMAN,1454.837305334242
JORGENSEN THOMAS,1454.9671612058858
MARKUSS MIEZIS,1455.0
LOURENCO MATEUS,1455.1055591890129
MORVAN PAUL,1455.311869950318
VOETS ERIK,1455.6122448979495
TIM CONRADI,1456.135459216738
