ID Resultado,ID Competidor,Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Descarte,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata,Nacionalidade
-,-,RYAN PALK,-,Ilca 7,5.0,0,Gold,11,0,186.0,118.0,World Championship 2015,F2,AUS
-,-,TONCI STIPANOVIC,-,Ilca 7,36.0,0,Gold,12,0,187.0,120.0,World Championship 2015,F2,CRO
-,-,CHRISTOPHER BARNARD,-,Ilca 7,14.0,0,Gold,13,0,189.0,121.0,World Championship 2015,F2,USA
-,-,CHARLIE BUCKINGHAM,-,Ilca 7,28.0,0,Gold,14,0,195.0,122.0,World Championship 2015,F2,USA
-,-,ROBERT SCHEIDT,-,Ilca 7,19.0,0,Gold,15,0,202.0,132.0,World Championship 2015,F2,BRA
-,-,JESPER STALHEIM,-,Ilca 7,39.0,0,Gold,16,0,204.0,133.0,World Championship 2015,F2,SWE
-,-,FRANCESCO MARRAI,-,Ilca 7,18.0,0,Gold,17,0,229.0,137.0,World Championship 2015,F2,ITA
-,-,GIOVANNI COCCOLUTO,-,Ilca 7,37.0,0,Gold,18,0,210.0,138.0,World Championship 2015,F2,ITA
-,-,NICHOLAS HEINER,-,Ilca 7,21.0,0,Gold,19,0,236.0,157.0,World Championship 2015,F2,NED
-,-,DANIEL MIHELIC,-,Ilca 7,40.0,1,Gold,20,0,230.0,164.0,World Championship 2015,F2,CRO
-,-,BRUNO FONTES,-,Ilca 7,3.0,0,Gold,21,0,240.0,165.0,World Championship 2015,F2,BRA
-,-,ELLIOT HANSON,-,Ilca 7,4.0,0,Gold,22,0,230.0,165.0,World Championship 2015,F2,GBR
-,-,LEE PARKHILL,-,Ilca 7,23.0,0,Gold,23,0,244.0,178.0,World Championship 2015,F2,CAN
-,-,STEFANO PESCHIERA,-,Ilca 7,7.0,0,Gold,24,0,250.0,182.0,World Championship 2015,F2,PER
-,-,MITCHELL KENNEDY,-,Ilca 7,34.0,0,Gold,25,0,246.0,182.0,World Championship 2015,F2,AUS
-,-,RUTGER VAN SCHAARDENBURG,-,Ilca 7,25.0,0,Gold,26,0,252.0,191.0,World Championship 2015,F2,NED
-,-,THOMAS SAUNDERS,-,Ilca 7,8.0,0,Gold,27,0,267.0,193.0,World Championship 2015,F2,NZL
-,-,JULIO ALSOGARAY,-,Ilca 7,33.0,0,Gold,28,0,282.0,199.0,World Championship 2015,F2,ARG
-,-,COLIN CHENG,-,Ilca 7,47.0,1,Gold,29,0,288.0,208.0,World Championship 2015,F2,SIN
-,-,ALEX MILLS BARTON,-,Ilca 7,54.0,1,Gold,30,BFD,288.0,209.0,World Championship 2015,F2,GBR
-,-,KARL-MARTIN RAMMO,-,Ilca 7,41.0,0,Gold,31,0,301.0,215.0,World Championship 2015,F2,EST
-,-,CY THOMPSON,-,Ilca 7,43.0,0,Gold,32,0,292.0,218.0,World Championship 2015,F2,ISV
-,-,ROBERT DAVIS,-,Ilca 7,38.0,0,Gold,33,0,288.0,220.0,World Championship 2015,F2,CAN
-,-,MATIAS DEL SOLAR,-,Ilca 7,24.0,0,Gold,34,0,289.0,221.0,World Championship 2015,F2,CHI
-,-,KRISTIAN RUTH,-,Ilca 7,12.0,0,Gold,35,0,300.0,222.0,World Championship 2015,F2,NOR
-,-,ALESSIO SPADONI,-,Ilca 7,32.0,0,Gold,36,0,305.0,222.0,World Championship 2015,F2,ITA
-,-,YOUSSEF AKROUT,-,Ilca 7,29.0,0,Gold,37,0,307.0,229.0,World Championship 2015,F2,TUN
-,-,JEEMIN HA,-,Ilca 7,26.0,0,Gold,38,0,306.0,230.0,World Championship 2015,F2,KOR
-,-,MICHAEL HANSEN,-,Ilca 7,30.0,0,Gold,39,0,309.0,232.0,World Championship 2015,F2,DEN
-,-,MACIEJ GRABOWSKI,-,Ilca 7,10.0,0,Gold,40,0,328.0,244.0,World Championship 2015,F2,POL
-,-,LUKE ELLIOTT,-,Ilca 7,13.0,0,Gold,41,0,352.0,257.0,World Championship 2015,F2,AUS
-,-,HENRY WETHERELL,-,Ilca 7,42.0,0,Gold,42,0,353.0,264.0,World Championship 2015,F2,GBR
-,-,JAMES ESPEY,-,Ilca 7,46.0,0,Gold,43,0,353.0,265.0,World Championship 2015,F2,IRL
-,-,MICHAEL BECKETT,-,Ilca 7,22.0,0,Gold,44,0,360.0,267.0,World Championship 2015,F2,GBR
-,-,STEFANO MARCIA,-,Ilca 7,35.0,0,Gold,45,0,360.0,271.0,World Championship 2015,F2,RSA
-,-,MICHAEL BULLOT,-,Ilca 7,54.0,1,Gold,46,BFD,354.0,271.0,World Championship 2015,F2,NZL
-,-,MARTIN EVANS,-,Ilca 7,11.0,0,Gold,47,0,372.0,280.0,World Championship 2015,F2,GBR
-,-,JUAN PABLO BISIO,-,Ilca 7,31.0,0,Gold,48,0,383.0,284.0,World Championship 2015,F2,ARG
-,-,TOM RAMSHAW,-,Ilca 7,54.0,1,Gold,49,DNF,380.0,285.0,World Championship 2015,F2,CAN
-,-,BALAZS TOMAI,-,Ilca 7,48.0,0,Gold,50,0,380.0,287.0,World Championship 2015,F2,HUN
-,-,JEREMY O'CONNELL,-,Ilca 7,44.0,0,Gold,51,0,381.0,287.0,World Championship 2015,F2,AUS
-,-,MILIVOJ DUKIC,-,Ilca 7,45.0,0,Gold,52,0,369.0,289.0,World Championship 2015,F2,MNE
-,-,MARCO GALLO,-,Ilca 7,54.0,0,Gold,53,BFD,425.0,325.0,World Championship 2015,F2,ITA
-,-,NICK THOMPSON,-,Ilca 7,4.0,0,Gold,1,0,116.0,67.0,World Championship 2015,F3,GBR
-,-,PHILIPP BUHL,-,Ilca 7,27.0,0,Gold,2,0,156.0,93.0,World Championship 2015,F3,GER
-,-,TOM BURTON,-,Ilca 7,2.0,0,Gold,3,0,143.0,97.0,World Championship 2015,F3,AUS
-,-,JUAN IGNACIO MAEGLI,-,Ilca 7,33.0,0,Gold,4,0,189.0,105.0,World Championship 2015,F3,GUA
-,-,MATTHEW WEARN,-,Ilca 7,11.0,0,Gold,5,0,151.0,106.0,World Championship 2015,F3,AUS
-,-,ANDY MALONEY,-,Ilca 7,20.0,0,Gold,6,0,180.0,106.0,World Championship 2015,F3,NZL
-,-,SAM MEECH,-,Ilca 7,19.0,0,Gold,7,0,140.0,107.0,World Championship 2015,F3,NZL
-,-,KACPER ZIEMINSKI,-,Ilca 7,17.0,0,Gold,8,0,189.0,110.0,World Championship 2015,F3,POL
-,-,PAVLOS KONTIDES,-,Ilca 7,12.0,0,Gold,9,0,196.0,113.0,World Championship 2015,F3,CYP
-,-,LORENZO BRANDO CHIAVARINI,-,Ilca 7,37.0,0,Gold,10,0,182.0,116.0,World Championship 2015,F3,GBR
-,-,RYAN PALK,-,Ilca 7,8.0,0,Gold,11,0,186.0,118.0,World Championship 2015,F3,AUS
-,-,TONCI STIPANOVIC,-,Ilca 7,3.0,0,Gold,12,0,187.0,120.0,World Championship 2015,F3,CRO
-,-,CHRISTOPHER BARNARD,-,Ilca 7,5.0,0,Gold,13,0,189.0,121.0,World Championship 2015,F3,USA
-,-,CHARLIE BUCKINGHAM,-,Ilca 7,1.0,0,Gold,14,0,195.0,122.0,World Championship 2015,F3,USA
-,-,ROBERT SCHEIDT,-,Ilca 7,13.0,0,Gold,15,0,202.0,132.0,World Championship 2015,F3,BRA
-,-,JESPER STALHEIM,-,Ilca 7,46.0,1,Gold,16,0,204.0,133.0,World Championship 2015,F3,SWE
-,-,FRANCESCO MARRAI,-,Ilca 7,14.0,0,Gold,17,0,229.0,137.0,World Championship 2015,F3,ITA
-,-,GIOVANNI COCCOLUTO,-,Ilca 7,10.0,0,Gold,18,0,210.0,138.0,World Championship 2015,F3,ITA
-,-,NICHOLAS HEINER,-,Ilca 7,54.0,1,Gold,19,RET,236.0,157.0,World Championship 2015,F3,NED
-,-,DANIEL MIHELIC,-,Ilca 7,32.0,0,Gold,20,0,230.0,164.0,World Championship 2015,F3,CRO
-,-,BRUNO FONTES,-,Ilca 7,35.0,1,Gold,21,0,240.0,165.0,World Championship 2015,F3,BRA
-,-,ELLIOT HANSON,-,Ilca 7,34.0,0,Gold,22,0,230.0,165.0,World Championship 2015,F3,GBR
-,-,LEE PARKHILL,-,Ilca 7,25.0,0,Gold,23,0,244.0,178.0,World Championship 2015,F3,CAN
-,-,STEFANO PESCHIERA,-,Ilca 7,42.0,0,Gold,24,0,250.0,182.0,World Championship 2015,F3,PER
-,-,MITCHELL KENNEDY,-,Ilca 7,9.0,0,Gold,25,0,246.0,182.0,World Championship 2015,F3,AUS
-,-,RUTGER VAN SCHAARDENBURG,-,Ilca 7,24.0,0,Gold,26,0,252.0,191.0,World Championship 2015,F3,NED
-,-,THOMAS SAUNDERS,-,Ilca 7,6.0,0,Gold,27,0,267.0,193.0,World Championship 2015,F3,NZL
-,-,JULIO ALSOGARAY,-,Ilca 7,31.0,0,Gold,28,0,282.0,199.0,World Championship 2015,F3,ARG
-,-,COLIN CHENG,-,Ilca 7,38.0,0,Gold,29,0,288.0,208.0,World Championship 2015,F3,SIN
-,-,ALEX MILLS BARTON,-,Ilca 7,7.0,0,Gold,30,0,288.0,209.0,World Championship 2015,F3,GBR
-,-,KARL-MARTIN RAMMO,-,Ilca 7,47.0,1,Gold,31,0,301.0,215.0,World Championship 2015,F3,EST
-,-,CY THOMPSON,-,Ilca 7,26.0,0,Gold,32,0,292.0,218.0,World Championship 2015,F3,ISV
-,-,ROBERT DAVIS,-,Ilca 7,30.0,0,Gold,33,0,288.0,220.0,World Championship 2015,F3,CAN
-,-,MATIAS DEL SOLAR,-,Ilca 7,22.0,0,Gold,34,0,289.0,221.0,World Championship 2015,F3,CHI
-,-,KRISTIAN RUTH,-,Ilca 7,16.0,0,Gold,35,0,300.0,222.0,World Championship 2015,F3,NOR
-,-,ALESSIO SPADONI,-,Ilca 7,21.0,0,Gold,36,0,305.0,222.0,World Championship 2015,F3,ITA
-,-,YOUSSEF AKROUT,-,Ilca 7,45.0,1,Gold,37,0,307.0,229.0,World Championship 2015,F3,TUN
-,-,JEEMIN HA,-,Ilca 7,23.0,0,Gold,38,0,306.0,230.0,World Championship 2015,F3,KOR
-,-,MICHAEL HANSEN,-,Ilca 7,36.0,0,Gold,39,0,309.0,232.0,World Championship 2015,F3,DEN
-,-,MACIEJ GRABOWSKI,-,Ilca 7,51.0,1,Gold,40,0,328.0,244.0,World Championship 2015,F3,POL
-,-,LUKE ELLIOTT,-,Ilca 7,50.0,1,Gold,41,0,352.0,257.0,World Championship 2015,F3,AUS
-,-,HENRY WETHERELL,-,Ilca 7,28.0,0,Gold,42,0,353.0,264.0,World Championship 2015,F3,GBR
-,-,JAMES ESPEY,-,Ilca 7,39.0,0,Gold,43,0,353.0,265.0,World Championship 2015,F3,IRL
-,-,MICHAEL BECKETT,-,Ilca 7,48.0,0,Gold,44,0,360.0,267.0,World Championship 2015,F3,GBR
-,-,STEFANO MARCIA,-,Ilca 7,49.0,1,Gold,45,0,360.0,271.0,World Championship 2015,F3,RSA
-,-,MICHAEL BULLOT,-,Ilca 7,41.0,0,Gold,46,0,354.0,271.0,World Championship 2015,F3,NZL
-,-,MARTIN EVANS,-,Ilca 7,40.0,0,Gold,47,0,372.0,280.0,World Championship 2015,F3,GBR
-,-,JUAN PABLO BISIO,-,Ilca 7,52.0,0,Gold,48,0,383.0,284.0,World Championship 2015,F3,ARG
-,-,TOM RAMSHAW,-,Ilca 7,15.0,0,Gold,49,0,380.0,285.0,World Championship 2015,F3,CAN
-,-,BALAZS TOMAI,-,Ilca 7,43.0,0,Gold,50,0,380.0,287.0,World Championship 2015,F3,HUN
-,-,JEREMY O'CONNELL,-,Ilca 7,18.0,0,Gold,51,0,381.0,287.0,World Championship 2015,F3,AUS
-,-,MILIVOJ DUKIC,-,Ilca 7,44.0,0,Gold,52,0,369.0,289.0,World Championship 2015,F3,MNE
-,-,MARCO GALLO,-,Ilca 7,29.0,0,Gold,53,0,425.0,325.0,World Championship 2015,F3,ITA
-,-,NICK THOMPSON,-,Ilca 7,25.0,1,Gold,1,0,116.0,67.0,World Championship 2015,F4,GBR
-,-,PHILIPP BUHL,-,Ilca 7,13.0,0,Gold,2,0,156.0,93.0,World Championship 2015,F4,GER
-,-,TOM BURTON,-,Ilca 7,16.0,0,Gold,3,0,143.0,97.0,World Championship 2015,F4,AUS
-,-,JUAN IGNACIO MAEGLI,-,Ilca 7,7.0,0,Gold,4,0,189.0,105.0,World Championship 2015,F4,GUA
-,-,MATTHEW WEARN,-,Ilca 7,9.0,0,Gold,5,0,151.0,106.0,World Championship 2015,F4,AUS
-,-,ANDY MALONEY,-,Ilca 7,1.0,0,Gold,6,0,180.0,106.0,World Championship 2015,F4,NZL
-,-,SAM MEECH,-,Ilca 7,2.0,0,Gold,7,0,140.0,107.0,World Championship 2015,F4,NZL
-,-,KACPER ZIEMINSKI,-,Ilca 7,43.0,1,Gold,8,0,189.0,110.0,World Championship 2015,F4,POL
-,-,PAVLOS KONTIDES,-,Ilca 7,3.0,0,Gold,9,0,196.0,113.0,World Championship 2015,F4,CYP
-,-,LORENZO BRANDO CHIAVARINI,-,Ilca 7,12.0,0,Gold,10,0,182.0,116.0,World Championship 2015,F4,GBR
-,-,RYAN PALK,-,Ilca 7,17.0,0,Gold,11,0,186.0,118.0,World Championship 2015,F4,AUS
-,-,TONCI STIPANOVIC,-,Ilca 7,14.0,0,Gold,12,0,187.0,120.0,World Championship 2015,F4,CRO
-,-,CHRISTOPHER BARNARD,-,Ilca 7,24.0,0,Gold,13,0,189.0,121.0,World Championship 2015,F4,USA
-,-,CHARLIE BUCKINGHAM,-,Ilca 7,45.0,1,Gold,14,0,195.0,122.0,World Championship 2015,F4,USA
-,-,ROBERT SCHEIDT,-,Ilca 7,19.0,0,Gold,15,0,202.0,132.0,World Championship 2015,F4,BRA
-,-,JESPER STALHEIM,-,Ilca 7,4.0,0,Gold,16,0,204.0,133.0,World Championship 2015,F4,SWE
-,-,FRANCESCO MARRAI,-,Ilca 7,50.0,1,Gold,17,0,229.0,137.0,World Championship 2015,F4,ITA
-,-,GIOVANNI COCCOLUTO,-,Ilca 7,11.0,0,Gold,18,0,210.0,138.0,World Championship 2015,F4,ITA
-,-,NICHOLAS HEINER,-,Ilca 7,5.0,0,Gold,19,0,236.0,157.0,World Championship 2015,F4,NED
-,-,DANIEL MIHELIC,-,Ilca 7,26.0,0,Gold,20,0,230.0,164.0,World Championship 2015,F4,CRO
-,-,BRUNO FONTES,-,Ilca 7,29.0,0,Gold,21,0,240.0,165.0,World Championship 2015,F4,BRA
-,-,ELLIOT HANSON,-,Ilca 7,38.0,0,Gold,22,0,230.0,165.0,World Championship 2015,F4,GBR
-,-,LEE PARKHILL,-,Ilca 7,8.0,0,Gold,23,0,244.0,178.0,World Championship 2015,F4,CAN
-,-,STEFANO PESCHIERA,-,Ilca 7,21.0,0,Gold,24,0,250.0,182.0,World Championship 2015,F4,PER
-,-,MITCHELL KENNEDY,-,Ilca 7,33.0,0,Gold,25,0,246.0,182.0,World Championship 2015,F4,AUS
-,-,RUTGER VAN SCHAARDENBURG,-,Ilca 7,27.0,0,Gold,26,0,252.0,191.0,World Championship 2015,F4,NED
-,-,THOMAS SAUNDERS,-,Ilca 7,6.0,0,Gold,27,0,267.0,193.0,World Championship 2015,F4,NZL
-,-,JULIO ALSOGARAY,-,Ilca 7,23.0,0,Gold,28,0,282.0,199.0,World Championship 2015,F4,ARG
-,-,COLIN CHENG,-,Ilca 7,18.0,0,Gold,29,0,288.0,208.0,World Championship 2015,F4,SIN
-,-,ALEX MILLS BARTON,-,Ilca 7,22.0,0,Gold,30,0,288.0,209.0,World Championship 2015,F4,GBR
-,-,KARL-MARTIN RAMMO,-,Ilca 7,20.0,0,Gold,31,0,301.0,215.0,World Championship 2015,F4,EST
-,-,CY THOMPSON,-,Ilca 7,10.0,0,Gold,32,0,292.0,218.0,World Championship 2015,F4,ISV
-,-,ROBERT DAVIS,-,Ilca 7,40.0,1,Gold,33,0,288.0,220.0,World Championship 2015,F4,CAN
-,-,MATIAS DEL SOLAR,-,Ilca 7,30.0,0,Gold,34,0,289.0,221.0,World Championship 2015,F4,CHI
-,-,KRISTIAN RUTH,-,Ilca 7,47.0,1,Gold,35,0,300.0,222.0,World Championship 2015,F4,NOR
-,-,ALESSIO SPADONI,-,Ilca 7,15.0,0,Gold,36,0,305.0,222.0,World Championship 2015,F4,ITA
-,-,YOUSSEF AKROUT,-,Ilca 7,35.0,0,Gold,37,0,307.0,229.0,World Championship 2015,F4,TUN
-,-,JEEMIN HA,-,Ilca 7,37.0,1,Gold,38,0,306.0,230.0,World Championship 2015,F4,KOR
-,-,MICHAEL HANSEN,-,Ilca 7,51.0,1,Gold,39,0,309.0,232.0,World Championship 2015,F4,DEN
-,-,MACIEJ GRABOWSKI,-,Ilca 7,36.0,0,Gold,40,0,328.0,244.0,World Championship 2015,F4,POL
-,-,LUKE ELLIOTT,-,Ilca 7,28.0,0,Gold,41,0,352.0,257.0,World Championship 2015,F4,AUS
-,-,HENRY WETHERELL,-,Ilca 7,42.0,0,Gold,42,0,353.0,264.0,World Championship 2015,F4,GBR
-,-,JAMES ESPEY,-,Ilca 7,48.0,1,Gold,43,0,353.0,265.0,World Championship 2015,F4,IRL
-,-,MICHAEL BECKETT,-,Ilca 7,31.0,0,Gold,44,0,360.0,267.0,World Championship 2015,F4,GBR
-,-,STEFANO MARCIA,-,Ilca 7,32.0,0,Gold,45,0,360.0,271.0,World Championship 2015,F4,RSA
-,-,MICHAEL BULLOT,-,Ilca 7,46.0,0,Gold,46,0,354.0,271.0,World Championship 2015,F4,NZL
-,-,MARTIN EVANS,-,Ilca 7,54.0,1,Gold,47,RET,372.0,280.0,World Championship 2015,F4,GBR
-,-,JUAN PABLO BISIO,-,Ilca 7,52.0,0,Gold,48,0,383.0,284.0,World Championship 2015,F4,ARG
-,-,TOM RAMSHAW,-,Ilca 7,44.0,0,Gold,49,0,380.0,285.0,World Championship 2015,F4,CAN
-,-,BALAZS TOMAI,-,Ilca 7,41.0,0,Gold,50,0,380.0,287.0,World Championship 2015,F4,HUN
-,-,JEREMY O'CONNELL,-,Ilca 7,34.0,0,Gold,51,0,381.0,287.0,World Championship 2015,F4,AUS
-,-,MILIVOJ DUKIC,-,Ilca 7,39.0,0,Gold,52,0,369.0,289.0,World Championship 2015,F4,MNE
-,-,MARCO GALLO,-,Ilca 7,49.0,0,Gold,53,0,425.0,325.0,World Championship 2015,F4,ITA
-,-,NICK THOMPSON,-,Ilca 7,15.0,0,Gold,1,0,116.0,67.0,World Championship 2015,F5,GBR
-,-,PHILIPP BUHL,-,Ilca 7,48.0,1,Gold,2,0,156.0,93.0,World Championship 2015,F5,GER
-,-,TOM BURTON,-,Ilca 7,11.0,0,Gold,3,0,143.0,97.0,World Championship 2015,F5,AUS
-,-,JUAN IGNACIO MAEGLI,-,Ilca 7,9.0,0,Gold,4,0,189.0,105.0,World Championship 2015,F5,GUA
-,-,MATTHEW WEARN,-,Ilca 7,14.0,0,Gold,5,0,151.0,106.0,World Championship 2015,F5,AUS
-,-,ANDY MALONEY,-,Ilca 7,6.0,0,Gold,6,0,180.0,106.0,World Championship 2015,F5,NZL
-,-,SAM MEECH,-,Ilca 7,16.0,0,Gold,7,0,140.0,107.0,World Championship 2015,F5,NZL
-,-,KACPER ZIEMINSKI,-,Ilca 7,4.0,0,Gold,8,0,189.0,110.0,World Championship 2015,F5,POL
-,-,PAVLOS KONTIDES,-,Ilca 7,36.0,1,Gold,9,0,196.0,113.0,World Championship 2015,F5,CYP
-,-,LORENZO BRANDO CHIAVARINI,-,Ilca 7,18.0,0,Gold,10,0,182.0,116.0,World Championship 2015,F5,GBR
-,-,RYAN PALK,-,Ilca 7,2.0,0,Gold,11,0,186.0,118.0,World Championship 2015,F5,AUS
-,-,TONCI STIPANOVIC,-,Ilca 7,17.0,0,Gold,12,0,187.0,120.0,World Championship 2015,F5,CRO
-,-,CHRISTOPHER BARNARD,-,Ilca 7,7.0,0,Gold,13,0,189.0,121.0,World Championship 2015,F5,USA
-,-,CHARLIE BUCKINGHAM,-,Ilca 7,10.0,0,Gold,14,0,195.0,122.0,World Championship 2015,F5,USA
-,-,ROBERT SCHEIDT,-,Ilca 7,1.0,0,Gold,15,0,202.0,132.0,World Championship 2015,F5,BRA
-,-,JESPER STALHEIM,-,Ilca 7,5.0,0,Gold,16,0,204.0,133.0,World Championship 2015,F5,SWE
-,-,FRANCESCO MARRAI,-,Ilca 7,13.0,0,Gold,17,0,229.0,137.0,World Championship 2015,F5,ITA
-,-,GIOVANNI COCCOLUTO,-,Ilca 7,8.0,0,Gold,18,0,210.0,138.0,World Championship 2015,F5,ITA
-,-,NICHOLAS HEINER,-,Ilca 7,12.0,0,Gold,19,0,236.0,157.0,World Championship 2015,F5,NED
-,-,DANIEL MIHELIC,-,Ilca 7,31.0,0,Gold,20,0,230.0,164.0,World Championship 2015,F5,CRO
-,-,BRUNO FONTES,-,Ilca 7,33.0,0,Gold,21,0,240.0,165.0,World Championship 2015,F5,BRA
-,-,ELLIOT HANSON,-,Ilca 7,38.0,0,Gold,22,0,230.0,165.0,World Championship 2015,F5,GBR
-,-,LEE PARKHILL,-,Ilca 7,22.0,0,Gold,23,0,244.0,178.0,World Championship 2015,F5,CAN
-,-,STEFANO PESCHIERA,-,Ilca 7,24.0,0,Gold,24,0,250.0,182.0,World Championship 2015,F5,PER
-,-,MITCHELL KENNEDY,-,Ilca 7,20.0,0,Gold,25,0,246.0,182.0,World Championship 2015,F5,AUS
-,-,RUTGER VAN SCHAARDENBURG,-,Ilca 7,25.0,0,Gold,26,0,252.0,191.0,World Championship 2015,F5,NED
-,-,THOMAS SAUNDERS,-,Ilca 7,30.0,0,Gold,27,0,267.0,193.0,World Championship 2015,F5,NZL
-,-,JULIO ALSOGARAY,-,Ilca 7,32.0,0,Gold,28,0,282.0,199.0,World Championship 2015,F5,ARG
-,-,COLIN CHENG,-,Ilca 7,3.0,0,Gold,29,0,288.0,208.0,World Championship 2015,F5,SIN
-,-,ALEX MILLS BARTON,-,Ilca 7,42.0,0,Gold,30,0,288.0,209.0,World Championship 2015,F5,GBR
-,-,KARL-MARTIN RAMMO,-,Ilca 7,21.0,0,Gold,31,0,301.0,215.0,World Championship 2015,F5,EST
-,-,CY THOMPSON,-,Ilca 7,51.0,1,Gold,32,0,292.0,218.0,World Championship 2015,F5,ISV
-,-,ROBERT DAVIS,-,Ilca 7,28.0,0,Gold,33,0,288.0,220.0,World Championship 2015,F5,CAN
-,-,MATIAS DEL SOLAR,-,Ilca 7,40.0,1,Gold,34,0,289.0,221.0,World Championship 2015,F5,CHI
-,-,KRISTIAN RUTH,-,Ilca 7,27.0,0,Gold,35,0,300.0,222.0,World Championship 2015,F5,NOR
-,-,ALESSIO SPADONI,-,Ilca 7,23.0,0,Gold,36,0,305.0,222.0,World Championship 2015,F5,ITA
-,-,YOUSSEF AKROUT,-,Ilca 7,34.0,0,Gold,37,0,307.0,229.0,World Championship 2015,F5,TUN
-,-,JEEMIN HA,-,Ilca 7,26.0,0,Gold,38,0,306.0,230.0,World Championship 2015,F5,KOR
-,-,MICHAEL HANSEN,-,Ilca 7,19.0,0,Gold,39,0,309.0,232.0,World Championship 2015,F5,DEN
-,-,MACIEJ GRABOWSKI,-,Ilca 7,37.0,0,Gold,40,0,328.0,244.0,World Championship 2015,F5,POL
-,-,LUKE ELLIOTT,-,Ilca 7,39.0,0,Gold,41,0,352.0,257.0,World Championship 2015,F5,AUS
-,-,HENRY WETHERELL,-,Ilca 7,44.0,0,Gold,42,0,353.0,264.0,World Championship 2015,F5,GBR
-,-,JAMES ESPEY,-,Ilca 7,43.0,0,Gold,43,0,353.0,265.0,World Championship 2015,F5,IRL
-,-,MICHAEL BECKETT,-,Ilca 7,35.0,0,Gold,44,0,360.0,267.0,World Championship 2015,F5,GBR
-,-,STEFANO MARCIA,-,Ilca 7,41.0,0,Gold,45,0,360.0,271.0,World Championship 2015,F5,RSA
-,-,MICHAEL BULLOT,-,Ilca 7,29.0,0,Gold,46,0,354.0,271.0,World Championship 2015,F5,NZL
-,-,MARTIN EVANS,-,Ilca 7,45.0,0,Gold,47,0,372.0,280.0,World Championship 2015,F5,GBR
-,-,JUAN PABLO BISIO,-,Ilca 7,54.0,1,Gold,48,RET,383.0,284.0,World Championship 2015,F5,ARG
-,-,TOM RAMSHAW,-,Ilca 7,54.0,0,Gold,49,DNF,380.0,285.0,World Championship 2015,F5,CAN
-,-,BALAZS TOMAI,-,Ilca 7,50.0,1,Gold,50,0,380.0,287.0,World Championship 2015,F5,HUN
-,-,JEREMY O'CONNELL,-,Ilca 7,46.0,0,Gold,51,0,381.0,287.0,World Championship 2015,F5,AUS
-,-,MILIVOJ DUKIC,-,Ilca 7,49.0,1,Gold,52,0,369.0,289.0,World Championship 2015,F5,MNE
-,-,MARCO GALLO,-,Ilca 7,47.0,0,Gold,53,0,425.0,325.0,World Championship 2015,F5,ITA
-,-,NICK THOMPSON,-,Ilca 7,18.0,0,Gold,1,0,116.0,67.0,World Championship 2015,F6,GBR
-,-,PHILIPP BUHL,-,Ilca 7,1.0,0,Gold,2,0,156.0,93.0,World Championship 2015,F6,GER
-,-,TOM BURTON,-,Ilca 7,23.0,0,Gold,3,0,143.0,97.0,World Championship 2015,F6,AUS
-,-,JUAN IGNACIO MAEGLI,-,Ilca 7,2.0,0,Gold,4,0,189.0,105.0,World Championship 2015,F6,GUA
-,-,MATTHEW WEARN,-,Ilca 7,10.0,0,Gold,5,0,151.0,106.0,World Championship 2015,F6,AUS
-,-,ANDY MALONEY,-,Ilca 7,30.0,1,Gold,6,0,180.0,106.0,World Championship 2015,F6,NZL
-,-,SAM MEECH,-,Ilca 7,15.0,0,Gold,7,0,140.0,107.0,World Championship 2015,F6,NZL
-,-,KACPER ZIEMINSKI,-,Ilca 7,7.0,0,Gold,8,0,189.0,110.0,World Championship 2015,F6,POL
-,-,PAVLOS KONTIDES,-,Ilca 7,21.0,0,Gold,9,0,196.0,113.0,World Championship 2015,F6,CYP
-,-,LORENZO BRANDO CHIAVARINI,-,Ilca 7,6.0,0,Gold,10,0,182.0,116.0,World Championship 2015,F6,GBR
-,-,RYAN PALK,-,Ilca 7,5.0,0,Gold,11,0,186.0,118.0,World Championship 2015,F6,AUS
-,-,TONCI STIPANOVIC,-,Ilca 7,43.0,1,Gold,12,0,187.0,120.0,World Championship 2015,F6,CRO
-,-,CHRISTOPHER BARNARD,-,Ilca 7,26.0,0,Gold,13,0,189.0,121.0,World Championship 2015,F6,USA
-,-,CHARLIE BUCKINGHAM,-,Ilca 7,11.0,0,Gold,14,0,195.0,122.0,World Championship 2015,F6,USA
-,-,ROBERT SCHEIDT,-,Ilca 7,13.0,0,Gold,15,0,202.0,132.0,World Championship 2015,F6,BRA
-,-,JESPER STALHEIM,-,Ilca 7,3.0,0,Gold,16,0,204.0,133.0,World Championship 2015,F6,SWE
-,-,FRANCESCO MARRAI,-,Ilca 7,4.0,0,Gold,17,0,229.0,137.0,World Championship 2015,F6,ITA
-,-,GIOVANNI COCCOLUTO,-,Ilca 7,50.0,1,Gold,18,0,210.0,138.0,World Championship 2015,F6,ITA
-,-,NICHOLAS HEINER,-,Ilca 7,20.0,0,Gold,19,0,236.0,157.0,World Championship 2015,F6,NED
-,-,DANIEL MIHELIC,-,Ilca 7,8.0,0,Gold,20,0,230.0,164.0,World Championship 2015,F6,CRO
-,-,BRUNO FONTES,-,Ilca 7,35.0,0,Gold,21,0,240.0,165.0,World Championship 2015,F6,BRA
-,-,ELLIOT HANSON,-,Ilca 7,9.0,0,Gold,22,0,230.0,165.0,World Championship 2015,F6,GBR
