ID Resultado,ID Competidor,Nome Competidor,ID Competição,Classe Vela,Pontuação Regata,Descarte,Flotilha,Posição Geral,Punição,Pontuação Total,Nett,Nome Competição,Regata
,,"ANDY MARTIN, SKIFF CHICK TAM",,49er,10.0,1,GERAL,2,DNS,45.0,27.0,Alpsee-Skiff-Weekend 2023,1
,,"ANDY MARTIN, SKIFF CHICK TAM",,49er,1.0,0,GERAL,2,,45.0,27.0,Alpsee-Skiff-Weekend 2023,2
,,"ANDY MARTIN, SKIFF CHICK TAM",,49er,1.0,0,GERAL,2,,45.0,27.0,Alpsee-Skiff-Weekend 2023,3
,,"ANDY MARTIN, SKIFF CHICK TAM",,49er,2.0,0,GERAL,2,,45.0,27.0,Alpsee-Skiff-Weekend 2023,4
,,"ANDY MARTIN, SKIFF CHICK TAM",,49er,4.0,0,GERAL,2,,45.0,27.0,Alpsee-Skiff-Weekend 2023,5
,,"ANDY MARTIN, SKIFF CHICK TAM",,49er,2.0,0,GERAL,2,,45.0,27.0,Alpsee-Skiff-Weekend 2023,6
,,"ANDY MARTIN, SKIFF CHICK TAM",,49er,8.0,1,GERAL,2,,45.0,27.0,Alpsee-Skiff-Weekend 2023,7
,,"ANDY MARTIN, SKIFF CHICK TAM",,49er,4.0,0,GERAL,2,,45.0,27.0,Alpsee-Skiff-Weekend 2023,8
,,"ANDY MARTIN, SKIFF CHICK TAM",,49er,5.0,0,GERAL,2,,45.0,27.0,Alpsee-Skiff-Weekend 2023,9
,,"ANDY MARTIN, SKIFF CHICK TAM",,49er,1.0,0,GERAL,2,,45.0,27.0,Alpsee-Skiff-Weekend 2023,10
,,"ANDY MARTIN, SKIFF CHICK TAM",,49er,3.0,0,GERAL,2,,45.0,27.0,Alpsee-Skiff-Weekend 2023,11
,,"ANDY MARTIN, SKIFF CHICK TAM",,49er,2.0,0,GERAL,2,,45.0,27.0,Alpsee-Skiff-Weekend 2023,12
,,"ANDY MARTIN, SKIFF CHICK TAM",,49er,1.0,0,GERAL,2,,45.0,27.0,Alpsee-Skiff-Weekend 2023,13
,,"ANDY MARTIN, SKIFF CHICK TAM",,49er,1.0,0,GERAL,2,,45.0,27.0,Alpsee-Skiff-Weekend 2023,14
,,"LIVIA NAEF, MIRJAM ABEGGLEN",,49er,2.0,0,GERAL,3,,44.0,32.0,Alpsee-Skiff-Weekend 2023,1
,,"LIVIA NAEF, MIRJAM ABEGGLEN",,49er,3.0,0,GERAL,3,,44.0,32.0,Alpsee-Skiff-Weekend 2023,2
,,"LIVIA NAEF, MIRJAM ABEGGLEN",,49er,2.0,0,GERAL,3,,44.0,32.0,Alpsee-Skiff-Weekend 2023,3
,,"LIVIA NAEF, MIRJAM ABEGGLEN",,49er,3.0,0,GERAL,3,,44.0,32.0,Alpsee-Skiff-Weekend 2023,4
,,"LIVIA NAEF, MIRJAM ABEGGLEN",,49er,3.0,0,GERAL,3,,44.0,32.0,Alpsee-Skiff-Weekend 2023,5
,,"LIVIA NAEF, MIRJAM ABEGGLEN",,49er,8.0,1,GERAL,3,,44.0,32.0,Alpsee-Skiff-Weekend 2023,6
,,"LIVIA NAEF, MIRJAM ABEGGLEN",,49er,4.0,1,GERAL,3,,44.0,32.0,Alpsee-Skiff-Weekend 2023,7
,,"LIVIA NAEF, MIRJAM ABEGGLEN",,49er,3.0,0,GERAL,3,,44.0,32.0,Alpsee-Skiff-Weekend 2023,8
,,"LIVIA NAEF, MIRJAM ABEGGLEN",,49er,2.0,0,GERAL,3,,44.0,32.0,Alpsee-Skiff-Weekend 2023,9
,,"LIVIA NAEF, MIRJAM ABEGGLEN",,49er,3.0,0,GERAL,3,,44.0,32.0,Alpsee-Skiff-Weekend 2023,10
,,"LIVIA NAEF, MIRJAM ABEGGLEN",,49er,2.0,0,GERAL,3,,44.0,32.0,Alpsee-Skiff-Weekend 2023,11
,,"LIVIA NAEF, MIRJAM ABEGGLEN",,49er,3.0,0,GERAL,3,,44.0,32.0,Alpsee-Skiff-Weekend 2023,12
,,"LIVIA NAEF, MIRJAM ABEGGLEN",,49er,2.0,0,GERAL,3,,44.0,32.0,Alpsee-Skiff-Weekend 2023,13
,,"LIVIA NAEF, MIRJAM ABEGGLEN",,49er,4.0,0,GERAL,3,,44.0,32.0,Alpsee-Skiff-Weekend 2023,14
,,"ALEXANDER HUBER, DANIEL WIMMER",,49er,4.0,0,GERAL,4,,70.0,55.0,Alpsee-Skiff-Weekend 2023,1
,,"ALEXANDER HUBER, DANIEL WIMMER",,49er,6.0,1,GERAL,4,,70.0,55.0,Alpsee-Skiff-Weekend 2023,2
,,"ALEXANDER HUBER, DANIEL WIMMER",,49er,4.0,0,GERAL,4,,70.0,55.0,Alpsee-Skiff-Weekend 2023,3
,,"ALEXANDER HUBER, DANIEL WIMMER",,49er,4.0,0,GERAL,4,,70.0,55.0,Alpsee-Skiff-Weekend 2023,4
,,"ALEXANDER HUBER, DANIEL WIMMER",,49er,5.0,0,GERAL,4,,70.0,55.0,Alpsee-Skiff-Weekend 2023,5
,,"ALEXANDER HUBER, DANIEL WIMMER",,49er,3.0,0,GERAL,4,,70.0,55.0,Alpsee-Skiff-Weekend 2023,6
,,"ALEXANDER HUBER, DANIEL WIMMER",,49er,6.0,0,GERAL,4,,70.0,55.0,Alpsee-Skiff-Weekend 2023,7
,,"ALEXANDER HUBER, DANIEL WIMMER",,49er,5.0,0,GERAL,4,,70.0,55.0,Alpsee-Skiff-Weekend 2023,8
,,"ALEXANDER HUBER, DANIEL WIMMER",,49er,6.0,0,GERAL,4,,70.0,55.0,Alpsee-Skiff-Weekend 2023,9
,,"ALEXANDER HUBER, DANIEL WIMMER",,49er,2.0,0,GERAL,4,,70.0,55.0,Alpsee-Skiff-Weekend 2023,10
,,"ALEXANDER HUBER, DANIEL WIMMER",,49er,9.0,1,GERAL,4,,70.0,55.0,Alpsee-Skiff-Weekend 2023,11
,,"ALEXANDER HUBER, DANIEL WIMMER",,49er,4.0,0,GERAL,4,,70.0,55.0,Alpsee-Skiff-Weekend 2023,12
,,"ALEXANDER HUBER, DANIEL WIMMER",,49er,6.0,0,GERAL,4,,70.0,55.0,Alpsee-Skiff-Weekend 2023,13
,,"ALEXANDER HUBER, DANIEL WIMMER",,49er,6.0,0,GERAL,4,,70.0,55.0,Alpsee-Skiff-Weekend 2023,14
,,"BENEDIKT NAGEL, JOHANNA BEICHL",,49er,7.0,0,GERAL,5,,78.0,61.0,Alpsee-Skiff-Weekend 2023,1
,,"BENEDIKT NAGEL, JOHANNA BEICHL",,49er,5.0,0,GERAL,5,,78.0,61.0,Alpsee-Skiff-Weekend 2023,2
,,"BENEDIKT NAGEL, JOHANNA BEICHL",,49er,6.0,0,GERAL,5,,78.0,61.0,Alpsee-Skiff-Weekend 2023,3
,,"BENEDIKT NAGEL, JOHANNA BEICHL",,49er,8.0,1,GERAL,5,,78.0,61.0,Alpsee-Skiff-Weekend 2023,4
,,"BENEDIKT NAGEL, JOHANNA BEICHL",,49er,2.0,0,GERAL,5,,78.0,61.0,Alpsee-Skiff-Weekend 2023,5
,,"BENEDIKT NAGEL, JOHANNA BEICHL",,49er,9.0,1,GERAL,5,,78.0,61.0,Alpsee-Skiff-Weekend 2023,6
,,"BENEDIKT NAGEL, JOHANNA BEICHL",,49er,2.0,0,GERAL,5,,78.0,61.0,Alpsee-Skiff-Weekend 2023,7
,,"BENEDIKT NAGEL, JOHANNA BEICHL",,49er,6.0,0,GERAL,5,,78.0,61.0,Alpsee-Skiff-Weekend 2023,8
,,"BENEDIKT NAGEL, JOHANNA BEICHL",,49er,8.0,0,GERAL,5,,78.0,61.0,Alpsee-Skiff-Weekend 2023,9
,,"BENEDIKT NAGEL, JOHANNA BEICHL",,49er,7.0,0,GERAL,5,,78.0,61.0,Alpsee-Skiff-Weekend 2023,10
,,"BENEDIKT NAGEL, JOHANNA BEICHL",,49er,6.0,0,GERAL,5,,78.0,61.0,Alpsee-Skiff-Weekend 2023,11
,,"BENEDIKT NAGEL, JOHANNA BEICHL",,49er,5.0,0,GERAL,5,,78.0,61.0,Alpsee-Skiff-Weekend 2023,12
,,"BENEDIKT NAGEL, JOHANNA BEICHL",,49er,5.0,0,GERAL,5,,78.0,61.0,Alpsee-Skiff-Weekend 2023,13
,,"BENEDIKT NAGEL, JOHANNA BEICHL",,49er,2.0,0,GERAL,5,,78.0,61.0,Alpsee-Skiff-Weekend 2023,14
,,MISCHA VON RUTI,,49er,6.0,0,GERAL,6,,88.0,68.0,Alpsee-Skiff-Weekend 2023,1
,,MISCHA VON RUTI,,49er,9.0,0,GERAL,6,,88.0,68.0,Alpsee-Skiff-Weekend 2023,2
,,MISCHA VON RUTI,,49er,7.0,0,GERAL,6,,88.0,68.0,Alpsee-Skiff-Weekend 2023,3
,,MISCHA VON RUTI,,49er,10.0,1,GERAL,6,DNF,88.0,68.0,Alpsee-Skiff-Weekend 2023,4
,,MISCHA VON RUTI,,49er,10.0,1,GERAL,6,DNC,88.0,68.0,Alpsee-Skiff-Weekend 2023,5
,,MISCHA VON RUTI,,49er,5.0,0,GERAL,6,,88.0,68.0,Alpsee-Skiff-Weekend 2023,6
,,MISCHA VON RUTI,,49er,9.0,0,GERAL,6,,88.0,68.0,Alpsee-Skiff-Weekend 2023,7
,,MISCHA VON RUTI,,49er,1.0,0,GERAL,6,,88.0,68.0,Alpsee-Skiff-Weekend 2023,8
,,MISCHA VON RUTI,,49er,4.0,0,GERAL,6,,88.0,68.0,Alpsee-Skiff-Weekend 2023,9
,,MISCHA VON RUTI,,49er,5.0,0,GERAL,6,,88.0,68.0,Alpsee-Skiff-Weekend 2023,10
,,MISCHA VON RUTI,,49er,5.0,0,GERAL,6,,88.0,68.0,Alpsee-Skiff-Weekend 2023,11
,,MISCHA VON RUTI,,49er,6.0,0,GERAL,6,,88.0,68.0,Alpsee-Skiff-Weekend 2023,12
,,MISCHA VON RUTI,,49er,8.0,0,GERAL,6,,88.0,68.0,Alpsee-Skiff-Weekend 2023,13
,,MISCHA VON RUTI,,49er,3.0,0,GERAL,6,,88.0,68.0,Alpsee-Skiff-Weekend 2023,14
,,"SARAH ROECK, JULIAN GABRIEL",,49er,5.0,0,GERAL,7,,90.0,70.0,Alpsee-Skiff-Weekend 2023,1
,,"SARAH ROECK, JULIAN GABRIEL",,49er,7.0,0,GERAL,7,,90.0,70.0,Alpsee-Skiff-Weekend 2023,2
,,"SARAH ROECK, JULIAN GABRIEL",,49er,3.0,0,GERAL,7,,90.0,70.0,Alpsee-Skiff-Weekend 2023,3
,,"SARAH ROECK, JULIAN GABRIEL",,49er,5.0,0,GERAL,7,,90.0,70.0,Alpsee-Skiff-Weekend 2023,4
,,"SARAH ROECK, JULIAN GABRIEL",,49er,6.0,0,GERAL,7,,90.0,70.0,Alpsee-Skiff-Weekend 2023,5
,,"SARAH ROECK, JULIAN GABRIEL",,49er,6.0,0,GERAL,7,,90.0,70.0,Alpsee-Skiff-Weekend 2023,6
,,"SARAH ROECK, JULIAN GABRIEL",,49er,7.0,0,GERAL,7,,90.0,70.0,Alpsee-Skiff-Weekend 2023,7
,,"SARAH ROECK, JULIAN GABRIEL",,49er,10.0,1,GERAL,7,OCS,90.0,70.0,Alpsee-Skiff-Weekend 2023,8
,,"SARAH ROECK, JULIAN GABRIEL",,49er,9.0,0,GERAL,7,,90.0,70.0,Alpsee-Skiff-Weekend 2023,9
,,"SARAH ROECK, JULIAN GABRIEL",,49er,10.0,1,GERAL,7,DNC,90.0,70.0,Alpsee-Skiff-Weekend 2023,10
,,"SARAH ROECK, JULIAN GABRIEL",,49er,4.0,0,GERAL,7,,90.0,70.0,Alpsee-Skiff-Weekend 2023,11
,,"SARAH ROECK, JULIAN GABRIEL",,49er,7.0,0,GERAL,7,,90.0,70.0,Alpsee-Skiff-Weekend 2023,12
,,"SARAH ROECK, JULIAN GABRIEL",,49er,4.0,0,GERAL,7,,90.0,70.0,Alpsee-Skiff-Weekend 2023,13
,,"SARAH ROECK, JULIAN GABRIEL",,49er,7.0,0,GERAL,7,,90.0,70.0,Alpsee-Skiff-Weekend 2023,14
,,"MICKEY MARTIN, ARNE BOHM",,49er,10.0,1,GERAL,8,DNS,89.0,71.0,Alpsee-Skiff-Weekend 2023,1
,,"MICKEY MARTIN, ARNE BOHM",,49er,8.0,1,GERAL,8,,89.0,71.0,Alpsee-Skiff-Weekend 2023,2
,,"MICKEY MARTIN, ARNE BOHM",,49er,5.0,0,GERAL,8,,89.0,71.0,Alpsee-Skiff-Weekend 2023,3
,,"MICKEY MARTIN, ARNE BOHM",,49er,7.0,0,GERAL,8,,89.0,71.0,Alpsee-Skiff-Weekend 2023,4
,,"MICKEY MARTIN, ARNE BOHM",,49er,7.0,0,GERAL,8,,89.0,71.0,Alpsee-Skiff-Weekend 2023,5
,,"MICKEY MARTIN, ARNE BOHM",,49er,4.0,0,GERAL,8,,89.0,71.0,Alpsee-Skiff-Weekend 2023,6
,,"MICKEY MARTIN, ARNE BOHM",,49er,5.0,0,GERAL,8,,89.0,71.0,Alpsee-Skiff-Weekend 2023,7
,,"MICKEY MARTIN, ARNE BOHM",,49er,8.0,0,GERAL,8,,89.0,71.0,Alpsee-Skiff-Weekend 2023,8
,,"MICKEY MARTIN, ARNE BOHM",,49er,3.0,0,GERAL,8,,89.0,71.0,Alpsee-Skiff-Weekend 2023,9
,,"MICKEY MARTIN, ARNE BOHM",,49er,4.0,0,GERAL,8,,89.0,71.0,Alpsee-Skiff-Weekend 2023,10
,,"MICKEY MARTIN, ARNE BOHM",,49er,8.0,0,GERAL,8,,89.0,71.0,Alpsee-Skiff-Weekend 2023,11
,,"MICKEY MARTIN, ARNE BOHM",,49er,8.0,0,GERAL,8,,89.0,71.0,Alpsee-Skiff-Weekend 2023,12
,,"MICKEY MARTIN, ARNE BOHM",,49er,7.0,0,GERAL,8,,89.0,71.0,Alpsee-Skiff-Weekend 2023,13
,,"MICKEY MARTIN, ARNE BOHM",,49er,5.0,0,GERAL,8,,89.0,71.0,Alpsee-Skiff-Weekend 2023,14
,,"FABIAN SCHREINER, LAURA SCHREINER",,49er,3.0,0,GERAL,9,,95.0,75.0,Alpsee-Skiff-Weekend 2023,1
,,"FABIAN SCHREINER, LAURA SCHREINER",,49er,4.0,0,GERAL,9,,95.0,75.0,Alpsee-Skiff-Weekend 2023,2
,,"FABIAN SCHREINER, LAURA SCHREINER",,49er,10.0,1,GERAL,9,OCS,95.0,75.0,Alpsee-Skiff-Weekend 2023,3
,,"FABIAN SCHREINER, LAURA SCHREINER",,49er,6.0,0,GERAL,9,,95.0,75.0,Alpsee-Skiff-Weekend 2023,4
,,"FABIAN SCHREINER, LAURA SCHREINER",,49er,8.0,0,GERAL,9,,95.0,75.0,Alpsee-Skiff-Weekend 2023,5
,,"FABIAN SCHREINER, LAURA SCHREINER",,49er,7.0,0,GERAL,9,,95.0,75.0,Alpsee-Skiff-Weekend 2023,6
,,"FABIAN SCHREINER, LAURA SCHREINER",,49er,1.0,0,GERAL,9,,95.0,75.0,Alpsee-Skiff-Weekend 2023,7
,,"FABIAN SCHREINER, LAURA SCHREINER",,49er,7.0,0,GERAL,9,,95.0,75.0,Alpsee-Skiff-Weekend 2023,8
,,"FABIAN SCHREINER, LAURA SCHREINER",,49er,7.0,0,GERAL,9,,95.0,75.0,Alpsee-Skiff-Weekend 2023,9
,,"FABIAN SCHREINER, LAURA SCHREINER",,49er,6.0,0,GERAL,9,,95.0,75.0,Alpsee-Skiff-Weekend 2023,10
,,"FABIAN SCHREINER, LAURA SCHREINER",,49er,7.0,0,GERAL,9,,95.0,75.0,Alpsee-Skiff-Weekend 2023,11
,,"FABIAN SCHREINER, LAURA SCHREINER",,49er,9.0,0,GERAL,9,,95.0,75.0,Alpsee-Skiff-Weekend 2023,12
,,"FABIAN SCHREINER, LAURA SCHREINER",,49er,10.0,1,GERAL,9,DNC,95.0,75.0,Alpsee-Skiff-Weekend 2023,13
,,"FABIAN SCHREINER, LAURA SCHREINER",,49er,10.0,0,GERAL,9,DNC,95.0,75.0,Alpsee-Skiff-Weekend 2023,14
,,JONATHAN BRINKMANN,,ilca 6,2.0,0,GERAL,1,,5.0,5.0,Auftaktregatta - ILCA 2024,1
,,JONATHAN BRINKMANN,,ilca 6,1.0,0,GERAL,1,,5.0,5.0,Auftaktregatta - ILCA 2024,2
,,JONATHAN BRINKMANN,,ilca 6,2.0,0,GERAL,1,,5.0,5.0,Auftaktregatta - ILCA 2024,3
,,BERTHOLD OELZE,,ilca 6,1.0,0,GERAL,2,,6.0,6.0,Auftaktregatta - ILCA 2024,1
,,BERTHOLD OELZE,,ilca 6,2.0,0,GERAL,2,,6.0,6.0,Auftaktregatta - ILCA 2024,2
,,BERTHOLD OELZE,,ilca 6,3.0,0,GERAL,2,,6.0,6.0,Auftaktregatta - ILCA 2024,3
,,PHILIPP VAN HUSEN,,ilca 6,5.0,0,GERAL,3,,10.0,10.0,Auftaktregatta - ILCA 2024,1
,,PHILIPP VAN HUSEN,,ilca 6,4.0,0,GERAL,3,,10.0,10.0,Auftaktregatta - ILCA 2024,2
,,PHILIPP VAN HUSEN,,ilca 6,1.0,0,GERAL,3,,10.0,10.0,Auftaktregatta - ILCA 2024,3
,,SEBASTIAN RODE,,ilca 6,3.0,0,GERAL,4,,10.0,10.0,Auftaktregatta - ILCA 2024,1
,,SEBASTIAN RODE,,ilca 6,3.0,0,GERAL,4,,10.0,10.0,Auftaktregatta - ILCA 2024,2
,,SEBASTIAN RODE,,ilca 6,4.0,0,GERAL,4,,10.0,10.0,Auftaktregatta - ILCA 2024,3
,,LASSE WEIGT,,ilca 6,6.0,0,GERAL,5,,16.0,16.0,Auftaktregatta - ILCA 2024,1
,,LASSE WEIGT,,ilca 6,5.0,0,GERAL,5,,16.0,16.0,Auftaktregatta - ILCA 2024,2
,,LASSE WEIGT,,ilca 6,5.0,0,GERAL,5,,16.0,16.0,Auftaktregatta - ILCA 2024,3
,,FRANK STORCK,,ilca 6,8.0,0,GERAL,6,,22.0,22.0,Auftaktregatta - ILCA 2024,1
,,FRANK STORCK,,ilca 6,6.0,0,GERAL,6,,22.0,22.0,Auftaktregatta - ILCA 2024,2
,,FRANK STORCK,,ilca 6,8.0,0,GERAL,6,,22.0,22.0,Auftaktregatta - ILCA 2024,3
,,NICO HEISE,,ilca 6,11.0,0,GERAL,7,,27.0,27.0,Auftaktregatta - ILCA 2024,1
,,NICO HEISE,,ilca 6,9.0,0,GERAL,7,,27.0,27.0,Auftaktregatta - ILCA 2024,2
,,NICO HEISE,,ilca 6,7.0,0,GERAL,7,,27.0,27.0,Auftaktregatta - ILCA 2024,3
,,GUIDO BRUCH,,ilca 6,7.0,0,GERAL,8,,27.0,27.0,Auftaktregatta - ILCA 2024,1
,,GUIDO BRUCH,,ilca 6,10.0,0,GERAL,8,,27.0,27.0,Auftaktregatta - ILCA 2024,2
,,GUIDO BRUCH,,ilca 6,10.0,0,GERAL,8,,27.0,27.0,Auftaktregatta - ILCA 2024,3
,,MAX HEISE,,ilca 6,15.0,0,GERAL,9,,29.0,29.0,Auftaktregatta - ILCA 2024,1
,,MAX HEISE,,ilca 6,8.0,0,GERAL,9,,29.0,29.0,Auftaktregatta - ILCA 2024,2
,,MAX HEISE,,ilca 6,6.0,0,GERAL,9,,29.0,29.0,Auftaktregatta - ILCA 2024,3
,,CONSTANTIN ENGELKE,,ilca 6,4.0,0,GERAL,10,,30.0,30.0,Auftaktregatta - ILCA 2024,1
,,CONSTANTIN ENGELKE,,ilca 6,17.0,0,GERAL,10,UFD,30.0,30.0,Auftaktregatta - ILCA 2024,2
,,CONSTANTIN ENGELKE,,ilca 6,9.0,0,GERAL,10,,30.0,30.0,Auftaktregatta - ILCA 2024,3
,,ANDREA BUSCHMANN,,ilca 6,12.0,0,GERAL,11,,32.0,32.0,Auftaktregatta - ILCA 2024,1
,,ANDREA BUSCHMANN,,ilca 6,7.0,0,GERAL,11,,32.0,32.0,Auftaktregatta - ILCA 2024,2
,,ANDREA BUSCHMANN,,ilca 6,13.0,0,GERAL,11,,32.0,32.0,Auftaktregatta - ILCA 2024,3
,,ANN-SOPHIE HEINRICH,,ilca 6,9.0,0,GERAL,12,,34.0,34.0,Auftaktregatta - ILCA 2024,1
,,ANN-SOPHIE HEINRICH,,ilca 6,11.0,0,GERAL,12,,34.0,34.0,Auftaktregatta - ILCA 2024,2
,,ANN-SOPHIE HEINRICH,,ilca 6,14.0,0,GERAL,12,,34.0,34.0,Auftaktregatta - ILCA 2024,3
,,MALIN KORNICH,,ilca 6,13.0,0,GERAL,13,,37.0,37.0,Auftaktregatta - ILCA 2024,1
,,MALIN KORNICH,,ilca 6,12.0,0,GERAL,13,,37.0,37.0,Auftaktregatta - ILCA 2024,2
,,MALIN KORNICH,,ilca 6,12.0,0,GERAL,13,,37.0,37.0,Auftaktregatta - ILCA 2024,3
,,MAX SCHWARTING,,ilca 6,10.0,0,GERAL,14,,38.0,38.0,Auftaktregatta - ILCA 2024,1
,,MAX SCHWARTING,,ilca 6,17.0,0,GERAL,14,DNF,38.0,38.0,Auftaktregatta - ILCA 2024,2
,,MAX SCHWARTING,,ilca 6,11.0,0,GERAL,14,,38.0,38.0,Auftaktregatta - ILCA 2024,3
,,MORITZ HARTMER,,ilca 6,14.0,0,GERAL,15,,42.0,42.0,Auftaktregatta - ILCA 2024,1
,,MORITZ HARTMER,,ilca 6,13.0,0,GERAL,15,,42.0,42.0,Auftaktregatta - ILCA 2024,2
,,MORITZ HARTMER,,ilca 6,15.0,0,GERAL,15,,42.0,42.0,Auftaktregatta - ILCA 2024,3
,,CARL AMEND,,ilca 6,16.0,0,GERAL,16,,46.0,46.0,Auftaktregatta - ILCA 2024,1
,,CARL AMEND,,ilca 6,14.0,0,GERAL,16,,46.0,46.0,Auftaktregatta - ILCA 2024,2
,,CARL AMEND,,ilca 6,16.0,0,GERAL,16,,46.0,46.0,Auftaktregatta - ILCA 2024,3
,,GABRIEL KONIGSFELD,,ilca 7,4.0,0,GERAL,1,,8.0,8.0,Auftaktregatta - ILCA 2024,1
,,GABRIEL KONIGSFELD,,ilca 7,3.0,0,GERAL,1,,8.0,8.0,Auftaktregatta - ILCA 2024,2
,,GABRIEL KONIGSFELD,,ilca 7,1.0,0,GERAL,1,,8.0,8.0,Auftaktregatta - ILCA 2024,3
,,THOMAS W MUELLER,,ilca 7,2.0,0,GERAL,2,,9.0,9.0,Auftaktregatta - ILCA 2024,1
,,THOMAS W MUELLER,,ilca 7,2.0,0,GERAL,2,,9.0,9.0,Auftaktregatta - ILCA 2024,2
,,THOMAS W MUELLER,,ilca 7,5.0,0,GERAL,2,,9.0,9.0,Auftaktregatta - ILCA 2024,3
,,THOMAS ENDOM,,ilca 7,5.0,0,GERAL,3,,12.0,12.0,Auftaktregatta - ILCA 2024,1
,,THOMAS ENDOM,,ilca 7,5.0,0,GERAL,3,,12.0,12.0,Auftaktregatta - ILCA 2024,2
,,THOMAS ENDOM,,ilca 7,2.0,0,GERAL,3,,12.0,12.0,Auftaktregatta - ILCA 2024,3
,,TOBIAS RECK,,ilca 7,3.0,0,GERAL,4,,13.0,13.0,Auftaktregatta - ILCA 2024,1
,,TOBIAS RECK,,ilca 7,7.0,0,GERAL,4,,13.0,13.0,Auftaktregatta - ILCA 2024,2
,,TOBIAS RECK,,ilca 7,3.0,0,GERAL,4,,13.0,13.0,Auftaktregatta - ILCA 2024,3
,,SILAS RECK,,ilca 7,1.0,0,GERAL,5,,15.0,15.0,Auftaktregatta - ILCA 2024,1
,,SILAS RECK,,ilca 7,8.0,0,GERAL,5,,15.0,15.0,Auftaktregatta - ILCA 2024,2
,,SILAS RECK,,ilca 7,6.0,0,GERAL,5,,15.0,15.0,Auftaktregatta - ILCA 2024,3
,,FABIAN SCHMITZ,,ilca 7,11.0,0,GERAL,6,,16.0,16.0,Auftaktregatta - ILCA 2024,1
,,FABIAN SCHMITZ,,ilca 7,1.0,0,GERAL,6,,16.0,16.0,Auftaktregatta - ILCA 2024,2
,,FABIAN SCHMITZ,,ilca 7,4.0,0,GERAL,6,,16.0,16.0,Auftaktregatta - ILCA 2024,3
,,JACOBUS DEN DRIJVER,,ilca 7,7.0,0,GERAL,7,,23.0,23.0,Auftaktregatta - ILCA 2024,1
,,JACOBUS DEN DRIJVER,,ilca 7,6.0,0,GERAL,7,,23.0,23.0,Auftaktregatta - ILCA 2024,2
,,JACOBUS DEN DRIJVER,,ilca 7,10.0,0,GERAL,7,,23.0,23.0,Auftaktregatta - ILCA 2024,3
,,RODOLFO GALLONI,,ilca 7,9.0,0,GERAL,8,,24.0,24.0,Auftaktregatta - ILCA 2024,1
,,RODOLFO GALLONI,,ilca 7,4.0,0,GERAL,8,,24.0,24.0,Auftaktregatta - ILCA 2024,2
,,RODOLFO GALLONI,,ilca 7,11.0,0,GERAL,8,,24.0,24.0,Auftaktregatta - ILCA 2024,3
,,MICHAEL KUBICA,,ilca 7,6.0,0,GERAL,9,,24.0,24.0,Auftaktregatta - ILCA 2024,1
,,MICHAEL KUBICA,,ilca 7,9.0,0,GERAL,9,,24.0,24.0,Auftaktregatta - ILCA 2024,2
,,MICHAEL KUBICA,,ilca 7,9.0,0,GERAL,9,,24.0,24.0,Auftaktregatta - ILCA 2024,3
,,MANUEL BREIHAN,,ilca 7,10.0,0,GERAL,10,,27.0,27.0,Auftaktregatta - ILCA 2024,1
